"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","ctr_14","ctr_21","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11","mg_14","mg_21"
"Q99471",7.89743484793877,7.97164669272345,8.02456129608889,7.76242621259256,7.70338099154102,5.34568561194762,6.61088445059091,6.33999990510194,6.44644183328046,6.37825713261456,7.55043767693085,7.71538371012968,7.74528120138043,7.94646732068481,7.9329909480226,7.47320550139936,6.86895054831665,7.48942891611509,7.54653697241361,6.67073307754784,7.41286143609582,7.66485762285617
"Q99497",8.26619228113865,8.24399792276021,8.3383321264897,7.79586727924917,8.0151861462354,7.50782595411825,7.63816388192224,7.93598836504418,8.10545155688242,7.95844897418932,7.95062736127312,7.98832762416901,7.48492680533613,7.96740743700101,8.11235860873447,8.01419891080938,7.67531384706065,7.92970506854305,8.04668739742734,8.34888069225494,8.08580540744694,8.04514234349568
"Q99536",7.9434871345613,7.92658990213435,7.86222759757088,7.68124767318932,7.64659708778272,7.43287871793524,4.98771539147698,7.70120367917702,7.91140547052113,7.20328201790003,7.88615243988657,7.95591738974327,7.78649364563281,7.80088523035262,8.06307798021124,7.95638952723126,7.27156501713829,7.76817380672853,8.03579401840305,8.06899053938168,8.2670354285979,7.92084292118808
"Q99613",8.35736218978912,8.39751810106227,8.40767267785497,8.1241162750916,7.81526452060705,7.4745315148569,5.77226318754947,7.69411742720408,7.2625519527788,7.10654266023804,7.93914928009081,8.33082226219739,8.29585310287764,8.2848005042066,8.2061538388833,6.83998804671244,6.24145303691492,7.47333183721913,7.85909546472092,7.91150755945492,7.61672806115893,7.48155880117684
"Q99622",7.4592780913678,7.34639450403131,7.40620815477458,7.49360497648445,6.38552530589011,6.11267870243982,5.63084642421173,7.20004031044086,7.1055494049081,6.31177602620651,6.37263208396662,6.63967068092971,7.45292529655784,7.50495583155122,7.44401715574789,6.81278912533889,4.72757118599794,6.60878048365022,7.25758956325451,6.86008641712857,6.78672330946255,6.31049000306396
"Q99623",8.21667986850634,8.37918895644955,8.15505472099287,7.97288463943052,7.84846096326397,6.47383459713789,7.40002761559227,8.06334328624071,7.62299814134617,7.9892567894905,8.05516272441739,8.2536045204969,8.34168401498153,8.13139036116973,8.0986797466651,7.79935791353512,6.91867314087287,7.54235899039057,7.66136145098974,7.46245061954886,7.69899105935959,8.46858002396898
"Q99714",8.01878116434696,7.96499238095088,7.92229362165979,7.78150511673877,7.78881769306397,7.58326882582112,7.78710697176604,8.00299499634076,8.03118651934772,7.72842713670272,7.84994853611502,8.00611092700717,7.85283133411161,7.8513362466632,7.8043111785025,7.80137202683242,7.62079630802396,7.90429623628307,8.12168512216278,8.1713773427267,8.10829824524078,7.83916476715121
"Q99729",8.18763761296989,8.20332427937313,8.19904069010487,7.90365514589277,7.9877906678326,7.37514165408871,6.99090827086957,7.72522687011315,6.36313954071116,6.36930414521302,7.41526570076343,8.09166837308888,8.04581222982528,8.04600260391432,8.06712357999559,7.38526622742292,5.80293010403573,7.01748799880925,7.6723094654835,7.51173245096466,6.44624242593445,6.55333238221144
"Q99733",7.77845272084483,7.66512600033601,7.59635684697943,7.62127134907052,6.48290208247844,6.23068133895683,6.04703854358997,6.54516256205744,6.86067386818875,6.90904838519608,7.42099940476802,6.46937283787503,7.49081818093056,7.783379791451,7.80683831910554,7.04348905017517,6.20098778830937,6.85865316735737,7.25795520526896,7.423468250104,7.32342932275513,7.5197613408819
"Q99798",7.86198879205307,7.98942242537643,7.67362573722976,7.39722940801928,7.4502374099786,6.88689700830857,5.61187482845468,7.41693067839005,7.25355845522655,7.49767618101476,7.2237866493263,8.32849890273284,7.80398458057155,6.29859888200426,6.4948176637801,7.29035065468187,6.91182603857591,7.3475018760052,7.55809862045598,7.56443785986303,7.48532861641671,7.43665421607564
"Q99829",7.81337602542686,7.54682276425413,7.5574014078428,7.57938801229702,7.63649476340392,7.55558000127409,7.69866073070664,7.96104273072479,6.40582380986286,7.53801574378686,7.39386675169023,7.60458582092198,7.62565644684645,7.63237529038744,7.64566501379546,7.84055050115545,7.55969514800993,7.57028232540232,7.60639813678214,7.45312540939993,6.8598809556048,7.36004392678205
"Q99832",8.42698104048535,8.40564793170679,8.32285968841913,8.23330468938461,8.22796405879518,7.44901214704464,7.71378919310441,8.20155267952889,8.15585830164583,8.09507852673798,8.20135872496214,8.46853389137262,8.35336769184834,8.11366338517315,8.1747919106888,8.19625108114507,7.70370526123797,8.24126182533616,8.20109387345578,8.13653656743997,8.07878816496055,8.4392021111407
"Q99873",8.18045791774568,8.18541793511375,8.1578189569802,8.1415263886502,7.61477125027716,7.54079576814356,6.20726482579998,7.64353773260321,7.69117748721763,5.7333849361239,7.67171721590445,8.17778165940227,8.16327272601686,8.14823079232153,8.09320703353166,7.98925106702995,6.67564994886378,7.54296519963526,7.57389583367107,7.51754726962865,7.54655902515224,6.689269070125
"Q99879",9.72883411418852,9.28450016426554,9.48260112164861,9.13248961512586,8.78826347760359,9.02683094339298,9.07209083026062,9.01445355833638,8.97929855385399,8.49472175330474,9.11155679260469,9.39190969341364,9.2672097638274,9.40708441906981,9.56193416379413,9.21057489424496,8.91877134902791,8.85754478207641,8.90589133654129,8.791783598642,8.9648976848585,9.25139001310655
"Q99961",7.823318408261,7.67196400668905,7.62106998643717,7.42058550403722,6.55132138650278,7.35072530624266,5.80449315920782,7.32570373129424,7.35051755674837,7.33249119374813,6.43032036303727,7.59679175820794,7.72057511004519,7.4851520678388,7.7229822955368,7.35273554249948,7.28138062817114,5.59695826563277,7.47439368942793,7.52211822859257,7.38213790654949,7.30464151434622
"Q9BQE5",7.03306957681999,6.89118991535267,6.88041458721281,6.67772755415482,6.58199322714139,5.78813541422167,6.88084298657454,6.93684823573307,7.25484005876787,7.05021586152022,7.03523075551323,7.19352727900753,6.81330410999693,6.7279115336972,6.71048864498025,6.95506973124403,6.69681970533347,6.91881772312753,7.08041132202432,7.12631573422368,7.34736779541248,7.13651702919613
"Q9BR76",7.6716285507123,7.68659250043571,7.75778730902552,7.16106942393834,7.51927291748275,6.3868288423993,7.55958201980469,7.53270742950331,7.47989503574648,6.73099948093759,7.51676468638176,7.62079941291829,7.40030189684491,7.55788761165743,7.81465023029169,7.47484104369696,6.45133809056531,7.63052486743716,7.58410561569963,7.88110066056382,7.74700872070867,7.31507289482061
"Q9BRA2",7.68846508553628,7.67587676342756,7.71763149044435,7.56885585040029,7.33207554942395,7.46754671521848,5.14783109157488,7.25256546321619,6.67210931212676,7.23151539964264,7.35727231513019,7.70921115174198,7.64000123769099,7.70950305391732,7.61800938165005,7.22642144915817,7.02989940890391,7.278185269795,7.16979115404868,6.46145809118802,7.23148565635002,7.26491589235993
"Q9BRF8",7.25948106109543,6.07713636820545,7.41079344945864,7.14932207983658,7.23695342071471,6.91471416872256,6.08536987476701,6.90489523070574,6.66643208731512,6.95720411159169,7.11029124871727,7.57814815942407,7.24416592316269,7.18237131835707,7.40145406151247,7.22167575521204,6.84704421993447,6.72151611880875,6.63714060721046,6.8727055887578,6.61515261638939,6.81434039822762
"Q9BS26",7.66114387196178,7.70174741290522,7.59715135142712,6.83513790197602,7.41828948953721,7.35596797113428,6.95042137699148,7.91163157298473,7.36502864369434,8.01655496038576,7.65630096278358,7.51681383055935,7.61041461164053,6.5140745627826,6.7040706309067,7.54292455890812,6.5814800481115,7.44921146274832,7.73352182290287,7.32974493755239,7.85148056253138,8.16974907053699
"Q9BT78",7.63273131182496,7.72448950718559,7.40623306798688,7.69493464880913,6.74194679759215,6.87865139775076,6.2979981393791,6.77322854569511,7.09765274462347,7.82315921821266,7.54710838089233,7.96935299341172,7.76052007788538,7.7334638730192,7.63803672513349,6.96976083272404,6.5309621736967,6.77972835396443,5.82862663665882,7.04696085519071,7.06781720485227,7.72105030918665
"Q9BUF5",9.00617312514702,8.9984558436392,8.95713147979415,8.54922507867319,8.7277855063696,8.48681503739266,8.42398480093119,8.61017234206858,8.42293123602098,5.87962445504872,8.40890799890196,8.84002679143195,8.6706447253735,8.80189246350919,8.84234450832186,8.60797496354131,8.38336622584328,8.59654913299669,8.31746741644757,8.42527190469182,8.30598398366686,8.07190154343514
"Q9BUJ2",7.37897252727725,7.68493424659411,7.37645688226344,7.13916754122673,6.65177244176429,7.05670957637975,6.4306127723514,6.72610015997916,5.89571768577302,6.79543844365259,7.17576744287539,7.06006760551569,6.0688517718141,7.10857398073176,7.45450405841566,6.8583831569502,6.75972713359097,6.06078410947371,6.95840853363346,6.40512973142241,6.76376542243701,7.07105556447689
"Q9BWF3",7.66714232747519,7.65582718747776,7.68445474540184,7.71061914886472,7.17425100291992,6.47863620313303,6.32621416785696,6.73643187388324,5.58029622351237,5.40361633356725,6.26385413756277,7.55858393852592,7.66033984104444,7.79847067956963,7.59759690001635,7.11480206575095,6.17625084018785,7.18626497277546,7.2908628798327,7.188683443438,6.82234372523092,6.53914194369194
"Q9BY44",7.95336794657069,7.72698212290766,7.87699677127294,7.328878303135,7.2888765420071,6.91000117427208,6.7369891846686,6.59546046771593,6.71547697189829,5.70432382607233,6.64229394817982,7.91837973251468,7.6733513323128,7.6667212797713,7.24299795777156,7.09176910300508,5.77644712790972,6.93700559317739,7.3042533066211,7.11170815165946,7.18820139172822,5.9071103822817
"Q9C0C2",7.52466932850316,7.53316350277755,7.44328136640794,7.16875129428312,7.01203503673426,6.83096222082535,5.93338325699806,6.45956019977196,7.6330596402063,7.15929682234461,7.61209926043029,7.70600893754947,7.1665340475062,7.30799903700396,7.65889457142004,6.765410966511,6.51257969003173,7.18678437195692,7.56637471241081,7.96195987922791,7.3789566928605,7.22322483016757
"Q9GZQ8",8.04059011249318,7.81215290066716,7.82640797408642,7.46913631134326,7.256822391383,7.28120828525534,6.4392056585579,6.32204757266658,7.3393675387633,6.26161952855083,7.36948966843189,7.67624759973433,7.57494067785941,7.72233129008094,7.74511769672872,7.34091112982027,7.24057977305848,7.05316595295022,7.54048612832042,7.34065076104942,7.3162957963668,7.51128140676297
"Q9H0U4",7.71031649025845,7.80972289995307,7.66436730487688,6.76720229570284,7.3801278862799,6.78852031879859,6.56273184054223,7.16902800798757,7.14592981779584,6.84922232000365,6.27500862870072,7.17670781528673,6.51768323179148,7.4535811366742,7.52188898589148,7.3857839601368,4.73386610322635,7.24440324625686,7.34855136389734,7.28960553892948,6.00843899642489,6.40696738200241
"Q9H223",7.79998150947783,7.58676938655861,7.6101143859256,7.30418306960114,5.85712885051934,6.76061799307827,5.57771970512182,6.94445666383702,6.14640425623657,4.86755903804991,7.21098977879322,7.67627306295949,7.72252803419403,7.61671223794752,7.58279022295055,7.38211508191137,6.84855551367384,6.28063816456315,6.50155277086329,6.8852933682373,6.58715586471781,5.63574411559998
"Q9H299",6.55865245800176,6.56510406216453,8.41672771891233,7.6521117997839,7.83875401623416,7.75060333011702,6.05295022368973,6.58287097469775,8.11507148290571,4.25080051490419,8.37367371660429,8.15608841363435,8.02389668601588,7.84822072670382,6.75040913361756,7.88150381521096,7.59485746929941,7.89171329293266,7.88952482515665,8.39288538226534,6.41175518235397,8.09036719102273
"Q9H2U2",7.36749609505171,6.76120775433406,7.09063572300862,7.29685975965648,6.53579047322746,6.39200345538716,6.11099244755007,7.60872126051345,7.28662068720544,7.43402459026011,6.76934084031616,7.39720181252353,6.54499757232816,6.6096362540372,7.11056636782584,7.46101372567161,6.93860077218953,6.7996638863377,7.55043341202437,7.32618756069438,7.42009236284921,7.76082673863801
"Q9H3P7",7.58170652962636,7.62566876335988,7.61504290721885,7.22723330492044,7.42754418473792,5.96056826291532,6.58823852398959,7.17890553442085,7.5411975177638,4.53768409986174,7.4167999414216,7.76675904668222,7.56383001992289,7.33500513847021,7.23128894923628,7.19778587105067,6.71103663928437,7.44896936498764,7.51579420271566,7.52106276336189,7.57174250922847,6.09136787585216
"Q9H444",7.46204874847773,7.43788295630787,7.39983445233169,7.19561972591555,7.43493569255031,6.49478155249634,6.89933461112541,7.32612040233917,7.55213676093355,7.70497795523739,7.7820175006873,7.58713233291751,7.2244464065063,7.64050928658244,7.19966687585516,7.32597031452304,6.00199013944951,7.56903166555652,7.50784548947065,7.63310981958144,7.49274693936568,7.83060019886855
"Q9H488",7.53601669436672,7.70048969424778,7.71796473556262,7.4603375971929,6.49832605591983,6.59852151355514,6.61623794221133,7.51960912338018,7.21253820300547,6.76279550304043,7.28601601256081,7.39020594867132,7.40749681894514,7.60983714516056,7.72257204755885,6.14732459946868,6.09127736531469,5.83695423495745,7.40818284548023,7.41681611331894,7.28482468219879,7.29965246799333
"Q9H4M9",8.47826844393055,8.39693759540363,8.21405079862831,7.32931422764242,7.80871117457249,6.49902878718123,6.94073021544169,7.81025792838761,7.35818343896758,6.57918962375241,7.87532761675621,8.35277455766331,8.29643534951473,8.22398351704283,8.1588586549573,7.80454192183469,6.81337861716231,7.73763284688535,8.04660799521884,8.01992906562245,7.67575610609672,6.78104120284763
"Q9H8M2",8.17085851341474,8.23145189363338,8.08778028801293,8.13681363299846,7.39899526697178,5.6446973918395,6.41178370723714,7.48039531814391,7.53276341482397,7.54173540039192,7.65336435161867,8.03452071372151,8.24844044163159,8.07474408725382,8.16536724098097,6.72480171749448,7.17212248332567,7.42393182597599,7.47204747365796,7.5772304139346,7.48360823477876,7.53504730830234
"Q9H8S9",7.50515254518837,7.32522192085168,7.50200799272436,7.47895191739983,6.74806413508146,6.89956627879248,6.73083417424578,6.31467781764578,7.0949082039839,5.70143068445602,7.08622007405585,7.63946607287825,7.38064436313766,7.64348417593487,7.46201771830134,6.74035695279179,6.02067414322971,6.17915336503701,7.1564878423392,5.51379905141296,5.72633919662644,6.84837858841974
"Q9H8Y8",7.55173573076555,7.49678483163896,7.57099371380348,7.56306334785203,7.41197314693485,6.50244923296458,6.87733868527279,7.69924334746605,7.3877932171716,7.24274872879223,7.3334358050471,7.46229221797662,7.32377465925823,7.56308551366728,7.48658451120735,7.32142526268902,5.67595217723228,7.33425958708893,7.41014446556047,7.50999881420797,7.39013815329003,7.34166430619422
"Q9HAV7",7.52450799001768,7.60271356310162,7.56208965777612,7.56555525175643,6.88163005914476,6.86184340062969,6.80083378864521,6.35257941239287,7.10391128582165,7.12293959939592,6.35923225776855,7.45575780636871,7.46342245352537,7.49264005779431,7.33904030167895,7.07777685137278,6.91752677120838,6.73830661894411,7.3306820787577,7.46458779642398,6.84134146315342,7.61834882188287
"Q9HB07",7.93355895055948,7.68380694343895,8.19286611559694,6.72505565671924,6.5058231237863,5.67041401480277,4.86082570211467,6.97365677050113,5.74207007999191,5.85381167115543,5.89334386254971,7.43096600320897,7.68421774797436,7.83086548775426,7.97576008988049,7.23852563501281,6.08279862968074,6.84203546201906,6.80410923834988,7.34424506855242,7.12359692094293,6.89556984184141
"Q9HB71",7.84586462816265,8.06624742863878,7.59208436563528,7.95531260055942,7.73662011006839,6.72327198256801,4.66424066028039,7.26475698015875,6.7159682235921,6.84961256765199,7.14212055085994,7.83389344626316,7.93624433863587,7.82854241530738,7.78880908036105,7.71113849763509,7.29615137819569,7.48420413278128,6.50727690274978,7.04600999361477,6.26935830358237,6.19629276175508
"Q9HBL0",7.61196174813808,7.48131736955117,7.63155170860336,6.51665671022556,7.27308649964299,7.84035758269861,7.14105219245343,7.31178206428516,6.53521984063307,6.37781934394653,7.6470380890091,7.75092695940679,7.54721836387115,7.41494108638491,7.2339485597865,7.01809676065452,6.59953626860126,7.58564136100962,7.59300022255069,7.76211455854403,7.17353138623235,6.2525663929973
"Q9HC38",7.52268888985153,7.54831901468611,7.65157099231748,6.3527837286644,6.72742584711897,6.91532427097968,6.4077619896921,6.71939784786198,6.46826611846373,5.79387059276178,7.16273724764429,7.46225090165991,7.41935396230188,6.24281009724493,7.599270597925,7.49703747799739,5.76331800438634,6.3029799247926,7.27461486357464,6.50730754196456,7.16886691223628,7.1969910374311
"Q9NP97",7.58245090018493,7.66655928759281,7.56114190760553,7.79534630841628,5.75652055363216,7.95169005662224,5.94902722878885,7.58867811020644,7.48866445110285,7.59194118422735,7.47686485032527,7.64110956302821,7.64581224854357,7.7246104477149,7.67573145664215,6.46806304677201,6.59576068289154,6.64862766768939,7.47944388508807,7.57389562340577,7.43335353849138,7.7009787222793
"Q9NQC3",8.29101099989034,8.5649580946083,8.30833039028207,8.01476906332076,8.09520975344238,8.28639062564002,7.82841387417783,7.9991403614086,7.85260331694818,6.28110105575592,7.64903630220693,8.21314061155601,8.17638036606062,8.31358117084443,8.22735300500041,8.37908946253156,6.8122237488428,7.73437717754057,8.17295815309805,8.19242826174553,8.02298457508573,7.78121085686083
"Q9NQP4",7.92131702265833,7.72775586893353,7.84861631115598,7.6624444237636,7.57244001937869,5.53883795678716,7.40533228327725,7.40867382210002,7.41982356178427,7.50200734733829,7.52248489905974,7.76770215515298,7.50442980333382,7.52598267029387,7.4086361237922,7.53450060956556,5.578067509327,7.67462903260038,7.56219586225686,7.56549641268787,7.50531145558697,7.62572922856767
"Q9NR12",8.00076542456442,8.12954783144021,8.0184242271544,7.70713476269185,7.75343495519565,8.03865240236765,8.13159267028957,7.93455398736237,7.80708131842698,7.60257256334618,7.94438583261887,7.73893737316594,7.75880775650983,7.87550537954813,7.8370457681657,7.84387429749617,7.98561834022344,7.79484583807528,8.23563903872689,8.30704713776771,7.81619815650767,7.5400832435809
"Q9NR28",7.57180585838275,7.66831591471745,7.65924228767817,6.69969138743873,7.34409293283526,6.84848572281231,7.11581684837161,6.67529476491409,7.53835462048344,6.69698529162582,7.47294601443077,6.72928610897891,6.80289244305422,6.63481950678155,6.20060896936009,6.14247306119589,6.7724072072565,7.52429578982992,7.2920359431965,6.62926823123335,7.67773163047552,7.99003505612866
"Q9NR31",8.05420580702919,8.08499347625025,8.16572660190345,8.23234641280734,7.57560834324926,7.7135249039896,7.33841097610919,7.95679340548571,7.69675895241045,6.96157287717495,7.60134143312557,8.04800319476572,8.09616191322329,8.13326063241863,7.85444254006498,7.78165306438144,7.30901979394347,7.97751820211507,7.63195349785365,7.5633998127135,7.25380459584405,7.53676115262144
"Q9NR45",7.50746397729163,7.44592508893647,7.22466451288591,7.28186011005422,6.9412338521496,7.62886242389833,7.26791867806601,7.41443772727933,7.4067828818778,6.68241001336116,7.44253007044043,7.36753147362932,7.66165719387188,6.46208796516517,7.44465876606999,7.46969633048899,7.18397038784445,7.11826179987389,7.48673094111229,7.63464104258537,7.39487531579475,7.23366689411047
"Q9NRX4",7.73621258087735,7.70614124293633,7.83692986153598,7.74374050474872,7.5611534314749,7.62740345092851,7.35218133438752,7.55996958454711,7.31063116249858,6.50514596852678,7.06902184311866,7.35227238101083,7.22394856952815,7.59352422325488,7.87912365200102,7.47909242757195,6.48678773965189,7.69368061279031,7.629514272682,7.28354927661054,7.52218898789549,7.51659683717626
"Q9NT62",7.4127904017318,7.51452104082904,7.43500045819294,7.49428165498043,6.39858402004054,6.47852902941588,6.30287224179014,6.03219089154497,6.93177595146115,5.34558281468596,6.78584136353803,7.46613833472336,7.44549784135466,7.54131452691484,7.44477189411625,6.03576107347778,6.3778332072641,6.57290593868796,6.86666446891199,7.07320153775056,6.90132302394659,6.14201031243101
"Q9NTK5",7.63577343617634,7.75944204617321,7.6227705220697,7.69200328147931,7.48182101128368,7.52755203461473,7.34932181711014,7.46128401525354,7.32465156010956,6.21933250646061,7.42696081484295,7.60528896461931,7.84644528069181,7.84725578303073,7.75415312141823,7.70402459438894,5.95127985272375,6.51177099109428,7.19317566949229,6.81203364443558,7.14580055315453,7.23673153542491
"Q9NVD7",7.95054283796339,7.84691201973287,7.91985834608297,7.83403009113901,7.47931440890477,7.64503449396616,6.83444521522596,7.81459185790558,7.6191724661567,7.55258610310861,7.74820041176233,7.95856746001349,7.84634829657762,7.86400480459466,7.61882167651725,7.59589246092656,6.22692356690308,7.53817899890807,7.71964420330676,7.66217291270964,7.76186523848574,7.67089665701531
"Q9NY33",7.66287654065769,7.31105593005273,7.7673160711477,7.52212070157551,7.61106494728335,7.7715663140346,6.33095110653478,7.3534804537037,7.44267357743649,7.43799275239789,7.13540925231292,7.64444674047742,7.62975942566453,7.58134463720837,7.65185945680124,7.542390589529,6.93171638011007,7.50961165327975,7.20919527609883,7.33384232196318,7.24660472464121,7.46772566927177
"Q9NYL9",8.27205822604006,8.26035634335293,8.31905696109922,8.00391507885734,7.91020818922366,7.43771544453169,7.46937387007531,7.90871887678534,7.89845424676396,8.11008686013968,8.19411580190314,8.21521472194652,7.49652450062247,8.13562955340556,8.18310797158812,7.63026659250865,7.23082175636095,7.93295185760671,8.01139071601822,7.95565444671759,7.96904944173632,8.51772378396715
"Q9NYU2",8.29833627869583,8.37858399101117,8.27227833345942,8.20573831009615,7.8793175470648,7.86628139853539,6.82713755342169,8.59749606754983,8.13649386601751,8.50298154473222,8.47281783571905,8.08582884101819,8.11616429135496,8.25734892105177,8.20751542980362,8.17819193581286,7.22369190438049,7.67528208530398,8.13526763895474,8.11954699241533,8.32501786886247,8.82703400447133
"Q9NZI8",7.7612651305617,7.75197190047489,7.7885673824753,7.59562417134687,7.32196464246991,6.29570451668612,5.8927227034454,7.23359662774583,6.83699788175179,6.23931817109244,7.38830006571188,7.77702421266629,7.88887735214484,7.76816183332763,7.55273964882598,6.7182090123863,5.11495189081805,6.82162414515043,7.49245115905588,7.58473743202122,7.47418696907036,6.78067295943862
"Q9NZM1",7.54696682682665,8.42964424867708,7.97899926813992,7.15194472217158,7.22686784567579,7.35976660375874,6.01511403751167,6.98684230349236,6.46473142541306,5.99491763380978,7.68362876889894,7.67697272755844,7.78749252704142,7.78303244507552,7.91663742691509,7.61014971794181,5.15023648291925,6.52792411232416,7.21541989370157,7.39965777432884,6.23095584697984,7.66658090362908
"Q9NZN4",8.151567568343,8.14447077019256,8.18959718670978,7.74103920861502,7.78175909426667,7.55676001218344,5.23661134737769,7.93993371906755,7.2445210608744,5.5823893739681,7.69906385901223,8.20324046511822,8.07811153775109,7.97914055063285,7.93804403325109,7.81908204815068,7.23515103729858,7.47974278484867,7.85072752652394,7.85655220190244,7.72919733206197,7.34670961914835
"Q9NZZ3",7.52627950423581,7.66724562697498,7.57528601627283,7.69995387035689,6.48625956492507,5.75715258369899,6.18688283474723,6.10561720539585,7.20451664906065,6.77264029164299,7.23044701013171,7.3273404050979,7.5832588043468,7.58052750797403,7.59980059859689,5.85510794816159,6.39792989107956,6.58716868034473,6.79852727991649,7.47576912528971,6.19923890597378,7.39531264641692
"Q9P0K7",7.98229235076902,7.69930817229344,7.59989681541298,7.45670281542713,5.87304414770666,6.10355386205079,6.33788206623454,6.37722860036246,7.27209570526875,5.89307301714322,7.15935862758542,7.99807481012185,7.67634590901515,7.49005471132504,7.47724793980963,6.52553403002923,6.22916350681052,6.22694938769034,7.49361456355986,6.4532825727209,7.38128712979364,6.84677195636646
"Q9P289",7.49462147155141,7.47296789561598,7.41384051856116,7.28443417817379,6.29320179093941,7.20624463999796,6.63681702983942,6.35783459887393,6.75065743057677,6.52173150168609,7.12368896663888,7.39306591254549,7.48747176774551,7.43051345891487,7.38402940578873,7.11045916766804,5.88391095176642,6.22298484607739,6.78493583838022,6.16216659430686,6.78822032880655,6.88118387937044
"Q9P2J5",7.9455670706518,7.4933116691809,7.3768297145346,7.37238866896345,7.64252771644836,6.68795177446404,6.13398942250786,7.61140116915061,6.35390837977728,6.66636906620404,6.32466270319439,7.85032338705398,7.58928363491778,7.47275581951131,7.06849552701619,7.76507421265007,5.89838037593504,7.40271501023138,6.74243168392767,7.19304560527094,6.82967918980145,6.78928427975596
"Q9UBQ0",7.19221888403942,7.20332908893727,7.53785899442003,7.27821529912802,6.67498669154446,6.94335374362042,6.91243300752373,6.64627350782209,6.45796711338097,5.93544807138738,6.97734101119027,7.16484520757691,7.024668354122,7.03676088310237,6.83139500829765,6.70061833426298,4.11605547766075,6.9844381881279,7.07883217461646,7.03278841175385,7.13473115601378,7.0754932338292
"Q9UBQ5",7.79534141751209,7.75546500931428,7.67656108971143,7.8092067655639,6.05434403103298,5.66635574571322,6.90284150756426,6.93061824167236,6.88293153190534,7.44498091016328,7.3634332140718,7.68417183992812,7.78591918857831,7.56032300780182,7.75409722378674,6.72909756137359,6.08369076427894,5.52235861942456,7.25448140608096,7.20870984246466,7.16215717017778,7.41612145420392
"Q9UBQ7",7.56603733280252,6.8144683899925,7.6173087986118,7.60284744543603,6.36230530978774,6.85040962264588,6.6756900829967,6.35307923557172,7.54658661760381,6.95866943873856,7.41588657926702,7.45732737529367,7.62594983537557,6.56702699939673,7.72550537652869,6.35976477668996,6.40075328929421,6.64264993101173,7.38629003100258,7.72275785559602,7.46348627057761,7.42897958818916
"Q9UBR2",7.5660557060846,7.61429107750518,6.90967727807271,7.77929845357446,7.54304261344803,6.91341084045594,5.5019917836571,7.76855888072959,7.89683140772086,6.90745512216945,6.60585662339286,7.70315490227641,7.31788476582684,7.10657294667333,7.14826247944599,7.29904657344378,6.1546202665562,7.52475869416588,7.60627788072259,7.69908543625659,7.68246309670554,7.7174229529045
"Q9UBS4",7.85296925171818,7.70722641688913,7.52607554289061,7.60963940828509,7.41791281786253,4.78075656168928,6.04482482267207,7.63191749785189,7.53178829070694,7.95396728477223,7.89161792495658,7.69083696293363,7.62346318870908,6.61188777383566,7.7494892197719,7.50537524954884,6.08816243579761,6.67211362563147,7.48722009755609,7.72101110711109,7.64530893022558,8.3177317607934
"Q9UHB6",8.26248160453942,8.4324110589894,8.39970447490573,8.11739977155737,8.25290460664771,7.94062627119712,7.90092971031016,8.09696047767778,8.16874514833375,7.77679357789794,8.06856807358514,8.29171900531064,8.24137655754598,8.29707776069942,8.25942907646463,8.04664193635744,7.92724982388705,8.21756902178854,8.26133815013883,8.29396534160906,8.06835443649711,7.72401126291371
"Q9UHD8",8.42306202760489,8.23992078717565,8.22295338010435,8.10438982920918,8.03113249340893,7.35906117648481,7.48448322038009,7.74118914179378,7.97411741579056,7.34439331377845,7.83121109151823,8.32507885104117,8.14078316750864,8.12130830708093,7.84331717892712,7.85304264059189,6.9557962833523,7.77792907351406,7.90574492489639,8.02033186126406,7.82236595092846,6.78716841067731
"Q9UHV9",7.99873411274518,8.05839506419613,8.10434164440379,8.13569092838787,7.76284809431522,7.57295433952777,7.47730382546805,7.38086613495155,7.79793204727422,7.78379128082842,7.84782435747119,6.75103060473401,8.03045357503878,8.11807134723106,8.06498158014015,7.47007045825403,7.48057634665676,7.67816121156008,7.65945001273467,7.87621108105255,7.77044399993859,7.89859755042278
"Q9UHX1",7.96134439777773,7.91137874187226,7.68159811522654,7.88166259366809,6.7057599738868,6.59340813768981,4.20989019321658,7.48104405821103,6.41360385724756,6.92760007497942,6.20649767612478,7.92490627969141,8.08261123042074,7.93161816905889,7.88021542930578,7.50582651196211,6.39189472904901,6.31736970383341,6.02264768309647,6.75538056433322,6.76655083926373,7.10812294678012
"Q9UI42",6.87814393887527,6.42479869745324,6.95403270899254,7.57884406031872,7.08686522125135,7.34512287007719,6.42879393052834,7.66438612977627,7.09541666707381,6.74864460641331,6.73560430659111,6.18644119220855,6.84254230531521,6.8179945752582,7.29182840595074,7.33018264886328,7.05122746712143,6.61065252931864,7.27353483601763,7.22093776489667,5.50650118956935,7.13515106114182
"Q9UIL1",6.27728994845918,7.29404749749833,7.30815736096594,7.56872324272192,7.7593372875679,7.37794345390208,6.73576291827173,7.45450080501988,6.19859280494073,5.80582305319433,5.90033493491602,6.91131207985106,7.37415175889249,7.42808210862524,7.51234478071356,7.73740155572963,6.12968210117794,6.34870716422957,7.23870013935531,7.16271201176029,7.01791785764524,6.47611705737248
