,Entry,ctr_1,mg_1,ctr_2,mg_2,ctr_3,mg_3,ctr_4,mg_4,ctr_7,mg_7,ctr_8,mg_8,ctr_9,mg_9,ctr_10,mg_10,ctr_11,mg_11,ctr_14,mg_14,ctr_21,mg_21
637,Q6UB35,7.293274139710753,7.277907045047425,7.331973617137496,7.372746350604846,7.424309820245756,7.422409256609699,7.282803314291728,7.341236623238692,,,,,,,,,,,,,,
638,Q7L1Q6,7.57744584031743,7.5855622410293595,7.8164534225831686,7.689912366491131,7.634799596537456,7.694262892657943,7.479632886004571,7.706879865941036,7.2208400158341774,7.327930804554236,,,,,,7.075510464524414,7.094575933649249,,,,7.044853217267732,
639,Q7L576,7.308137378638039,7.405636589806667,7.216429830876251,7.315676520348013,7.154971441544471,7.08246222116863,7.153296449355305,7.087497472404264,,6.841378243585781,,,,,,,,,,,,
640,Q7L5N1,6.902177009617832,7.180068500901219,7.2249472187770865,7.115377494279117,7.092580300691311,7.2951490965789185,7.172923863628545,7.369531255941311,7.254354692053167,7.6754667106456935,,,,,7.43930110762843,,7.152257759187656,,,,7.333124708716883,7.523642431721379
641,Q8TDX7,7.554089206917581,7.41965841096058,7.423524388618717,7.113909943754037,7.3956233943558365,7.427226363584512,7.199755177253475,7.429332312828332,,,,,,,7.181786440174192,6.648837959790263,,,,,,
642,Q96FW1,7.749720859974408,7.855688721521717,7.8005864954381545,7.9600567399283495,7.990316651025644,7.893562040517563,7.965648469800588,8.13833428207102,8.36189774409588,8.380681472737827,8.257198426139345,8.17906322239498,7.481628919507578,7.547774705387822,8.363837528836141,7.635332923933763,7.858398826871144,7.873320601815399,6.968305458630811,7.620063145703663,7.766018531042229,7.584082338518372
643,Q96I24,7.71811954093498,7.238998998615434,7.439900852983485,,7.271469858615745,,,7.21133416373255,7.307966447028274,,7.453394793613278,7.211654400553183,7.4471890512688,7.203685470881907,6.969075612786006,,,,,,,
644,Q99497,8.067480023931482,7.847196189719209,8.056447458474917,7.379994040165742,8.163101715043975,7.8530590733504395,7.7436900300745615,8.027594211826226,8.075108796416501,8.072286669509891,7.64846735140684,7.934165027520354,7.898708730729365,7.99004567368463,7.971275848738105,8.039414119176136,8.1773921920761,8.361293324243576,8.085540306036949,8.093561757565288,7.959728084371596,7.988077131134809
645,Q99615,7.202079441007388,6.842097269173376,7.442024854357228,7.374931553978188,7.298066706546508,7.3209351954685955,6.94411237698898,7.208844289340738,,7.4302686057959075,,,,,,,,,,,,
646,Q99729,7.990813743413904,7.948711196278679,8.016699138064972,7.933016293769447,8.026737494238748,7.930526241124949,7.850756479308865,7.982831834767969,8.047508505594012,7.438795415721324,7.513297524212919,,7.229374630928843,7.070887144018541,7.7595771998605745,7.665374581746167,,7.5229004594615825,,,7.423753619612828,
647,Q9HB07,7.742842916727444,7.299681591662354,7.509000790741858,7.576491081109501,8.020692678682028,7.7184767764233975,6.680045282357464,7.89242298331131,,7.290991232025503,,,,,7.004665233247877,,,7.355164066515204,,7.1304302676581415,,6.846658692656829
648,Q9HB71,7.657256691523987,7.695490432339068,7.882740777563016,7.824984457921046,7.432536383264256,7.7161870447508,7.902068193881775,7.707425387137801,7.794460161688091,7.767029642507057,,7.542215244076814,,7.5411547258325475,7.297059824075058,,,7.056485592951115,,,7.150295812825538,
649,Q9UG63,7.71893327765521,7.087852375163169,7.779964259394256,7.1283023171643505,7.5155957002684515,7.187323269375047,,7.180469961659198,,,,,,,,,,,,,,
650,Q9UKK3,6.787311669515777,,6.918119494373996,6.956922026642047,6.802363174309547,,,,,,,,,,,,,,,,,
651,Q9UKK9,7.470866011274125,7.616065707908696,7.46566534842533,7.350248018334163,7.802144054990114,7.685652184115525,7.838049000584704,7.863049108844999,7.462368045522524,,,,,,,7.127039973455082,7.556435181589331,7.564535874732224,7.034708651341069,7.526041890680879,7.367113543177637,7.370383540607654
652,Q9UKY7,8.27932466544261,8.096388546687367,8.220892249219519,7.97776017591595,8.350984143686027,8.24039946573864,8.217273326129321,8.325884943969,8.118958777766434,7.453195986339536,8.07382828440111,7.758790817827381,7.938079203279628,8.152685756036785,7.553603920969493,8.13023724788523,8.167080919673257,8.452108584004117,7.587643627320985,8.035709837827861,8.135514280998786,7.777093179301813
653,Q9Y2B0,7.827492047292751,7.8384334798219895,7.772563729103062,7.836450713720154,7.983752543386126,8.060471192797678,8.102021856924152,7.8492228003672935,7.956466185215803,7.952763392274363,7.450680108762096,7.7124897575435245,7.928237059917442,8.171316824656573,8.298787599944236,8.148016208239872,8.181786440174191,8.341078237211443,8.619197715792946,8.399033054106898,8.183155915434012,8.502399805007103
654,Q9Y5B9,7.302006060586541,7.373518854969121,7.415724361768716,7.473764246075135,7.247506824149921,,,,,,,,,,,,,,,,,
655,p_7,7.107854147536859,7.103906298088718,,,6.981818607170664,7.285782273779395,7.303671144664021,7.450618563451726,,,,,,,,,,7.057399817266062,,7.315634529100032,,7.154484837032048
656,P13717,7.24206911233894,,,,,,,,,,,,,,,,,,,,,
657,P34955,7.443904174221353,7.304231942185673,7.107277822859771,7.258804839227013,7.064495426792728,7.306360682861051,7.434105622462423,7.516495710488137,,7.211520997240229,,,,,,,,,7.768719477597614,7.4193277969967575,7.853174796694758,8.231979026831505
658,Q3SZV7,,,,,7.264558112800327,7.3045766887661125,7.500881123850456,7.589212126277639,7.490716778256952,7.1834406800379496,,,,7.261476988621374,,,,7.007192823557041,,7.162265614298022,,7.223080397831155
659,O00203,7.269419537511049,7.416773604023939,7.164352855784437,7.409696478217953,7.042023927248867,7.150019201915149,7.2197940266919804,,7.296379953771385,,7.145165317350655,,,,,,7.256525324848108,7.184208613111503,,7.146840934035067,,
660,O14979,7.570566288419948,7.411670202385809,7.636708498020547,7.433641846159436,7.637399659105415,7.689965576899223,7.532053338514362,7.686948920211501,7.52146498961477,,,,7.546011808977598,7.473516165350916,,,,7.311605540054468,,7.3160962096751305,7.162415036106447,
661,O15212,7.612476564128437,7.530775813010409,7.6521302556954005,7.6556377784532454,7.686081877334635,7.5496039884441215,7.841340696512393,7.733662617918564,7.929980590515514,7.827000741951291,7.966676641791788,7.307474643569412,7.466986182866968,7.652420410806234,7.6070258784347855,7.413299764081252,7.54206568075828,7.6182050422592695,7.517446633919386,7.396530610090025,7.5071674686681344,7.220813896785491
662,O43491,6.652362395290364,,,,6.828563232703952,,,,,,,,,,,,,,,,,
663,O43795,7.08464776085473,7.499315849600331,7.149988456491476,7.352085997501586,7.008727886652385,7.109207196320066,6.930684198818169,,,7.516284111113981,7.205285583500525,,,7.177680759848778,7.408172101497054,,,7.416340890574481,,7.044029909946466,,
664,O75131,7.643176219297447,7.679854712765105,7.543794973416078,7.626740596252816,7.249858472417371,7.479272911776857,7.441962070088528,7.444154136878365,,7.12260902357599,,,,,,,,,,,7.032860415952143,
665,O75390,7.707723429460193,7.746634198937579,7.4272750777026655,7.483102099521368,7.7226585976556565,7.460852757944295,7.861151919960177,7.903269096526926,7.85934248182454,7.914924648205148,,,,7.777281791671014,7.840212772194745,7.741821046886808,7.63208256422914,,7.503994848765824,7.477656554546929,7.2155318184912955,
666,O94760,6.999265421431709,,7.24504357393061,7.201752062778252,7.443560240488408,7.287600206359952,7.430252479903108,7.419757546090986,7.148108857729697,,,,,,,,,7.205961823059634,,,,
667,O95793,7.38737202701981,7.301160264469209,7.729691133696481,7.2854672904600575,7.620281836804235,7.440783181359334,7.38524868240322,7.390758528738717,,6.925394609927012,,,,7.313466472658235,,,,7.2182991258851725,,,7.0848264166974335,
668,P00352,7.417919872997741,7.339530938740656,7.288249225571986,7.424979586745809,7.530212509060796,7.6444976731332455,7.568448145605873,7.777013357095503,,,,,,,,,,,,,,
669,P00390,7.523486332343228,7.491431735682969,7.296511624661298,,7.469350661182847,7.683758266003198,7.8111056070179306,7.565847818673518,,,,,,,,,,,,6.885349910132114,,7.1038379160256095
670,P05997,,,,,,7.055607651708711,,7.275725867573664,,,7.694052108460684,,,,,7.196921944819459,,7.126033948051813,,,7.28856219839382,7.419178938561058
671,P09601,7.583742718699248,7.8105483758726235,7.232284402080395,,,,,,,,,,,,,,,,,,,
672,P12004,7.799250923884519,7.810400556101999,7.851570194739571,7.960466020723124,7.863519140661796,7.921681274320938,7.9224244088727875,7.869126067682581,,7.881316168666469,7.45574299644849,,,7.5887645614604695,,,,,,,7.123099955255574,6.970686181520763
673,P13861,7.446552699502676,7.430026654510014,7.5057467230644646,7.3429947829274775,7.437750562820388,7.371086342494794,7.41251094618621,7.220735530213102,7.132227660733368,7.62131132843788,7.42719388446982,,,7.357820543938364,7.060999853218289,7.150725746586194,,,,7.332499054918179,7.354972325018976,
674,P14550,7.189602592521581,6.984149109993263,7.65878384892066,6.708335902682263,7.655186473579409,7.749736315569061,7.077295213932091,7.3196264841556395,7.667340862430716,,7.641107085692552,,,7.163697945892569,,7.403395087002509,,7.464608760852755,7.369679599559816,7.27932466544261,7.3338904116161245,
675,P15121,,7.209327315878065,,,,,,7.601907961652551,7.901937578999015,,7.366422957225972,,,7.51146891316651,7.358791162391724,7.271167578948088,,,,,,7.2558270827032345
676,P16949,,,8.173448514744315,8.255344881485758,7.494112832925867,8.425517917846864,8.627591139628175,8.376248374775516,7.389803762974429,8.027757204690554,,,,7.8180740620144284,7.506396783530457,7.391305688142909,7.873140335105006,7.575314880582951,,,7.716312250975609,7.303520036907281
677,P18754,7.343585820691403,7.361633413910057,7.21192108430851,,7.246892320153599,6.94552274546544,7.115577231128523,6.964099274728929,7.060999853218289,6.874789020204597,,,,,,,,,,,7.1644718242776895,
678,P21589,7.237945676609235,7.0950995796456136,7.717728737821343,7.186617351853637,7.058426024457005,7.1117328566110976,,,6.967388830550475,,,7.348849823480575,,,,7.318063334962762,,7.49464151028204,7.597014697073458,7.174815456482182,7.3589242153885115,7.636628292196984
679,P25205,7.622379831685271,7.642563437104388,7.607551522377804,7.73925580326851,7.660039723601575,7.571172910229627,7.6464037262230695,7.456092614887902,,,,,,,,,,,,,,
680,P25787,7.749063488247508,7.5455421410420085,7.867160957549899,7.8968567727372045,7.797232906715949,7.897665571375189,7.807954237795756,7.909876817990392,8.070555015835032,7.704502273039984,7.959532678421886,7.691973929801271,7.608258528498269,7.777093179301813,8.056409320649918,7.829843892181681,7.3808983308391545,7.640928420866833,8.190611797813604,7.79861612145925,7.5768249102949845,7.858344669812124
681,P25789,7.746571930031902,,7.693172738119736,7.869090844620728,7.771829912660453,7.875952100447837,7.653926100357292,7.837070511102528,7.678855122580575,7.765124414751525,7.273001272063738,7.6112133232356705,7.456441952101687,,7.749357495069688,,7.691426314152591,7.468509791154421,7.902106282490821,7.667966330984331,7.659079115650728,7.764743857205855
682,P26022,7.732811768093105,7.758222830403816,7.700963178159549,7.635493799811566,7.694842022250481,7.76381718658969,7.804807064260687,7.74671202251666,,7.187069271230423,,,,,,,,,7.6754392030514795,,7.061075323629792,7.800359600295649
683,P26373,8.566955743428291,8.412073962537521,8.490379920003178,8.286501378953568,8.342323966312883,,,7.94002812721193,8.054957596012407,8.005309236848516,8.200084063662151,7.950880637828699,8.231189145482668,,7.87836666262515,8.136117842896477,7.925678147497901,7.869266931369597,,7.883252494933286,7.860972511322973,7.526067758480154
684,P30048,7.976249075216721,8.156670276554127,8.124471618919488,7.781374751585933,8.062694773342393,7.774692108014255,8.181957860931066,8.093106356977907,7.85329048921132,7.9389048156294315,,,,7.633508853187346,8.007577098304338,7.913702616381913,7.742308700116073,7.674098390094781,8.351641726193522,8.005094675072549,7.897500632715404,8.595441104815295
685,P30050,8.527397871520467,8.550460730175386,8.471218344307873,8.600482813465959,8.414505394200718,8.544985297642722,8.501593239327352,8.394083775678256,8.39866901121082,7.8262562609882025,8.191059581827398,8.403223503703725,8.410034503205365,8.344195715871434,8.231265648430266,8.299180310745347,8.349160922692949,8.28438560999577,8.29804484260098,8.22081389678549,8.182471717605374,8.130783914588957
686,P30533,7.292521884574141,7.401503931921636,7.313972618860607,7.395501124305626,7.311859773623503,7.258876629372131,7.044853217267732,7.26252227971205,7.35479968526329,7.198437135325562,6.860966529758465,,,7.5955733738902715,7.519013748840418,7.774502367349352,7.747287483980356,7.717104386586375,7.986722481583814,7.777318053891376,7.4657247980653265,8.136086097384098
687,P30626,7.169086357487023,,6.943044159498229,,7.314814887210721,,7.16423385469261,7.035869813695553,7.125220936316564,7.109477300958735,,,,,,,,,6.617031810595345,,6.823826217152749,7.419955748489758
688,P31350,7.606907789240003,7.616926903478089,7.769975177192112,7.40671045860979,7.589502796263764,7.72565849220122,7.421636826720754,7.551364594593804,8.099473456014168,,,,,,,,7.612635535718449,,7.490393960981564,7.2326912353484625,7.4339777336311075,
689,P31942,7.760995133157881,7.795678457939073,7.8291300202854375,7.9967042600632805,7.909721799680346,7.966090083837676,8.028245816572474,7.894000198032623,8.117204986092784,7.6693912715361305,7.706051751857066,,,7.639476528271741,7.546209412044009,7.481241918012922,,7.234542591311529,,,7.413299764081252,7.40257086822233
690,P33316,7.426153268215979,7.31107540830008,7.697874200948724,7.74958173486556,7.684243752370627,7.748660840313466,7.6271711998820475,7.569830205803096,,,,,,,,,,,,,,
691,P35637,8.002813779224674,8.207418916816811,8.449107972426487,8.236914963627505,8.367747168950206,7.809613577277269,8.25120005547218,8.272352240906795,8.194708551575124,7.965902217855054,,7.305372868641297,7.603025223127586,7.629480956183245,7.7909463085290565,7.56504457564496,,7.808670015227186,,,7.783317457827,7.457139784659526
692,P35659,7.365656428528389,7.296314103353241,7.4481495716859465,7.158060793936605,7.3899807298820175,,,7.101781431327967,,7.122936373016304,,,,,,,,,,,,
693,P39748,7.552437017464064,7.741718727536139,7.451817126629345,7.3697722885969625,7.283278608610214,6.954710330322716,,6.72956972630197,,,,,,,,,,,,,,
694,P40261,7.629480956183245,7.508637437575895,7.347486138076573,7.38751440114948,7.395413767475018,7.4097302925584465,,,7.426413656131688,7.4999481305756515,7.7785057794641865,7.4060459958453,7.545146236863354,7.577319426553794,7.594016662248082,7.4428872189023485,7.7468365112435595,7.918255817646025,7.685813368897973,7.876356423100472,7.2596655387296725,7.376996450740673
695,P46108,7.450403086155366,7.166873950858819,7.616727510113558,,7.543906705006407,7.43362584503636,7.520024759382907,7.684297661814824,,,,,,7.385909994786097,,7.189406085529229,,,,,,
696,P46783,8.062393937253194,8.157849480452901,8.098401422270078,7.961278679085043,8.032215703297982,7.924393014962341,7.838786144946595,7.695761776133511,7.6497436431317345,7.457109467418195,7.703540703368265,7.6604195757954745,7.562102447054804,7.735055692020228,7.727508724388225,7.85929444704148,7.7448794713710285,7.688117134324986,7.317352849677771,6.960908181424043,7.8657729717464875,7.208199417133797
697,P46937,7.246276945434062,7.146034962602502,7.335939069031729,7.465917953211935,7.615865918668555,7.574123907335984,7.493471992809347,7.956557391785679,,,7.592187864529585,,,,7.299964668624155,,,7.279803779994103,,,,
698,P48047,7.39776625612645,7.4330013409450375,7.54435334413586,7.5858328224759175,7.411047002456093,7.532958105738067,7.616874440415016,7.501839469038946,7.35197014444686,7.309566295893774,7.782372280516464,,7.577847821301782,7.593119851103941,7.695289003140088,7.6303770178925925,7.813721060971246,7.5946797748798165,,7.725004544919757,7.631535083018744,7.540579716504454
699,P49023,7.467652494573867,7.667667712106219,7.4680074432592365,7.464713045757064,7.721134336614164,7.338874649301381,7.380301710305185,6.97571664902553,7.360593413565248,7.247015290531832,7.621643572194573,7.210719715681002,7.211227365629982,7.46569507426257,7.039057018033444,7.406744506234903,7.4090027034017725,7.75264759133031,,7.343664564988233,7.369976134872427,7.286434013402093
700,P49189,7.131875187972593,7.1759175065100935,7.037904357312404,6.954136335588638,7.141073326267475,7.051075307675749,7.221309890296929,,,,,,,,,,,,,,,
701,P49589,7.43549398719827,7.209166366716778,,7.16220583117701,,7.04008784346988,,6.8657729717464875,,7.07598468474412,,,,,,7.150633653746429,,7.200850498091078,,,,
702,P49903,,6.369271532621027,6.779949842979918,,6.867060698772678,,,6.813294032608831,,,,,,,,,,,,,,
703,P50552,7.9428361450767735,7.985210845224137,7.968795714724671,7.999395910730781,7.958320151271217,7.642939115843749,7.831127193398826,7.846646328577117,7.660732703938095,7.9649569591305065,7.890214162649396,7.905596220867071,7.48390095965289,7.733830984852006,7.982655594477174,7.8825586882096905,7.809701089825361,7.898834838068274,,7.7323455021995064,7.8215069779106985,7.498310553789601
704,P51149,7.828331151689204,7.935728890904373,8.021726664413777,7.955706987738235,7.140539466972342,7.866629912507694,7.6956042423133075,7.564275378552271,,,,,,,,,,,,,,
705,P51858,7.727240237078316,7.608194302754008,7.904033551734992,7.813767741734649,7.884183410137873,7.984333750394214,8.08700012079599,8.084683497903251,7.761416602950189,7.633407852121307,7.477164681996525,,7.658793376787928,7.792776779951193,7.679164332552692,7.758699989743414,7.501743729627995,7.824119322706092,7.577319426553794,7.5866885532400525,7.540679772830644,7.5609223792574705
706,P52788,6.999847970324589,,7.366703056869286,7.285602311285613,7.2522460504731185,7.3567140605833945,7.363461548826593,7.517829057311647,,,7.703867188908535,,,,,7.353454583806043,,,,,,
707,P54819,7.291235610848788,7.018825278003951,7.222248116858932,7.503504689722399,7.345295295579301,,7.456699977383792,7.444122899412919,,7.642128034288031,7.589681573453446,,,,7.498517311461634,7.552254405235813,7.444403955749552,7.344294005898312,7.2965774451391185,7.391587823509949,7.335818826915165,7.313234291694724
708,P55735,6.976854146576219,7.292256071356476,6.693163935418248,6.912057237881379,7.006679927740826,6.87393643292312,6.734583828349992,7.102124855734526,6.9103415412007205,6.706248251670263,,,,7.172398577939305,6.736762908148523,7.010935664704385,,,,7.199672916720621,7.282803314291728,7.480078840065485
709,P61088,7.983635306646282,7.882973968028856,8.077694865886587,7.89416647122255,8.078057866979186,8.000824376605605,8.043558746914734,7.98311637962852,8.192372283598512,8.14715052521007,8.107650826146486,8.010045412636098,,8.032256025890453,8.197666426193566,8.023663918197794,7.800717078282385,7.993330399659162,7.472683329613041,7.906092501986983,7.973372652758981,7.640242857318623
710,P61353,8.139060078649301,8.054383208305477,7.871526234703648,8.167553621196825,,8.089657881621529,7.980462435081649,7.543757723163865,7.458018065291855,,,,7.846584502898046,,7.718593022270426,7.785344073940684,,,,7.7814609596120015,7.470880697525479,7.775078630529771
711,P61421,7.135482491335711,,,7.242044239369551,7.321805483857539,7.3664042774917,,,,,,,,,7.048325250931222,,,,7.6623138691697035,7.3553173987845595,,8.030073230712517
712,P62244,8.40031344514033,8.319688893249499,8.372175286115064,7.938299520082884,8.222456336679247,8.331022171041829,8.156851901070011,8.404114997505596,8.226058310427113,8.342383197710955,8.236007926032121,8.231342137903896,8.280259588686137,8.171814181051147,8.019407108018884,7.782436789809906,7.472390727626629,8.082857148596409,7.409882424518243,7.62155015432547,7.77136697085778,7.572302233692734
713,P62280,,,,,,,,7.24283946867282,,7.9265585109771335,,,,8.093701784805548,,,,,,,,7.622265844991523
714,P62826,8.050418427245136,8.167021795790257,8.323272731248478,8.30198439407044,8.18774626978046,8.342600310415772,8.229758611221373,8.40372090862669,8.455347436394188,8.451279718904047,8.410507296622717,8.294025094095323,7.99769648400485,8.3096301674259,8.329824844312919,7.879863964230154,,,8.075327934163258,8.026859985984562,7.71412010756549,7.842640437806179
715,P62917,8.475772850718036,8.64282051555666,8.309672743229266,8.17617810926733,8.262498551014767,8.050263722645797,7.883843062834409,7.639695617444053,7.8384334798219895,7.855288924634489,7.968665033869835,7.8030130342580275,7.785650098070644,7.937643247619863,7.7761779725822295,8.167642195482166,8.148047093599335,8.266678465464569,7.999613305806654,8.307196421149413,8.041037207867028,7.7068201579664875
716,P62979,8.27616298031914,8.311859773623503,8.425729804596099,8.287891265954025,8.424554976606712,8.354703744625812,8.377943380255784,8.137259138636768,8.315592533791591,8.458909670053135,8.104964845527823,8.186673867499746,8.165926549609097,8.378088878638787,8.051152522447381,8.145165317350655,7.9929200613985625,8.274111645265348,,8.089304451847871,8.04793651613808,8.179666668690498
717,P63208,7.4442322207135785,7.452123918449042,7.471746308488267,7.542638727315163,7.843450805238768,7.661878912761312,7.837190573598745,7.581744915154988,7.570893036218393,7.404440279679319,,7.681991556390691,7.276369880269439,7.867479273166766,7.539013334939513,7.630081929023911,7.167376418413583,7.753077236473406,,7.5929979189881065,7.3366398186416895,
718,P78347,7.177478782542322,7.4262997556281105,7.105033050393594,7.213809844641501,,7.0135113334659,6.970830189918184,6.699777041760007,,,,,,,,,,,,,,
719,P83731,8.397905263723668,8.419988773430415,8.20082314871093,8.21449945371088,8.14267097791069,8.109882143199101,8.095064689548636,7.947105180828353,7.598133645813237,7.33685982091681,7.896388411846037,7.605520523437469,7.6857506930353505,7.417803722639881,7.383060976930993,,,,,,,7.3861599587276565
720,Q02878,7.9335429630595895,8.088384186097702,8.000564216165376,8.04493154614916,7.813267329389584,7.929669211575454,7.992986271218018,7.901180327567054,7.821945642709423,7.979580240006466,8.42805376137963,7.833975371279906,8.065355601289966,,8.03342375548695,8.116441697539312,7.851307280551914,7.827084820437093,7.7377252414570465,8.055684064919413,7.932296154685877,7.964052100085776
721,Q07021,8.026614967934675,8.04296907339318,7.999787143549777,8.12205196263325,8.204119982655925,8.242715310039108,8.294113356362043,8.195844324747283,,7.646237034955377,,7.638019765559577,,,7.68497993618928,7.8115951116312,7.6439656305516115,7.5398034973846775,7.698448538015329,7.473866355786692,7.772013483045508,8.162654004119576
722,Q12904,7.4527980985591595,7.532614261397508,7.644832328825636,7.419079671250476,7.392169149489736,7.291657396102181,,7.515158257487391,,,,,,,,,,,,7.3152143931652605,,
723,Q13409,7.221309890296929,7.809573180922052,7.336459733848529,7.283346465356046,7.4533795039767075,6.99415431671742,6.889357736888932,7.070960915800934,7.063408424975945,7.3577062107846425,6.459603551836237,7.269396182694991,7.340364784402067,7.43657606399906,7.237794993273923,7.795435071943661,7.923777489555193,7.879021291480248,7.946506302819625,7.892089034776816,7.920112886394044,7.888134545203536
724,Q14137,,7.107616929991784,,,7.056218581272306,,,,,,,,,,,,,,,,,
725,Q14257,7.479143247978613,7.321474151030555,7.756339378444022,7.215611129612849,7.7878853509409245,7.716445764507459,7.807467375684278,7.823832732759075,,,,,,7.32512552621693,7.872546670787388,7.924754681634838,,7.73497575120201,7.553591781870311,7.736253041875011,7.639217462129762,7.940536406240885
726,Q16527,7.441160774035116,,7.309523709653114,7.249638545540417,7.254620574310027,7.130591051963374,7.274065436350914,,7.460326422352367,7.431106328181145,7.857296303716392,7.692009236142928,7.907830403219651,7.971257288748277,7.104794286486278,7.757145401981084,8.016239191042638,,,8.032256025890453,,7.493234921078571
727,Q6P996,7.194819489562035,7.122707254318348,7.291657396102181,7.34752515999869,,,7.326417795554389,7.303412070596742,,,,,,7.20682587603185,,,,7.338416648246358,,,,
728,Q6PKG0,7.470439893804682,7.041234731171431,7.631758214238082,7.203848463746235,7.496639099180746,7.385427514805131,,7.506599728041963,,,,,,,,,,,,,,
729,Q7L014,,,6.807636486889991,,,,,,,,,,,,,,,,,,,
730,Q7Z417,6.396826789268784,7.144605338714745,6.360744841210403,,6.622151828372509,,6.993519994958722,,6.8816813138120185,,,,,6.961516011448949,6.8552949849098335,6.774655625862247,7.043951418263276,7.330515232170328,,6.95288926491093,,6.676025654176395
731,Q86V81,7.819885972227815,7.993206897743954,7.991540603690647,8.027186461836736,8.055684064919413,7.866098217321083,7.910079861711562,7.959513609718711,7.798519439695292,7.823441623255507,7.817889151872296,7.546690693184241,7.762581042791779,7.820943265481824,7.456138196550292,7.848189116991398,7.590529761537838,7.857284238807806,,7.662842794029814,7.590741549978214,7.224377652161807
732,Q8WWM7,7.030437792627049,7.267336024963642,7.24890465056168,7.68760029736491,7.243385345371658,7.395169074827421,7.379649915404481,7.1502343589578965,7.0870356648056605,7.0984014222700775,7.537126189088166,,,7.121231455149622,7.331082963961029,,,7.62612470664821,,7.1615776110488705,6.909871473452438,
733,Q96CW1,7.176322821034989,7.385302339856317,7.135895575564019,7.404628489641919,6.943736822212034,7.517565353082339,7.207499723307305,7.259235402198733,7.139910555875683,7.485749810814252,,,,,7.313867220369153,,,7.036868329981055,,7.0717715794167555,6.972012966668919,6.989765634245436
734,Q96IZ0,7.269139196792179,7.319335123077688,7.226574130289287,7.197556213153536,7.269419537511049,7.327726651642141,7.6127944491388995,7.409341268596782,,,,,,,,7.523993450315614,7.453073598151632,7.69243268851415,7.084218686739239,7.554658725857736,7.217009909804205,7.138144744179487
735,Q96PK6,7.733454073145335,7.589983093181969,7.772336378585961,7.795337679341311,7.417637739652229,7.263990932681312,7.468701711894003,7.527848925934715,,,7.081419324134934,,,,,,,,,,,
736,Q9HAV7,7.343625194624512,7.324035392913916,7.429752280002408,7.358791162391724,7.403172015492252,7.3851055634426555,7.514919466490317,7.262356151598692,,7.129077324252736,,,,,,7.324055986814951,7.166962663857167,7.475685712980604,7.2366883817646155,,,7.564310909960603
737,Q9NR45,7.32699090552036,7.237367773021761,7.27653073433479,7.554246808166111,7.072837874663087,,7.233123078521081,7.3668710299837,6.99312748510571,7.523837477076491,7.771771153745868,7.426250931980546,7.515834119838739,7.172427777151465,7.447406128739371,7.479963798978251,7.4725224229168825,7.645991784453663,,7.401968887695199,7.451049197579129,7.182357579764533
738,Q9NZB2,6.810151836603657,7.360877297102039,6.3863384163575105,6.404457393046749,6.691116871087748,,,,,,,,,,,7.021313365484695,,,,,,
739,Q9UBQ5,7.60794801604128,7.548413988554237,7.579028639864269,7.67676674779983,7.51523782531843,7.451817126629345,7.756940236046725,7.673076227743187,,,,,,,6.961435332996365,7.247924190766308,,7.219427334507682,7.563872485961719,7.169027506008932,7.371861802620895,7.363517966582566
740,Q9UBS4,7.664190525950086,7.554961357454656,7.531887472558654,7.5165882528051435,7.367914738793752,,7.558708570533166,7.6685163718317675,7.473370169288795,7.559775000703569,,,,,7.665852926165406,7.480452513280989,7.598637328046221,7.732490258986104,8.080987046910888,7.652642731849244,7.900651102625532,8.258733037212812
741,Q9UBT2,7.154089069014421,,7.294928933093567,7.270934912874858,7.296818701580489,7.119288889124608,,7.3209351954685955,,7.425990446453526,,,,,,,,,,,,
742,Q9UHD1,7.14188854970586,6.9050669490425856,7.115011071300453,,7.119849503211517,,,7.1157768761589635,,,,,,,,,,,,,,
743,Q9UMS6,7.15463695951842,7.74755162975306,6.939668983522327,,6.915510637408459,,6.639257328519408,7.18366835736002,7.318668419976215,7.014058277424336,7.261999948651827,,7.437766412694732,7.541928535787472,7.241446860345646,7.506450911340324,7.657543442887013,8.04630001965297,7.4076627845840965,7.952656856156595,7.559224139046757,7.065019214136254
744,Q9UNZ2,7.788938666415518,7.868726705605845,7.853357455005532,7.784396166907447,7.971308326811839,7.970151539285519,7.999039147060988,8.001647191346038,7.961644117017909,7.8386350378157585,,7.399137010338601,7.386106407136076,7.662672852708639,7.551169323782296,7.807244048014467,7.863406141487521,7.9997610723238175,7.520129664599614,7.462203270516635,7.737232411440803,7.528222302178018
745,Q9Y266,7.70563282511336,7.806675058827879,7.778903375831701,7.923129988403675,7.975808493225403,8.064495426792728,7.925451332252163,7.696137875781853,7.332135358019922,7.55834850876162,7.580981965962677,,7.223599764649694,7.171638708530819,6.889284890781621,7.420549813532176,7.409865523598587,7.502372488311689,,7.346744054604849,,6.8764314701662075
746,Q9Y285,7.514746924634381,7.666321380370017,7.426560055756167,7.670709595223797,7.568448145605873,7.462742301833842,7.533212629851255,7.203087306472447,7.933881921662232,7.616055194976586,,,,7.579062984566367,7.335798783325366,7.478739601747163,,,,7.461153234990843,7.259163671340216,
747,Q9Y2G5,7.06126394230025,,6.924883775347155,,,,7.1503879773252805,7.083000669576533,,7.140759370870369,7.194347807280093,,,,7.370605600938148,,7.335999177608131,7.071513805095089,,7.175134758658844,7.01556930642988,
