"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","mg_1","mg_2","mg_3","mg_4","mg_7"
"P61353",8.24209215998728,7.96065585291179,7.15987286142723,7.94035906310693,7.31617810131335,8.10343687906466,8.18689364521097,8.11155141247911,7.53433747362353,6.96236996925359
"P61513",7.80723054572721,7.74258486423893,7.75581786106797,7.64524433224726,7.3575397183292,7.76770146081576,6.96707151033865,7.75110517404945,7.61442116260097,7.10477149564339
"P61604",8.463023378902,8.68079933233104,8.69868254945376,8.72618313250892,8.23188903969502,8.60383769017401,8.7866562742815,8.82776831115016,8.67867093759301,8.28147799540683
"P61923",8.25266042572826,7.95739657747534,8.04587417613194,8.09997545387905,7.55113071834541,8.09956464999208,8.23034949408463,8.12218937266459,7.9847339972047,7.37104112798923
"P61960",7.87524177316316,7.34726857693972,7.8082200922138,7.52266592413221,8.13376695875297,7.81198846902892,7.30465058456759,7.55423759799883,7.80729455035591,7.63513433866734
"P61970",6.89749648060675,7.06612704620769,7.93643728687505,7.29849978613011,7.75976813311566,7.9090528139535,7.66874401615204,6.90137456706078,7.65120427438096,7.86123092416991
"P61978",8.99146699924296,9.00457481425368,8.99826171942295,8.93184396991116,8.57452164339536,8.94426827416465,9.03371364707268,9.06208474338593,8.92909329950827,8.50689414860517
"P61981",8.1643793104714,7.98226722277641,8.20911979280415,8.21282684164619,8.01163967054795,8.24433768794702,8.07060370101653,8.00492525276683,7.75753820120913,8.06410843490271
"P62081",8.30322229357871,8.25661762678707,8.19500367761551,8.21321162534737,8.33492395901763,8.16913606870048,8.29256776868519,8.35163417485391,8.19843258743574,7.93082316593888
"P62136",7.87999530193926,8.12361317775751,7.94266514260965,8.04209637635545,7.75825666237148,8.08036285539555,8.22876625620127,8.13693980032138,8.09180158177896,7.89574773990351
"P62158",8.88565240167323,8.67051764468319,8.96630237909646,8.65155862436454,8.40392156012424,8.69544800546226,8.53659572734666,8.76196175150337,8.74414122376725,8.38838529435241
"P62191",8.14366791012992,8.12548320582793,7.99184591554485,7.92531544250675,7.65039333136947,7.9371526040532,8.07514196073326,7.92620615921525,7.96487999635596,8.05780218347209
"P62195",8.28904788287455,8.34489958865703,8.22175858717259,7.87592783429215,7.90576266676959,8.05436606890339,8.13355808321048,8.16552241227413,8.20593235173985,8.19447154860595
"P62241",8.8810612084358,8.85232826595568,8.65144882681762,8.39684483680911,8.27457914660385,8.83753677569912,8.82750808128164,8.71438978311972,8.53816839773585,8.1310536010226
"P62244",8.50665272385073,8.46697377430827,8.30082322414271,8.11586213780851,8.0696114093575,8.3703583572213,7.95709669123967,8.3535689206876,8.39362037886228,8.18557671669102
"P62249",8.53164764279585,8.54310348792276,8.38025535054825,8.26004967632628,7.9170293301454,8.63325425167683,8.57372421198878,8.46838300502616,8.06988687188895,7.87658463324317
"P62258",8.57544312283756,8.44712536099998,8.67279847074911,8.41960451546217,8.26947894533617,8.43568711616051,8.33924317972586,8.37009700935724,8.4898000048662,8.52892540581816
"P62263",8.45287996697029,8.37912461879537,8.28468963436142,7.80705545129787,7.79373933551109,8.46818494040051,8.10131263015864,8.18363576367813,8.12331837920289,7.73512060466562
"P62269",8.16197241494903,7.94457164945262,7.95728943201388,8.09592658047525,6.9239249173537,8.17682955833608,8.16282880250675,7.72406164651527,8.04547189956554,7.85103299677118
"P62277",8.57295231081165,8.60391778953905,8.40053372549439,8.34043334511991,8.20186634750825,8.63130059886772,8.62945673110735,8.51125507830149,8.17988011103956,8.25207244755285
"P62304",7.19652659443842,7.47886951786005,7.41654757132043,7.1611676949128,7.11870620260489,7.47944593161661,7.26575023671349,7.4419203326323,7.44703974732957,7.28131308879455
"P62310",7.50685570910919,7.48531146809039,7.51543413584796,7.17285881467859,7.29579033044327,7.16648182459965,7.01516699469283,7.18496335851834,7.487761224562,7.00960734141642
"P62314",7.76696717977149,7.7406989968121,7.4103846677142,7.53756902545596,7.77330286254431,7.90319711432535,7.75903137458795,7.74281602689962,7.675455002184,7.96021614549454
"P62316",7.26499379585674,7.36622762515319,7.43847526811284,7.02942347070645,6.98555173280703,7.20974812414372,7.37739595106207,7.26313771668167,7.30022578531654,7.74475595960647
"P62318",7.94255784891917,7.82816682186567,7.83755600142489,7.73813449026237,7.32850787474556,7.8828761990596,7.80364345147659,7.68751028721391,7.62677150006546,7.41644393701238
"P62328",8.40468079625555,8.26146621753556,8.57780077872919,8.45502836068876,8.16876485939078,8.51097347140904,8.00042367032967,8.02594083532268,8.05992350934002,8.35587132324762
"P62330",7.07126843797516,7.19913265971949,7.19702339505105,6.89599300429148,6.87686116310654,6.88683048396098,7.06749016222484,7.05249905540137,7.14329584514388,7.18505453330855
"P62333",8.06375420635872,8.08855047062273,8.04976627530019,7.85028045173502,7.20638715476812,8.12022685787593,7.92384500945204,7.92956016067967,8.00723057253556,7.86695642270985
"P62424",8.38503297367874,8.3708731338509,8.19770399618473,7.95604877770192,7.77126289298836,8.49296540938662,8.44481462414956,8.2378190283954,8.05326429057022,7.70046008129129
"P62495",7.91896418856347,7.81830191629801,7.81108710316676,7.66317526627877,6.83674411344621,8.10123391568553,7.67177939423911,6.95280467238925,7.05751849834611,6.79506792375702
"P62701",8.52017684625211,8.30287818336304,8.33297677689773,8.08169357819168,7.97523376484014,8.39812854499964,8.0181502628328,8.21680294010013,7.98783145882844,8.11967514503829
"P62714",7.65540121120989,7.80353242169558,7.87892530637071,7.73464163178906,6.95480545004371,7.72295922992029,7.85821757964708,7.77450560382482,7.7287366792549,7.11133290360545
"P62736",8.25331453089624,7.04071662999266,7.06645301949851,8.41571050818523,7.17902530241489,8.31279583369743,8.45944288692439,6.99881425658388,7.00331898464188,7.87102842048148
"P62750",8.26670994154327,6.92248597550363,8.29463272250763,7.59345758952418,8.10290737949104,8.3811077177664,8.41466236458895,8.3624194206778,7.76114082685463,8.36917102470053
"P62753",8.62998604624164,8.6120315427474,8.42455568955388,8.11299195445772,8.04008059085312,8.5050323654109,8.42023925788951,8.32153153898846,8.26410228905699,7.87654463030259
"P62805",9.09381905803934,9.54049172708112,9.33065566134737,8.90616676477888,8.34139345185556,9.50083834093176,9.41200247827716,9.2190639779975,8.77282767611425,8.34324174672184
"P62820",8.17223362567051,8.35885399833961,7.04722752714495,8.05639427963041,7.96539019884271,8.11473914407167,7.73084505739264,7.68759469786136,8.0796265037822,8.05806354960163
"P62826",8.15232839696959,8.41751749378357,8.26578234126933,8.1884024775972,8.29453981092258,8.21676147018775,8.32164273792626,8.36517839468105,8.39322678210092,8.2924263791054
"P62829",8.32717608949715,8.23185627181356,8.16725811896369,7.74361368703561,6.82356572072583,7.76036664362833,6.91967383140107,7.70412914623536,8.08338499843891,7.70133605596818
"P62841",7.01688017142167,6.50749238000992,7.60477920002594,6.63845893121655,6.84272480299907,6.93531239792966,6.1160921234124,7.28514120708127,7.19903702895818,7.30752842222245
"P62847",8.43300228269319,8.32144106746088,8.33652647277311,7.7432572177299,7.72302293797893,8.19226234833852,7.94010008488007,8.06307640945958,8.20387088866505,8.04812417599372
"P62851",8.26007855986747,8.19024000133104,8.04933293220929,8.17650364227267,7.62870773383836,8.22498222664189,8.16235935044818,8.10375963985109,8.13901203098759,7.35617744233632
"P62854",6.89855520263151,7.96850263365811,7.84843773338733,7.71402495066785,6.90379250811696,8.04201224003769,8.06851098497766,7.96768227917996,7.77895125084745,7.22403907609375
"P62857",8.40740792570716,8.07616815355064,8.09751265863112,8.34357365640346,7.39794190430795,8.41225420310906,7.97408717657255,8.05123626232108,8.30264224245769,7.53711032620757
"P62861",7.17322707337833,7.08406219748559,8.13438561239362,7.91887943632367,7.79674719739687,7.97941995585377,8.10757225890675,7.03888091676142,8.06977861878135,7.75064507478597
"P62879",7.72111089992153,7.62338650349943,7.61268760998352,7.46471237956518,6.94895912975463,7.53074023576594,7.58641657504482,7.65494690538481,7.46367306706657,6.96371577968143
"P62888",8.4739758201147,8.04414765352084,7.14032411168039,7.46570322923856,7.05318039878832,6.96354743252081,7.74557026889186,7.7319249492551,7.9863117416848,7.43158745822828
"P62899",7.107337504953,7.28787625790447,7.6907072881772,7.7686908552474,7.20856223409954,7.16734792222073,7.86308332198563,7.86291972273799,7.89239610912517,7.18408391449333
"P62906",8.53379120530666,8.46913097205216,8.32497032076014,8.30234275224611,7.1987129058857,8.59431517963452,8.21947365423975,7.9284773909251,8.36826194877922,7.65802490041083
"P62913",8.55008256490699,8.29868688556866,8.21888629266807,8.27988380266387,8.08852629557475,8.3549156875866,8.40879981759276,8.23932735675554,8.27923734802592,8.05478489399587
"P62917",8.58306736744586,8.40376351253564,8.34124707427855,7.84422522194974,7.68935860326732,8.69545795048323,8.1955385552847,8.07205063870609,7.63015556568609,7.7076380454463
"P62937",9.22995875139926,9.14368888574115,9.22920809763928,9.16238101608474,8.81402178204467,9.08241098978652,9.19144629203121,9.18099590402,9.21978905817609,8.85902650027872
"P62942",8.20105903575887,8.04918608015605,8.18605125940132,7.75054176716451,8.03942891214428,8.17421451667772,7.8591234541163,7.85283469396055,7.89296611786245,7.92088161053222
"P62979",8.38093064256941,8.52113469282447,8.50484803317624,8.33584258941883,8.15744283032787,8.36248155584904,8.30751623856445,8.37731458514781,8.12709775561343,8.29991291490641
"P62993",7.16088262104115,6.94303638929686,6.64184784934321,6.98301606820427,7.02316626935921,6.93088740676594,6.81560865667149,7.01252222487447,7.39958155876187,7.13190558916407
"P62995",7.99120462815908,8.04895435949708,8.10783213500936,8.17762747143118,7.72418064989877,7.89310799243861,8.02756380846698,8.09970165042215,8.14460575530678,7.91529316086251
"P63000",7.50164251108,7.65072780306612,7.53025832803641,7.10770962885787,7.0351410043343,7.28499783907684,7.19191904556892,7.28239136117925,6.87776728933942,7.04037417441714
"P63010",8.41548929405129,8.29819437266544,8.36078413214734,8.11107800185935,7.60104244352913,8.34781189051644,8.29661215309916,8.34845891322134,8.31316743585387,7.74227428165592
"P63092",6.89103848913388,6.93778763048079,7.29157432327993,6.41099332842726,6.64055453558193,7.07811655556953,6.84389848041459,6.61635294886687,7.00589797297639,6.85901810056195
"P63104",9.24027506986415,9.18099585160184,9.15815881565572,9.10090709724667,8.63620980818071,9.19623977640819,9.19405944079478,9.14965588366532,9.1381015636261,8.68057985101821
"P63151",7.48257961057629,7.45041849602025,7.29505893316303,7.16226359219784,6.60203033344835,7.28891951734595,7.19174654912654,7.11426649263972,7.28026337310035,6.81460976822658
"P63162",7.60431571860567,7.73243863705665,7.66440197490128,7.57347292168289,7.35289539191285,7.51179102525653,7.70626833243662,7.62038544204576,7.65283995304446,7.27176279485553
"P63167",7.61686423194817,7.75033439510656,7.53744914586607,7.52622807152969,7.05407717783217,7.48475172460824,7.4398037604069,7.33028699272742,7.00940790191707,7.00419053214742
"P63172",7.365913536221,7.24748607182145,7.45025844224434,7.15271881004886,7.03898779689326,7.52771294598195,7.30460956355499,7.24904263029642,7.32382646507297,6.92197439203491
"P63173",8.1347519439555,8.08359383789526,8.08021839492666,8.26155687027802,7.88091650985794,8.45676081400804,8.19498690721788,8.11938021570944,8.36831635027067,7.66792332184354
"P63208",7.53846850011829,7.5563492020018,7.91820545292688,7.79780717052323,7.42690636494176,7.497509644916,7.56049900970592,7.68261471949854,7.57227722919887,7.26526371626068
"P63220",8.10777628882968,8.2078067067165,8.24884154213266,7.79797058745267,7.73616423226419,8.06891580302272,7.85508283708782,7.9587280524307,7.67266923042865,8.00273019862587
"P63241",8.58143203955492,8.57932986441592,8.4318442585336,8.5116458081937,8.16351731249813,8.50650607615027,8.50113782874624,8.57063658329884,8.45645745106905,8.09772939166807
"P63244",8.74098627006852,8.52618127901157,8.54036757321769,8.51300523868059,8.32282982245864,8.70788955515322,8.41476759128797,8.37414737735723,8.38866590993172,8.28053342804837
"P63261",10.3123813315746,10.2215856953236,10.1437802728937,9.9616809068954,9.91787238395002,10.1502175022243,9.98703087867897,10.2382731779824,10.106981899873,9.99422994841926
"P63279",7.47913660455622,7.40313766835844,7.45071521063899,7.36394978102071,6.65431543741973,7.48209090024959,7.5071442361478,7.399440190374,7.25830782821872,6.66897997716645
"P63313",7.01501171801472,6.96734355377077,7.18809707901878,7.1052817167041,6.59465070606585,7.33145506981828,6.86853772004598,7.09213519069385,6.91190391604704,6.92820465675868
"P67809",8.82351351185064,8.76810959664485,8.97854354971544,8.56658426002738,8.41029563670202,8.90993923858053,8.62673894213473,8.70628441056805,8.46990560998922,8.19549476451437
"P67936",8.65355703679917,8.65033395217272,8.75505793363676,8.55526415231306,8.15077860097242,8.69199336801938,8.47825811698357,8.49641928082049,8.37725371960506,8.42377524799398
"P68032",9.00890139876771,9.0364244498811,9.03867201586477,8.9355417369556,9.12093149239341,9.21956762549723,8.8697085344896,9.11226948493171,8.88142971143439,9.0986343674122
"P68036",7.88625684864678,7.74313742370996,7.74214893500478,7.73760729968055,7.49364772417943,7.77520943727903,7.76274840337608,7.78735698722626,7.77515971783958,7.35586531288311
"P68104",9.61121449005997,9.56018850562115,9.37017747839956,9.16859016337908,9.31722082737949,9.42560453117546,9.37397923793469,9.44072155932465,9.40122661502379,9.37569514547853
"P68363",9.89324196028114,9.92927123039162,9.8652897372137,9.74601035820969,9.3931505664541,9.76124381227584,9.89383478876111,9.87992041574584,9.80111970477563,9.42554198173898
"P68371",9.67694543723242,9.7964088172617,9.66021154898981,9.46925191907279,9.34776706929703,9.68268931210744,9.46526281747122,9.66296980283175,9.78072976999357,9.4319321333864
"P68400",7.34740984708564,7.65447806059764,7.71546336497802,7.35748474669732,7.00573532241516,7.36487454707006,7.45279701600975,7.6306485510773,7.51216395340137,7.02857750252074
"P68402",7.56036857611803,7.64635391120828,7.66819912147324,7.63756145543995,7.47056971573895,7.50497417080867,7.6679160448035,7.68753842591443,7.6702826428518,7.8140605066519
"P69849",7.3993726549192,7.60780579662405,7.22822872625897,7.12926711832047,7.21274717498935,7.68284506520846,7.61703588058784,7.38038093189385,6.93176993660139,6.92158873646644
"P78344",8.01134245249838,7.98904364208982,7.94510215975148,7.51616463493836,6.89218055003823,7.83477444266306,7.98935041669202,7.88720292879779,7.71162446308472,6.80590616403316
"P78347",7.26833823935656,7.18548363446786,7.06323065108617,6.9358004158477,7.00412571280413,7.47152820500161,7.23089149014998,7.03249242377233,6.69141071109111,6.81811572312594
"P78371",8.92478008960694,8.93342955379199,8.91777839639519,8.77459503204429,8.47022333138023,8.87727094265542,8.8568795145152,8.92009471138446,8.86220522285807,8.49616104995026
"P78417",8.39659873172418,8.29876891738519,8.45574906391218,8.40626530894817,8.14072190301901,8.43155869462642,8.18099349844497,8.09354287001605,8.16158044351763,8.13931682440314
"P78527",8.42886650342767,8.40147560752765,8.09742911562942,7.74559740518499,7.17863923312854,8.30029923478375,8.26474037949227,8.09575244688016,7.77704899664028,6.97208608786952
"P78559",7.77091841685659,7.81044348450664,7.75588159549447,7.69308062187513,7.09804372056671,7.75044898798884,7.87851803651859,7.87755573742375,7.68402283042533,7.25194309656011
"P80303",7.82987046258828,7.93188446347228,7.99174491784485,7.80275136283016,7.41074315619642,7.74033638393651,7.7721500855277,7.93394441866833,7.95135601888988,7.69108705809183
"P80723",8.07777256177358,7.892885088808,7.92050678271689,7.69242325857879,7.67566784289243,8.00928258511377,7.80760858207423,7.65202597975085,7.41391063631639,7.31865002522224
"P81644",7.27621670864467,7.05583482501456,7.31409490010103,7.3503021768516,6.94850405615813,7.16278032598557,7.10898268925779,7.41316240478035,7.42282222267379,7.31037769445721
"P82979",7.56517166192716,7.57315846619427,7.63189846501289,7.49510352983575,7.48402991835362,7.57295655144555,7.4712888945924,7.36750801558996,6.79880214418717,7.15372899446933
"P83731",8.50421405734842,8.29368140954154,8.22027744415988,8.05438541901197,7.45362890029089,8.47126909451844,8.23395064118599,8.13183040820013,7.93718125210821,7.19895352447981
"P84022",6.92418997890565,7.05204281542927,6.96772431295728,6.85194615760534,6.90798261581802,6.97830892431919,7.0075985001087,6.97724621366507,6.89456024565311,6.74364262494297
"P84077",8.35975128196824,8.31831406273879,8.43053692736182,8.31138109925874,7.82448565648423,8.30083939378236,8.23665188667513,8.44181495972509,8.55791231466731,8.14807911120483
"P84090",7.49502480159777,7.6941364547549,7.55993710407619,7.61910082865044,6.72362135481591,7.02792188001243,7.43962259890352,7.56638448900509,6.93278157156483,6.9025473924144
"P84098",8.30341675054461,8.19466333090061,8.05023641056025,7.96341302926489,7.66175992466643,8.15039729775475,8.30052812719745,8.20561656419366,8.0485526196733,7.4485331273697
"P84103",7.86009449989397,7.77629437841912,7.94171870908567,7.91265947964419,7.05303263732779,8.0904863886992,7.0742280846874,7.87892375099919,7.30026833506718,6.76390522233991
"P84243",8.1419071382752,8.14724649470021,7.57170614566384,6.91146144008554,6.82221959852362,8.16993140811254,7.60673406563065,6.75611692126302,6.90875433097118,7.20018775164547
"P98082",7.60078916084995,7.56222400152906,7.52623407741497,7.47997181082037,7.06712761367858,7.53656334103877,7.53635666997246,7.66836388125612,7.73438779163637,6.85722606994574
"P98175",7.03315162499907,7.01098584547315,6.91215016661906,6.9526096752145,7.00758588715127,7.00413811709026,7.03694031308584,7.09703168975361,6.99874114463621,7.21554473158778
"P98179",8.19473961706035,8.27042282338448,7.8426797212814,8.06976542420847,8.01447278253804,8.08901460795056,7.97020938499003,8.05066627553898,8.33330440879622,7.83090870803191
"P99999",7.79256144739802,7.60993642953857,7.612889496157,8.01527870550616,7.96716474175483,7.86104727029192,7.43770756487731,7.88204916764731,7.92207630998782,7.60130046843978
"Q00169",7.21741436947668,6.95092826860869,6.89738317095957,7.12040526558682,7.1802347946075,7.07836140379087,7.0050213241994,7.4617877950452,7.25102922296346,7.18864747674689
"Q00341",8.54084030181445,8.47634339578454,8.41252599780731,8.21215264459085,8.18314257126887,8.53198543497289,8.39852851705535,8.41268704264482,8.2747385237388,8.34812434009247
"Q00610",9.27858323992846,9.29240617474276,9.14368599760936,9.03796320213082,9.03899386868439,9.18739435189589,9.19244642605845,9.18906540941219,9.16138180250354,9.06336861875491
"Q00688",8.09364596383057,7.86029835045372,7.72426959413151,7.55396933544928,6.9491809415423,7.90677315606221,7.55908661682661,7.79811169427313,7.77578565372947,7.52307603472832
"Q00839",8.74715556590072,8.91133527918917,8.91003105392573,8.65611935349493,8.3490819065057,8.80751113034263,8.96431476635274,8.83844929640877,8.64546123755907,8.31070681035754
"Q01082",9.02152319074175,8.99324165205311,8.97611800091445,8.69063511371017,8.55725901484805,8.93377217880431,8.90683718499895,8.85502098311956,8.86156016034505,8.60471155892168
"Q01105",7.85052372199652,7.94891060438605,7.94803113186946,7.90743779630362,7.5749779768641,8.03666409881049,7.99808258257873,7.88522380068882,7.92050083877917,8.01608541743543
"Q01130",8.01266781037264,8.07470881748518,8.04490985639504,6.80457648613842,7.30013289335035,8.14520780780531,7.28075605432409,7.09388542927671,7.91694779901596,7.79770923633096
"Q01469",7.43006072969602,6.9590485109742,7.61629489654821,7.7372313740139,7.00732992925951,7.23254155090049,7.3631597980688,7.48697160663247,7.59283794738535,7.70797685584322
"Q01484",7.46139222918462,7.45810464532062,7.45076999088166,7.02875484665178,7.21385053207622,7.30341592671874,7.37707276444201,7.14172116105836,6.99848526881066,6.93699927550901
"Q01518",8.84948472746011,8.75622978792407,8.67726267516556,8.62106305473731,8.38736414415598,8.46169591313509,8.49790475401388,8.62854007226836,8.67133933769561,8.66282696953196
"Q01813",8.95352901167232,8.8965780489477,8.86168282541168,8.67242804354974,8.5827533466412,8.87197144192487,8.77409571996208,8.84405892836241,8.85142215460718,8.57124469801689
"Q01844",7.80765946067967,7.84026808957712,7.97222048617883,7.63068453610727,7.43643430083326,8.00570046425775,7.55052742113529,7.43123915421193,7.48068962710628,7.29846080220313
"Q01970",6.88202843573947,6.55636610825094,6.70005295567196,6.96345168284895,7.14266172350481,6.88838182739492,6.66832777361093,6.52641412207432,6.06974250777572,7.17858550522836
"Q01995",9.44148370534333,9.36922217883574,9.44366812280262,9.20744060147101,9.258834064415,9.15283700564108,9.06058003109592,9.20390507687683,9.27044176933411,9.3543099041203
"Q02218",7.03789051685242,6.87187328210823,7.02320263818205,6.72952984901546,6.76775334692109,7.14984600022239,6.67800435505016,7.05656589967689,7.20578297760395,7.10312870764124
"Q02543",7.47524670397605,7.27933304028808,7.35759944121671,6.76044866726866,6.87651699770839,7.40762558213571,7.53914409212005,7.44721312071323,7.34895585926257,6.98007711488343
"Q02790",8.27965075188276,8.11638386324393,7.804210396135,7.73639883670474,7.22597669061388,7.81292638951283,7.8666123407015,8.06176779811206,8.19926340216586,7.41540631733722
"Q02809",8.12631669438464,7.98876129209133,7.86698486998541,7.67610564174746,8.11607038578419,8.00851677178561,8.21588868714511,8.06536690632297,8.09749256260609,8.14335703263741
"Q02818",7.49297782873308,7.43170693586619,7.53812288770382,7.20545352721907,7.33298222852533,7.52089333652527,7.16227135968372,7.51713582388128,7.29152229907985,7.58710020832557
"Q02878",8.03397341030651,8.09115493679242,7.88773430330258,7.95281996453704,7.67318433930537,8.1376449332682,8.06398121224389,7.95112975540988,7.89131374739835,7.82959313586637
"Q03252",8.08773089267155,8.0047326183248,8.0512169506313,7.62294328025971,7.47403631828385,8.01746895537617,7.72366466230078,7.9161139608303,7.71213509893174,7.42041768275183
"Q04206",6.99824081190061,7.08705365018047,7.03778819564142,6.97404175504434,6.69603139870785,6.91189519722843,7.12425778763472,6.93740993755066,6.8387814136278,6.73086578089522
"Q04323",7.19487181270732,7.10468792345014,7.23990182561894,7.15148620428687,6.71265550176403,7.1951088659708,7.1215493891016,7.18146942781194,6.95542996106708,6.89644949594137
"Q04446",7.89243756740365,7.77332881958865,7.67325167037117,7.70558657402624,7.9801340208953,7.96998430727768,7.96805689034385,7.77383681500482,7.58549363501216,7.47959450086175
"Q04637",8.44648714960814,8.41220687733237,8.42350450339081,8.2226509668781,7.71431703738382,8.41341256479493,8.38130046267266,8.3618814714564,8.31921998485411,7.9094823562958
"Q04760",7.94436488460599,7.8603502847457,8.0850147900298,7.80125719789785,7.37161965270654,7.66347464029843,7.50896010749345,7.94151616140476,8.01964077407724,7.82628857655801
"Q04917",7.93463826867123,7.9214679304258,7.76139132218341,7.96345587839655,6.67655340302829,7.93216057659368,7.81242730109053,7.80100519222338,7.70184853113582,7.74437426317158
"Q05519",7.38186760813933,7.49340864660022,7.60258915274374,7.45152214896116,6.99711754549332,7.27643360198797,6.86314064888088,7.61555472479379,7.50420787540096,7.0301849549204
"Q05682",9.10848770267269,8.95915899799418,9.09988489165469,8.91448557230201,8.9501378603372,9.22225649225273,8.99766951053503,8.98004561551755,8.85905217374539,8.79121489301148
"Q06210",8.24704511324075,8.15116668397908,8.09692752304353,7.70413668911751,6.88891310644196,8.13614513956844,8.03396105761,7.95128845339986,8.04306056435156,7.68676258085176
"Q06323",7.59666648811221,7.42460190984981,7.6028860939482,7.61469601735913,7.62596257137173,7.57265788707195,7.5411969196802,7.53105937818042,7.7084317495818,7.64696648024127
"Q06830",9.00390877999083,9.00355402865062,9.02011537445072,8.84898609576204,8.67061199831787,9.06594283777555,8.91641409153943,8.90208921789101,8.92334656112247,8.71832098199376
"Q07020",8.38685167880484,8.44784641915881,8.23029511962108,8.00333369693822,7.62100673432585,8.5269251456227,8.50880627712751,8.30163993598234,8.15225208059909,6.62559075240044
"Q07021",8.12822361048718,8.09036906535135,8.28231210932609,8.25243382765848,7.10974787459905,8.09195322856048,8.14128424285897,8.26502306948102,8.18560978361193,7.50251557142627
"Q07065",8.14034053883532,8.80603715554304,8.10278530172348,7.77675861161434,7.21932293712255,7.83767373939401,7.78072893937962,8.07947305348267,7.88737494504768,7.81723104853728
"Q07157",6.99920656444251,6.99765587433614,6.83240134204857,6.45465183443669,6.71252949837677,6.98014775753578,6.82899883228824,7.03990075867916,6.93341358809338,6.90426970071132
"Q07666",7.63280645538896,7.44320956237796,7.54907081725947,7.40213712065174,6.97953850030727,7.565044846613,7.02246371298049,7.34054025865093,7.27282424821728,6.95350504643083
"Q07812",7.67699551961273,7.71826521032634,7.86027739821967,8.00204246600141,7.51001114820909,7.55536854196823,7.6897364226407,7.94005327709139,7.96886040925606,7.6629467216067
"Q07866",7.84412284250481,7.7373153107309,7.81224148844383,6.99353444532493,6.89334010981374,7.23947434762321,7.13674169198596,7.26472557564917,7.27925970394979,6.99140428028512
"Q07954",7.61916045762118,6.99058122582338,7.02896971933339,7.03911859871319,6.82938400648857,7.52684826124012,7.10549808389139,7.09396851083065,6.81859858480412,6.89409903802972
"Q07955",7.86802868282876,7.85764899005646,7.89217339497786,7.89745564826621,6.90206734723748,7.96780753881803,7.6434303870543,7.74627195896051,7.89485535367232,6.72937607765672
"Q07960",7.95711571106166,7.94951053397039,7.909666637685,7.94027769628497,8.10428647473401,7.88485790294168,7.96460836195716,7.99588574050272,8.00375668615306,8.22550754049937
"Q08209",7.22124748005158,7.19812859310144,6.98116019206716,7.44281890501632,6.75653497987368,7.24607948482337,7.31345906871701,7.35051697334851,7.19267711111375,7.00335430691966
"Q08211",8.40819651580881,8.48315189781052,8.34997524260444,8.06996639099043,7.73909444241087,8.38202563673794,8.48170001895853,8.41801212383921,8.29452891663118,7.4797569449023
"Q08257",7.35914283193718,7.37603499950591,7.3942344221028,7.4149195949642,7.42840280890207,7.32100881810737,7.37940572041068,7.33045738934073,7.39294910747744,7.31171993647072
"Q08379",6.75349904721805,7.18723890168928,7.09670736397978,7.14008761939312,6.95374784361218,6.9542019406574,6.95914702369833,6.95070614093799,7.20911078492213,7.13314509674543
"Q08945",7.75661327603504,7.85318499553387,7.8442156536101,7.83500908392954,7.20175453467306,7.74152067012092,7.84733952136405,7.79450976058145,7.78349268525172,7.00884545872482
"Q08J23",7.23734390846661,7.3332564307424,7.24673028124949,7.08759781004468,6.60365448189354,7.25806452154906,7.46676225981807,7.21529113251625,7.17961430060998,7.05902655527304
"Q09028",7.279505691822,7.39834233766556,7.38099163469583,7.18272947335,7.00724774901835,7.24917309028765,7.18113845506977,7.25343619245805,7.29697972969772,7.02564475563789
"Q09161",7.00332088770117,7.24084813249267,7.09919789113773,7.01232574725197,6.77714174667925,7.1339720010196,6.93452002647831,6.90737164377309,6.67425395522312,7.14783282872465
"Q09666",9.72961808405804,9.73948389537268,9.72317801843598,9.45910975621133,9.11516205819124,9.62148679633133,9.5254615624175,9.61945997629243,9.59535062404967,9.12250236876173
"Q0V8M9",7.3204018091413,7.0489854579212,7.04532877020121,7.02772035431115,7.01512269158133,6.95287126604908,7.06722116427358,7.0483671245306,7.18821034379411,7.05418872233092
"Q0ZGT2",7.1829687261812,7.26359712010975,7.38376600032573,6.97850459090685,6.78683040802007,6.63930482055737,7.29634838770615,7.10790164825749,6.95900148357619,7.01414410410965
"Q10567",6.93897197789956,7.52284926738952,7.28499530185325,6.95903799103601,7.30721019349878,6.97832917338799,7.30881215838647,7.25796197425971,7.15212601833239,7.35680101620024
"Q12765",7.31852466820909,7.73839387808539,7.59475779402449,7.34218698989025,7.52276444229436,7.05035974848481,7.5953194311216,7.76248903389653,7.46824663969779,7.71400053490487
"Q12792",7.852479391967,7.7279486977432,7.7021139630471,7.7541802301668,7.78672581585089,7.91674424425153,7.76083085156322,7.74305553428495,7.5583404498573,7.69599188495133
"Q12841",7.21429669077643,7.25810707997112,7.31402007994016,7.42696421023715,6.71141348369686,7.11602446049951,7.24690366916439,7.40586311257849,7.4525106085234,7.09334016471713
"Q12849",7.15521168107554,7.13923101991976,7.2314925155616,6.94606427539924,7.18493064400588,7.24403987394493,7.02921809028411,7.08701706203952,7.2471272345805,6.9153338576663
"Q12874",7.80430277762067,7.81981781906724,7.82288729110459,7.70760517621395,6.83563697734223,7.67383947022259,7.72956061913138,7.71473402735082,7.56520891793291,6.74465023985299
