"","Protein","P.Value","adj.P.Val"
"263","Q96M27",0.254850025688401,0.902086787384513
"264","P55060",0.258013994709811,0.902086787384513
"265","Q0ZGT2",0.258515463103596,0.902086787384513
"266","P39023",0.258749453924453,0.902086787384513
"267","P07951",0.258971116447321,0.902086787384513
"268","O95182",0.259079584348551,0.902086787384513
"269","P62191",0.260815919518403,0.902086787384513
"270","Q15847",0.261155086663633,0.902086787384513
"271","P31949",0.261967873114577,0.902086787384513
"272","O75533",0.262340119583264,0.902086787384513
"273","P00568",0.263101465276701,0.902086787384513
"274","P31948",0.264294313150491,0.902086787384513
"275","P13798",0.264507322019589,0.902086787384513
"276","P98179",0.264512185722216,0.902086787384513
"277","Q08257",0.266961080500164,0.902086787384513
"278","P62820",0.268377245542245,0.902086787384513
"279","P46783",0.269119713468542,0.902086787384513
"280","Q14257",0.26932448165151,0.902086787384513
"281","P30101",0.269803362347082,0.902086787384513
"282","Q9UPN3",0.270568541635068,0.902086787384513
"283","P62269",0.271651198893395,0.902086787384513
"284","P20810",0.274721486899094,0.902086787384513
"285","Q16555",0.275505267071362,0.902086787384513
"286","P00491",0.276874292586703,0.902086787384513
"287","P12763",0.276929780342517,0.902086787384513
"288","P35613",0.278197246536886,0.902086787384513
"289","P30533",0.278839339261646,0.902086787384513
"290","P00492",0.27921271750515,0.902086787384513
"291","Q14204",0.280216043107811,0.902086787384513
"292","Q9Y3I0",0.280242999423735,0.902086787384513
"293","O00629",0.280376758727565,0.902086787384513
"294","P14174",0.281872588115691,0.902086787384513
"295","P20073",0.28190212105766,0.902086787384513
"296","O95782",0.284951807137619,0.908765222763217
"297","P00367",0.289484489469164,0.912450408692513
"298","P51858",0.290403030903392,0.912450408692513
"299","Q96L92",0.290865863326008,0.912450408692513
