"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11"
"P50995",8.25388945037361,8.05409951777399,8.16450818255879,7.89460516290763,7.83734513800844,7.32573911075108,6.87688753776998,7.35906430913198,7.65437164334609,8.14127388059363,8.07843525867773,7.95937401029909,7.96235012861766,7.80021633944072,7.28720658496385,7.85707246476944,7.34553370839665,7.50956207801611
"P51148",7.68619226648584,7.62738828291638,7.47534457388178,6.8046195062032,7.42405765820739,7.34980984436572,7.24816310021642,7.03744825225496,7.29060644937921,7.2871803775133,7.60769737200774,7.59765904037148,7.51261439331369,7.08295605809881,7.47209933318732,6.96261444487835,7.37806160946394,7.32862798855794
"P51659",7.69901792291232,7.68687810233834,7.4740561629303,7.32279315800064,7.03887687809469,7.31685908379637,7.03552209218313,7.3524900104177,6.9949428481834,7.7129397484231,7.81857134614878,7.53904799317663,7.34001174503178,6.98825338143389,7.33146356843428,7.14094465272761,7.25148530549555,6.97403867659224
"P51665",7.3914051404121,7.28619770418372,7.43731415763808,7.29586497778074,7.30968708482787,7.48451502214026,6.94864239820197,7.45567466533602,7.60931997235166,7.20837239333717,7.6044418954323,7.54239375043163,7.46491316781775,7.25868648348393,6.9980709666077,6.80255177801633,7.60574989146154,7.62334941503376
"P51812",6.84613543716677,6.7062262588814,6.88122629108539,6.9856612870988,6.80857900152415,7.4108997244186,7.18374196975385,6.47222859952106,7.39728718010503,7.23623892891217,6.84471564080366,7.18200624869346,7.38768659764143,6.74903318259017,6.98006500155401,6.72162336028257,6.66837745458126,7.33426490995238
"P51858",7.91281071301365,8.0831721361211,8.04858357738289,8.13659470719592,7.69918905128988,7.33525950526208,7.40170860924643,7.64057254213338,7.43127561603563,7.74036981598805,7.92010250539199,8.09572229965068,8.16513763529575,7.57392091316967,6.5986726854911,7.72927513575918,7.76104937791663,7.80780608285393
"P51911",7.77537860802143,7.94954668601274,7.78159581784441,7.49256192057329,7.65015305836622,7.78959767482049,8.10992218427927,8.21024206906904,7.87062252038222,7.38283793943774,6.42112554814235,7.28813601923042,7.72534846365737,7.7742559401118,7.74299087359709,8.26942008230774,8.1624589513634,8.304103255969
"P51991",8.53243939771774,8.73796621777019,8.64722967120381,8.39757743996006,8.27146413882011,8.07739371316226,7.98968804862963,8.26610826992415,8.23110891286331,8.5898981992438,8.52591976762033,8.46909413575184,8.39470296456722,8.10451891098054,7.9572176833829,8.20949706738181,8.453069711464,8.37815342724242
"P52209",7.94853903529034,8.23164709670666,8.23566431652934,8.21232177618511,8.1601054702873,6.97956982034342,7.67561316367948,7.87899938611515,7.95271101719077,8.26521804342151,8.20014086226313,8.33547506915225,8.21673102077284,7.90502968521274,7.49606839866631,8.08339295732335,8.09026594499138,7.96307911953679
"P52272",8.94437854074765,9.01793539396673,9.02391339260253,8.51579892021529,8.31540330110823,8.64968285323126,8.31208287136822,8.45239399186241,8.202681468812,8.74479027377712,8.78249880844364,8.7393161686208,8.84336982191574,8.5615838898886,8.19970563949392,8.37390149179724,8.4181892943579,8.37581191185373
"P52306",7.59765610479645,7.9360594264929,8.10151734801403,7.27714893289593,6.90644560717438,6.57557741542428,7.00698228611085,7.01195483308605,7.40289366373677,7.76886913964707,7.72021687385052,7.59933937589282,7.58136940710464,7.26899794522029,7.35228631204511,7.09285163008878,7.05090891094526,7.16778462742296
"P52565",8.81165324271224,8.89542289410238,8.80199294602159,8.79430559545532,8.41246005470423,8.04852480327672,8.08980599677519,8.12917270774294,8.48966475536447,8.82156081502744,8.33795147049411,8.88243934454708,8.73533923635317,8.43297171499502,7.98242386059017,8.55998941236828,8.6252187007846,8.70726172191732
"P52597",8.40241952252095,8.4140233854644,8.11112153047927,8.40609449470263,8.07050806111804,8.28222362188549,8.15473272975579,8.21140229645242,7.82452256508181,8.33262055840233,8.11529303901085,8.2114515262764,8.27993995204654,8.31459914824189,8.01608350889196,7.97925860642434,7.81234189068602,7.6363397141352
"P52788",7.16795004551247,7.53366347632635,7.40346912603814,7.40861894026112,7.16238099931296,7.55765954450383,6.88410530803964,6.64740728541072,7.14624609275805,7.34852044725918,7.38474946096784,7.45934675757738,7.59264218413685,6.88375333484438,7.30829080292613,7.07371191437491,7.35568126085945,7.07271135907047
"P52815",7.55018048797212,7.62092623302465,7.70772736371782,7.69499937855731,7.32064493081514,6.75923182737721,6.72194838069808,7.31674851687842,7.3770951048539,7.6726101645309,7.45508294529173,7.54074169272994,7.39274027782204,7.14625137570061,6.97260680887703,7.3670738033936,7.21628621601773,7.44797323709906
"P52907",8.60683422175926,8.56312877725555,8.54194530366894,8.36563722217002,8.26997895255509,8.27073349112208,7.83811155938206,8.14112338775517,8.27050142907554,8.47639390627211,8.39648401307823,8.43651459331851,8.57713441692943,8.25160114914733,8.00216137938245,8.19062646775046,8.35451849577426,8.17911479490135
"P52926",6.0578746659337,6.41396411758998,7.21810253567098,6.45359075210301,6.00267539262531,5.97307919405047,7.08455076805085,6.73395664370518,6.87954734008597,6.58213095903605,6.65630984347718,6.18474159950217,6.18548470926376,6.8846854954816,6.12915105939884,6.41692558438011,6.64488144337242,6.92463175170905
"P52943",7.98468283625192,7.97497694805107,7.86560201665037,7.79757347895733,7.45761985384634,7.11108857781547,7.11541825559835,7.52360122414366,7.55151687037477,7.77781448302167,7.91075760808251,7.88910057426736,7.80899270392028,7.46929742643021,7.09960704493658,7.35737411197293,7.68856140341455,7.85543444944097
"P53396",8.8769682822815,8.798603745252,8.72630078329478,8.51585897902229,8.39996808910649,8.49974817830357,8.2156754488595,8.63958947803003,8.46687083082305,8.74706108387823,8.73839345405246,8.64289755489902,8.66365000205248,8.54952550979205,8.05703334442347,8.39638553441945,8.58677220605093,8.62355562699372
"P53618",8.66168009281476,8.66778033535118,8.55817556318168,8.23187605453622,8.07104352545788,7.91980782526578,7.67234499882675,8.35182938345747,8.19883012479361,8.45593657825473,8.35458528465302,8.44214238833846,8.43012179017351,8.35502685968009,7.84865267711135,8.02691397852372,8.22978653246015,8.24543702061235
"P53621",8.57601888886747,8.58992171269738,8.44320947623313,8.23454227545272,8.0344669865845,8.29774999961955,7.65393334613952,8.21287227124182,7.75189174915119,8.59763279583659,8.52273346492035,8.53187826481118,8.43124470533278,8.2205861146138,7.92358109818991,8.08017754918175,8.25663644083122,8.06280545427805
"P53814",7.7575796261691,7.33471628192595,6.88671800726422,7.03420322368201,6.68296709871386,7.00528901333987,7.02024329251241,7.03053523761409,7.2072272251245,7.47411887171491,7.41724994130223,7.17889518036097,6.52611835519965,7.32414635572474,7.30426792221872,6.78092297967226,7.08864804099,7.12092218434204
"P53992",7.63751024321718,7.7269303988561,7.64224735042255,7.39621253129097,7.24352632825219,7.77194661414438,7.54812282260887,7.72026548216207,7.27296200121642,7.76486889502548,7.45835585731872,7.54119224790048,7.27712513569571,7.40159068751996,6.65523656845513,7.28827056504935,7.22591690476594,7.75747599127405
"P53999",8.07349385968733,7.9979906875211,8.02395344542775,7.97453222217518,7.64527566145538,7.24688550584578,7.42871187868615,7.72437548183465,7.39003863127922,8.06877312914158,7.91779840244498,7.80505443042309,7.9928456517641,7.52243475205646,7.09025311086939,7.93310056059579,7.77385255419711,7.37398961980522
"P54136",8.23398167087056,8.16051016065004,8.04978017401661,7.99486845915178,7.5758783935129,7.36762481196086,7.09509822307937,7.5057352130775,7.73618010127226,8.11200506254785,8.15082511505821,8.06407466068286,7.99287772413009,7.79530979205225,7.26514346045268,7.52203430068608,7.71321352521523,7.72011504787719
"P54577",7.62552555848866,7.96144304516804,7.69261312693653,7.52158978382115,7.74301423612152,6.80801280121756,7.34850964479216,7.78550464228452,7.66237219202414,7.41144038826022,7.93588908832762,7.8171306405939,7.91862678459275,8.07217751728615,7.37352130606342,7.73486138061332,7.78229845518671,7.93488020664484
"P54578",7.72819040197627,7.58253211436022,7.79337218072978,7.09733660478237,7.35910412827152,7.55347688364076,7.08706919157784,7.45286258681773,7.48835849942088,8.09884373772889,7.27943389438307,7.33988786155887,7.45685965809928,7.65712222344965,6.96055630860617,7.39480673321866,7.50468524554568,7.27213732240767
"P54687",7.670233413109,7.81809632527645,7.94926480983966,7.89282193894621,7.58750334247714,7.47424869440373,7.00696170171583,7.73319605441367,7.51186440039633,7.73019010542359,7.6739935429082,7.72301955428212,7.80224273678639,7.17146458973307,6.99128956893555,7.56870289553316,7.58670699748959,7.48498188915343
"P54727",7.97321300169693,8.1066912321355,8.11714789472706,7.72061446053301,7.75217754158708,7.17942338752251,6.7089070551674,7.27601909073734,7.63775896514787,8.08801400294493,7.76283562059344,7.79466830066374,7.6063246634634,7.72405810504863,6.85214569139193,7.60336696096696,7.81902575609799,7.84131702864251
"P54819",7.46633539045309,7.38593458089922,7.49845862426398,7.50242916568141,6.81511600938926,7.44564099780152,7.30643287850392,7.46083336617701,7.37447446702157,7.14076181070849,7.60561719474629,7.5817648200384,7.51820254479067,7.58257313919488,6.73592826426908,7.46066655116666,7.55454128025408,7.32898119883065
"P54886",7.91337706025217,7.88910883713132,7.76150741007672,7.66751672745119,7.01412209069535,7.33587174454153,7.2439648378012,6.96899265069755,7.27107844682206,7.85377471230104,7.77164507671726,7.57593922157315,7.87108872962596,7.63424072289973,6.73971717864798,7.23574802564443,6.98309389284504,6.94792845113373
"P54920",7.44162148810287,7.47261108257958,7.41820248423638,7.2632529983277,7.21646969136023,7.53342753275536,6.99532043034897,7.48327126957483,7.26137408919138,7.60357464949756,7.34842013548926,7.14265834755298,7.42503520959999,7.03573950970036,7.12903257263239,6.8728157470654,7.57248237529196,7.3285101878014
"P55010",7.67745047919599,7.92605699819486,7.73873390965482,7.40324995137672,7.20336563084388,7.62493003371537,6.79971712246953,7.61296138069989,7.10966324923295,7.45421869836761,7.49527533132069,7.84632537070893,7.75859338206248,7.65252853084307,6.99504963631851,6.9069736708823,7.27832024785686,6.90287077803207
"P55036",8.16072590821424,8.04601831784504,8.24857017351139,8.04993408972251,7.28018475433321,7.2522223194226,7.30896026348261,7.12742978713891,7.91023686001904,7.98773123179472,8.02111804365184,8.09728541335091,8.07238076575343,7.35988170475053,7.27260278487593,7.91940510258401,7.89223962942307,7.67017250432423
"P55060",9.08205292166353,8.32058135457694,8.93437258038109,9.52508843956975,7.50722044298127,8.22114986662874,6.83358118134629,6.82698624919555,8.79455708247779,8.95868430673906,8.9144728095719,8.99989668914502,8.32265529205947,8.18240480466439,7.19022225994206,7.32446422384696,8.22126045705569,6.88924389603197
"P55072",9.19480607277211,9.2755652035555,9.20764839844336,8.97072725131579,8.72046445018517,8.63597210113265,8.56412886922618,8.9523697683531,8.87320246606272,9.12120106364302,9.15774003313216,9.14628736527318,9.11400188186358,8.87314978247064,8.53345424272002,8.76270834010308,9.09283415780389,8.970564752974
"P55084",7.73609703901725,7.58224129735958,7.52936683290081,7.26938528901966,7.43440109592333,6.89703580875785,7.37933652669018,7.10682252788658,7.39901160557323,7.55112322984145,6.84648502725131,7.45115581169734,7.31451899180276,6.89261863195703,6.74466080683003,7.55176642927445,6.94405911266593,7.3827926302515
"P55145",7.72373773232693,7.78825824221649,7.72124245227327,7.839128178915,6.84242848391596,7.42754269058063,6.96263183271541,7.50087599207929,7.62226458591552,7.84877542149941,7.88516632133227,7.34836685820917,7.74371731892469,7.59815274491934,7.52627311556236,7.63196636349022,7.60918973296658,7.71846525472148
"P55209",8.83995320800061,8.96189854693359,8.94033749679988,8.78660933246771,8.40242561845722,8.07923068305411,7.37910368740528,8.25703844362055,8.40320331502286,8.73099573224046,8.64563437882347,8.74723687681865,8.76949214488888,8.46072654867312,7.95493966169107,8.27547857284801,8.45687121221659,8.50615613072967
"P55263",7.48512809167444,7.5236629154793,7.60616654112965,7.43969339490117,7.03025025270345,7.31274098677375,7.21183087884417,7.34267149470369,7.26975423229101,7.24379118304911,6.68149941499187,7.43022403089289,7.48129381022214,7.28933590773669,7.28556155306574,7.02249679392814,7.22738585097804,7.057904989711
"P55735",7.14440402270135,6.84485913061283,7.15278248421759,6.77588454487698,6.85493752705696,6.98927405872953,7.42661315541671,6.70290717450394,7.09828261910684,7.41894285806443,7.0061209465901,6.96983395310214,7.17280113255725,6.65398664216766,6.81682324040577,7.11395226087408,7.01305862465329,7.23967729645387
"P55769",7.60624003109529,7.51096760105529,7.59255534190086,7.27522733498694,7.11119901997882,6.89641457191449,6.84877902667362,7.19876400564198,7.36918480905683,7.4053220703905,6.95942729922491,7.1365733690998,7.25716476596071,6.90411312450301,6.79072773470549,7.27991975733834,7.29854543576863,7.37294524452265
"P55786",8.25179443630275,8.21173674096571,8.25088686038474,8.08639624685614,7.66606908992738,7.52357081530541,7.27912552421768,7.82250729324109,7.7731771220728,8.20581524509683,8.03693895754951,8.10015562191896,8.14068438320418,8.01826238401997,7.19247532572163,7.16046782155118,7.77435955908802,7.8119833895445
"P55884",8.25031422856508,8.11971727003881,8.06324940468031,8.02322177040785,7.39717131131075,7.64837578362668,7.08683216085269,6.92796912509086,6.9550546098001,8.14777516497534,7.79725922564688,8.00938065494903,7.99696904116557,7.79405483289668,7.05623246560096,7.01978986818441,6.9497448692079,7.40009581554252
"P56192",8.10725249059503,8.00837091433788,7.8583183470945,7.18827718824919,7.40399162572185,7.42798650613336,7.44801899431046,7.4338175742765,7.10165775540137,7.54363910448969,7.60652762081117,7.45639292046826,7.74321706245322,7.56626624583606,6.91885765167638,7.09047140344296,6.96589361267035,7.40940984724333
"P56537",7.94911545628836,7.8507545122573,8.37781604237843,8.18499040408177,7.36281826374529,7.20805768057162,7.33329251992229,7.28603820081866,7.72252499582204,7.77032686893759,7.73486516249045,8.31656103601913,7.75002980179352,7.31811268838499,7.88387849926893,7.38544078763761,7.9106168825693,7.9375520110778
"P56545",7.44053823308666,7.40442070711273,7.31389499797061,7.08274383750641,7.14184698922549,7.32218117963066,7.08240580184939,7.52675242379662,6.87683933139077,7.19657124092032,7.268641580648,7.33521421180308,7.25469610170125,6.92261095351859,7.18170366378678,7.18775021388182,7.41269882582776,7.26485907181114
"P58546",8.27246179661677,8.07528606350692,8.03795102456894,8.26048087184349,6.92147905810102,7.52705895333094,6.90593272410015,6.5569279395002,7.65170115116693,8.13291857943326,8.03826392519163,8.12560563964912,8.21830042624103,7.20173822655783,7.29313456610836,7.45575656323853,7.67410664304807,7.27296399580089
"P59998",8.41130991059256,8.39398411645481,8.38009647244467,8.41378545750564,8.32947024933705,8.15056637928724,7.96636576694981,8.19451731533037,8.06673946595221,8.42143764338476,8.49957803561028,8.41668258827666,8.26268710010326,8.38563249390122,8.04120217448182,8.2897144809279,8.1070436531037,8.14999360642639
"P60174",9.21919399182324,9.21818265279406,9.28642045282674,9.33196154568252,8.9244207671098,8.78230699569959,8.68956505500798,8.62589708072437,8.83490204484004,9.0165219748225,9.11519408756431,9.21896707484111,9.14106842554995,8.8882140315304,8.54389620041373,8.89760444261,8.69511773597192,8.96039428564514
"P60228",8.39529529140928,8.25376960463325,8.1699518280717,7.67229306671032,6.9169529783805,6.57477047555508,6.83214409468841,7.27257099738243,7.68140888850874,8.15169920229544,7.87664751481304,7.9311417150108,8.0882971714908,7.62245746489724,7.21983218878192,7.26283919587105,7.64089211642654,7.5311158646442
"P60660",9.49909579209079,9.07812784999276,9.61607614220736,9.51922032509624,8.97388700846309,8.7134784687897,8.93504681451043,8.91022592441047,9.28329635379619,9.37019125130754,9.38009778292488,9.52873245255403,9.51386449273949,8.8912127809369,8.564154142987,9.21280522366929,9.26807163471292,9.29134414820314
"P60842",9.37035563098519,9.41963730388999,9.3547175875625,9.10475254860874,8.87313195013241,8.84071049495319,8.48367453515903,8.88154949062061,8.87180959128191,9.17087139245932,9.18411644966706,9.21725405240072,9.15801468278401,8.95545944986968,8.63814100777082,8.85673104070154,8.97455364830601,8.84750036217225
"P60866",8.54578874646698,8.45430040927454,8.64874227708754,8.10776897856152,8.10918703386962,7.74054124788106,7.82992636170822,7.87715125631825,8.30999299787904,8.81521874112602,8.31089782965533,8.14809895337637,8.02029482853577,8.13620821493346,7.75797999550291,8.09735099922775,8.15883720475693,8.2348704170693
"P60900",8.04452986664482,8.0921492353104,8.03972615611273,8.07940024270958,7.95502869954572,7.76774276565656,7.47527193332518,7.46778364882517,7.57069413614813,7.89958590465633,7.99429511133122,7.9394028324074,7.99637023297687,7.64901505398108,7.93532084450104,7.91657882138569,7.62182839431116,7.28600237496087
"P60903",8.61615232767567,8.63372559186337,8.47154328616577,7.64476511813716,7.86982491482308,8.93189875854959,8.1507485129069,7.73712034166179,7.96955488429703,7.73749614258762,7.20772658008643,7.67361821016727,8.20373813160991,8.76112241344687,8.22540399255186,8.47842570686915,7.83096600937702,8.16558210894031
"P60953",7.74429183642239,8.06204211149496,7.74366650811801,7.6586168162591,7.00588276857585,7.73456476408319,7.22060160930692,7.66617547912544,7.07146755411289,7.75881023701801,7.93784753748078,7.74565993360062,7.79383327355705,7.352573183712,7.37799013189249,7.2062065541651,7.263721759521,7.32964758939886
"P60981",7.34880791644152,7.75488031610377,7.88062272738786,6.96581468038839,7.38578514538055,7.79831681858249,7.89733912444976,7.8802374853009,7.61026846959144,7.92525156859888,8.09739892086235,7.66357122043821,7.67930937110941,7.67148857608114,7.38598795529567,7.6714531947383,7.6828334573997,7.84434360493453
"P61019",7.83135607193165,7.97559141705401,7.75945647525085,7.59047033678445,6.96710590688065,7.11309392818813,7.59644802032756,6.95365185678601,7.36515864124706,7.76131016005824,7.88116018999218,7.58412632362422,7.68623580623041,6.98673364239782,7.22008219308235,6.88444194998623,7.10454791375449,7.28676112311
"P61086",7.6845383692732,7.42983101636014,7.48603425759818,7.57180574464138,7.428902350755,7.34783807124051,7.02453971383364,7.21823445766994,7.39627784419218,7.40746755493907,7.63412745222821,7.5789313068748,7.38252189799138,7.27405254778392,7.3358746956183,7.12898970915718,6.91041732323974,7.01572408943174
"P61088",8.17536313677632,8.26076934474684,8.24650068410577,8.09288692340517,8.12668952288903,7.95377998441477,7.08478456330179,8.1564688933701,7.72744053925543,8.01992316892633,8.00159535236342,8.11244298474832,8.06255977926111,8.08366000363545,7.74405893980931,7.96680291737495,8.0260935392864,7.97666435576988
"P61106",7.47778583344283,7.52403373750536,7.37823441696459,7.31086381913262,7.40110264719947,6.90709880004227,6.6130722219739,7.08502089391494,7.41649511381229,7.24317213972586,7.23335939863153,7.47711208114985,7.2797683135872,6.7299790526474,6.61840255466059,6.70887777466993,6.75221448508387,7.3683664278871
"P61158",8.79678655368065,8.73173368335581,8.72760420291566,8.35009806051476,8.29930767567001,8.33896881558137,8.14955668561617,8.34412169320066,8.36828515341315,8.50751270107604,8.50046508903692,8.60731653919444,8.59992302119572,8.50551005308255,7.88390790523129,8.36946453957682,8.33240815225441,8.39276930112607
"P61160",8.65346649319955,8.65797345721174,8.55987783730745,8.29820928850496,8.3246399557006,8.18153221434568,7.93835114706691,8.24275226821944,8.35872546333449,8.5460568807326,8.45673139190394,8.52276422842039,8.5222141855684,8.30384744190615,7.58955590439946,8.34818714534049,8.35316423864327,8.40476664906148
"P61163",7.85136760550901,7.90535814207991,7.83090440345797,7.93800513481324,7.47742170811255,7.47272935081432,6.84096045566746,7.83686553957848,7.59936078625238,7.83482950482122,7.81590741561051,7.90137938581221,7.79645924924398,7.77679833773416,7.56763625746845,7.33052054685802,7.57038774400345,7.65444786424022
"P61221",7.7738434870324,7.16214428748933,7.40616442353335,7.0999694790376,7.74635799660575,6.8526561300939,7.0920432740564,7.37679420340179,7.46023915771882,7.66854140999836,7.5783608451394,7.49440308343826,7.14698957640668,7.62200948685828,7.18855165752201,7.44335900518748,7.22868739559013,7.3194587235463
"P61247",8.23861236801475,8.32226602694085,8.10234363745154,7.99949364454076,7.90063491866627,7.89496998262005,7.38663476679462,7.97097140729617,7.99594887245018,8.54119436167494,8.48069494833882,7.96455753498734,8.06042505534543,8.08915209855948,7.23325861887516,7.9287321807197,8.16973134548981,8.37112600859708
"P61289",8.11894391978748,8.23132974233932,7.98050218905145,8.05728536003486,6.54544112196467,7.080944070868,7.11431374386044,7.10378211076038,7.31277147559316,8.01572081704472,8.28296219149098,8.11725133710273,8.01077735857808,6.40329059410097,7.36147830734764,7.18482678394831,7.43221195545881,7.39262450567463
"P61313",8.28142860860764,8.01622057223658,8.18245240157549,7.86660361913125,7.72481322509378,7.53537422887792,7.39267109251387,7.78383267635632,7.41633073468064,8.17636932398139,8.11398962913698,7.89388434781208,8.02110752715947,7.68839870361496,7.28410435946134,7.60408232437157,7.41420062969046,6.68287386787705
"P61353",8.33452045080312,8.04992806680789,7.53818404356371,8.02940366518381,7.39822302681072,7.48539565398064,7.58319610035463,7.67980308220042,7.39172240072239,8.19431026484189,8.27870293004176,8.20251579608064,7.61882887721368,7.26550802170925,7.47260383445665,6.82057387464142,7.7877015301274,7.30970289457549
"P61513",7.89478222087712,7.82941159119212,7.84279298520666,7.7309794651216,7.44004848037341,7.38303141869372,7.15100252639186,7.27141019142622,7.03530855652539,7.85480984976054,7.04520149228892,7.83802744927578,7.69981063895599,7.18444566977692,7.0353236147153,7.31978423831173,7.41077162202331,7.02215669010512
"P61604",8.55792923179258,8.77814736358672,8.79623112629433,8.82404010579045,8.32420291090097,8.29499728207822,8.12752031162266,8.55761856029876,8.23568682739704,8.70032265985444,8.88519140415553,8.92676447873476,8.77599510065067,8.37434796600245,8.06239197553255,8.18512076526606,8.25347926131564,8.2301392090765
"P61923",8.34520723096015,8.04663224127566,8.13610204349666,8.19081002261717,7.63581044437564,7.40462711846891,7.10503526242705,7.7766306441979,7.76283850848387,8.19039461190218,8.32264610055165,8.21327305224809,8.07427622770336,7.45370129724828,7.05578604197541,7.58645122233849,7.78267324618853,7.92575599420872
"P61960",7.96355613834203,7.42966215657333,7.89578286431441,7.60702644088566,8.22498047145082,7.7495933668668,7.81554162284721,8.12650742086334,7.80735036164197,7.89959350037893,7.22180626121338,7.63895216513137,7.89484694326513,7.72075609627135,7.73972882546001,7.56285888913257,7.67581449415947,7.6660197164569
"P61970",7.44141334710924,7.24424061005961,8.02543790945412,7.51518795225183,7.84678755630932,7.99534427305855,7.71792839470072,8.11850127540756,7.52105716264966,7.99774634217134,7.75474267867102,7.53795702010052,7.73700624310888,7.94938816919043,7.65467319854933,7.70836781861972,7.50110484783148,7.47497265271301
"P61978",9.09229891309871,9.10555372148373,9.09916983048212,9.03200726048688,8.67067785770098,8.49452811395748,8.26526095987674,8.56781055378394,8.56779729423315,9.04457089310318,9.13501932236859,9.16370857721367,9.02922574357572,8.60229197612814,8.20817157869135,8.45373338675506,8.73975875275376,8.65850238233008
"P61981",8.25593611553874,8.07178179042688,8.30117832561635,8.30492694596496,8.10148362606401,7.98957482243294,7.76562494286397,7.99639949527983,8.13114843726506,8.33679116051371,8.16110888968189,8.09469391160489,7.84453261754886,8.15454078449595,7.84762804935747,7.96863863939411,8.24356853484402,8.37314045990361
"P62081",8.39633610861043,8.34920880877709,8.28690390979548,8.30531604469917,8.4283932821771,8.00166115240733,8.25004610166741,8.29214847778334,7.58843272051865,8.26074621690261,8.38556210197535,8.44529088935273,8.29037127202171,8.01976083076494,7.87697014748492,8.19775045489735,8.32981918137481,8.07647704448239
"P62136",7.96836297403724,8.21471282414515,8.03173560547319,8.1322818788,7.84525913566276,7.72743554185906,7.53132304474777,7.9994457535668,7.52656468805546,8.1709774849579,8.32104510795642,8.22818889383021,8.18254448725818,7.98429206264904,7.55362797300803,7.67223048858444,7.82394090480468,6.90240458406953
"P62158",8.98529769176807,8.76775037526065,9.06685209241575,8.74857874510829,8.49816463468285,8.00568361227585,8.23152647246592,8.35685803004334,8.42299172540704,8.79296030954988,8.63232663366859,8.86021995259663,8.84219958228558,8.48245414245698,8.45550280970281,8.69223204753449,8.60104397192657,8.31290312679282
"P62191",8.23499245386158,8.21660382304373,8.08146790036363,8.01419134274037,7.7361862060379,7.51721922158993,7.09740504384553,7.64534025061047,7.67051426473816,8.02616124832663,8.16569804225213,8.01509204810483,8.05419958054969,8.14816381363756,7.663548171161,7.55436883916337,7.55865093433024,7.70218486525147
"P62195",8.38200274353774,8.43848078030565,8.31395885367798,7.96424989308282,7.99441929869037,7.40860148643274,7.50677790733533,8.22337674669532,7.89551375641955,8.14468916586752,8.22476925354077,8.25709203628888,8.29795514001972,8.28636581339635,6.86804355798139,7.91618318735661,8.14936980862621,8.02446880705056
"P62241",8.9806550120712,8.95159985325182,8.7484677162721,8.49100855173089,8.36737175227913,7.8594815737784,8.0464870017653,8.27078322609726,8.0976506877537,8.93664248858662,8.9265013306021,8.81211450367878,8.63391694026389,8.22223668564315,7.96545818387094,8.33352014020661,8.38489753405679,8.29374686805511
"P62244",8.60204784399346,8.56192392763719,8.39391013558209,8.20687486265236,8.1601054702873,8.07970106239651,8.00231389844303,7.97910542088245,7.40219834335186,8.46422504803918,8.04632899206228,8.44724733177111,8.48774793413781,8.27737123325062,7.95800715050948,8.1052238434627,7.78479336565083,8.06600444199553
"P62249",8.62732306041552,8.63890737343194,8.47423302801366,8.35267934593167,8.00581230843781,8.31626683054066,7.83164895709733,7.79789890572598,7.91711154370606,8.7300691039221,8.66987148375645,8.56334896171957,8.16038402190468,7.96491405749437,7.88765496686179,7.90644389291109,7.98541627846928,7.95715813187914
"P62258",8.67160967077792,8.54185293068364,8.77005677891668,8.51402346147778,8.36221435644521,7.8405418580355,7.84629983492461,8.41001362015549,8.41787977025268,8.53028641532742,8.43276093939635,8.46396076937359,8.58500613561387,8.62457029578707,8.14592410711161,8.30243205279886,8.29983520107551,8.64470545718061
"P62263",8.54767206983118,8.47308961603332,8.37759562084882,7.89460516290763,7.88113971782453,7.16564915515022,7.7248541465472,7.71011271744126,7.88735374647495,8.5631486759619,8.19216219422994,8.27540851404462,8.21441471966698,7.82186362608128,7.37083615229701,7.12816896752194,8.10351241187179,8.04655881570465
"P62269",8.25350222866091,8.03366349222377,8.04652389426589,8.18671574442522,7.00157104571841,7.61539155965228,7.43447431260564,7.32000874719246,6.96434325172226,8.26852598270251,8.25436821990137,7.81068065080273,8.13569525572914,7.93907588041584,7.9813061234982,7.9063288585112,7.45183489052143,7.01287867131328
"P62277",8.66909092634192,8.70040365746804,8.49473880827151,8.4339644515173,8.29384353889182,8.25546658782759,7.99027747437585,8.37553290772575,8.07935968305968,8.72809354250211,8.72622899727996,8.6067018100675,8.27161074484784,8.34461265909266,8.03283016421132,8.17716992559532,8.11334863534096,8.15372429679931
"P62304",7.2772297266072,7.5627388939059,7.49971805794753,7.2414743060788,7.19853664302645,7.30135588886575,7.12834145488029,7.08578721401685,7.53544117415524,7.56332177166907,7.34722965514737,7.525375353928,7.53055217865433,7.36296703182609,7.59637627923805,6.99987879826151,7.24081501066995,7.01373543224999
"P62314",7.85406733435774,7.82750457531176,7.49348604244159,7.62209666824446,7.86047406660664,7.6481441927722,7.37177135395321,7.78042340159701,7.42035224704354,7.99182497568366,7.84604253564014,7.82964534615209,7.76152892289672,8.04948342843328,7.62145440996906,7.74994289827218,7.74231931843402,7.54981390457687
"P62316",7.346464731428,7.44883381493334,7.52189165584086,7.15106649474702,7.41481421980273,7.14642025568937,7.10007725898995,7.50356712254098,7.26667241002433,7.29059952490363,7.46012738443995,7.34458783785017,7.38209181869848,7.83160703361015,6.68826212846851,7.39881686386375,7.00592587432148,7.20460017167362
"P62318",8.03162710857213,7.91595328014854,7.92544775164117,7.8249113099284,7.41069106852026,7.31370697240301,7.05391987031571,7.0586337268116,7.16612181552582,7.97127617805147,7.89115490031209,7.77371939804208,7.71229947530653,7.49961326146587,7.19010862079986,7.18455728704121,6.93735232365174,7.25930760729863
