,Regulator,Target,Weight,Sign
661,P30085,P06753,0.005758380520073195,
662,P30085,P07339,0.011603389259912358,
663,P30085,P12956,0.0174695727387637,
664,P30085,P13010,0.01791064992262743,
665,P30085,P15374,0.011740482977375124,
666,P30085,P18859,0.05214999217204083,
667,P30085,P21281,0.013744403223661123,
668,P30085,P23246,0.03299307360765516,
669,P30085,P26022,0.021051165696685456,
670,P30085,P27816,0.007534354180097744,
671,P30085,P30048,0.011940657764028315,
672,P30085,P35222,0.008748704949713164,
673,P30085,P38606,0.016663705381568483,
674,P30085,P42765,0.05457676143317114,
675,P30085,P46379,0.01034666376171318,
676,P30085,P49756,0.015216470757612219,
677,P30085,P53621,0.03149523029180725,
678,P30085,P61981,0.003965739540379956,
679,P30085,P62328,0.010645806252219916,
680,P30085,P62854,0.02166648217155701,
681,P30085,P62906,0.021586631955247966,
682,P30085,P62913,0.0019419043730920533,
683,P30085,P81644,0.03054101631547807,
684,P30085,Q01995,0.004733088879480777,
685,P30085,Q02218,0.0012315418976258886,
686,P30085,Q02818,0.03527427510563437,
687,P30085,Q07065,0.0034669112608961294,
688,P30085,Q07866,0.04586431085095557,
689,P30085,Q07954,0.010986383292212173,
690,P30085,Q13162,0.006878917412469363,
691,P30085,Q13263,0.020621319920925276,
692,P30085,Q14011,0.03772222693351371,
693,P30085,Q14444,0.06681245991355807,
694,P30085,Q15233,0.04616916371241449,
695,P30085,Q15459,0.02324624425151094,
696,P30085,Q15843,0.011232478329382636,
697,P30085,Q16629,0.012358244686587529,
698,P30085,Q7Z417,0.010599497568510627,
699,P30085,Q96HC4,0.06518047926383357,
700,P30085,Q96KR1,0.006124914639148603,
701,P30085,Q9UHD8,0.012997092896863389,
702,P30085,Q9UJZ1,0.027612834028862547,
703,P30085,Q9UMS6,0.007858236015692117,
704,P30085,Q9UNH7,0.010352833139275295,
705,P35222,O94925,0.008461145368860713,
706,P35222,P00568,0.049649674077318504,
707,P35222,P04179,0.0022411787433291425,
708,P35222,P06753,0.0039951883509948966,
709,P35222,P07339,0.004552623972024085,
710,P35222,P12956,0.008168470647851693,
711,P35222,P13010,0.01230920837154852,
712,P35222,P15374,0.01896221507482629,
713,P35222,P18859,0.0031346926610901437,
714,P35222,P21281,0.0015150434972407564,
715,P35222,P23246,0.014168309299133952,
716,P35222,P26022,0.06071456839729034,
717,P35222,P27816,0.04469964746854921,
718,P35222,P30048,0.017521349347427367,
719,P35222,P30085,0.00475040983034054,
720,P35222,P38606,0.01986558699642643,
721,P35222,P42765,0.017081023335211377,
722,P35222,P46379,0.01884422557982432,
723,P35222,P49756,0.0029775921186556385,
724,P35222,P53621,0.002566514537722412,
725,P35222,P61981,0.008721590060565988,
726,P35222,P62328,0.0021621492411900032,
727,P35222,P62854,0.10696419611056802,
728,P35222,P62906,0.01198961981747991,
729,P35222,P62913,0.005497783370178996,
730,P35222,P81644,0.02936422739513375,
731,P35222,Q01995,0.006265389597225778,
732,P35222,Q02218,0.043827581873583654,
733,P35222,Q02818,0.1063655405150698,
734,P35222,Q07065,0.01083237985379159,
735,P35222,Q07866,0.016448145835903264,
736,P35222,Q07954,0.055687130985880906,
737,P35222,Q13162,0.00959961099557913,
738,P35222,Q13263,0.0026922752762605483,
739,P35222,Q14011,0.008370432802818134,
740,P35222,Q14444,0.047118490626102384,
741,P35222,Q15233,0.003243424266814565,
742,P35222,Q15459,0.03304157913927258,
743,P35222,Q15843,0.008635218124642685,
744,P35222,Q16629,0.040190331608958,
745,P35222,Q7Z417,0.014336177696516907,
746,P35222,Q96HC4,0.009284291127092312,
747,P35222,Q96KR1,0.005517592622746822,
748,P35222,Q9UHD8,0.012427281293180516,
749,P35222,Q9UJZ1,0.021436835763344507,
750,P35222,Q9UMS6,0.0023330594319111433,
751,P35222,Q9UNH7,0.03357166843358199,
752,P38606,O94925,0.0024971450503332125,
753,P38606,P00568,0.11228751991712921,
754,P38606,P04179,0.012735388798773874,
755,P38606,P06753,0.0031448426285814,
756,P38606,P07339,0.010031995737533836,
757,P38606,P12956,0.002740470620628065,
758,P38606,P13010,0.002246020768836169,
759,P38606,P15374,0.00118440692438044,
760,P38606,P18859,0.0014299479998029375,
761,P38606,P21281,0.03427594995578714,
762,P38606,P23246,0.010927587890863061,
763,P38606,P26022,0.04106782349311109,
764,P38606,P27816,0.10525027948093774,
765,P38606,P30048,0.011606444291009299,
766,P38606,P30085,0.023048878986370456,
767,P38606,P35222,0.02750576222175086,
768,P38606,P42765,0.01861941205761759,
769,P38606,P46379,0.010433443870018539,
770,P38606,P49756,0.0007024050056938141,
771,P38606,P53621,0.014349331828469319,
772,P38606,P61981,0.0484085364599047,
773,P38606,P62328,0.007910713637094462,
774,P38606,P62854,0.0010389988786877005,
775,P38606,P62906,0.002241709715147687,
776,P38606,P62913,0.009961982209773497,
777,P38606,P81644,0.053234018000245714,
778,P38606,Q01995,0.019154907090220486,
779,P38606,Q02218,0.001846047650913043,
780,P38606,Q02818,0.0009675322193755992,
781,P38606,Q07065,0.05583803356630655,
782,P38606,Q07866,0.019707756800226652,
783,P38606,Q07954,0.006469273578350099,
784,P38606,Q13162,0.0032904492816212987,
785,P38606,Q13263,0.00017762070602619,
786,P38606,Q14011,0.003489798825270854,
787,P38606,Q14444,0.017585574705377874,
788,P38606,Q15233,0.019873891400519282,
789,P38606,Q15459,0.0030277281035810694,
790,P38606,Q15843,0.047386269805986474,
791,P38606,Q16629,0.0062594566044471625,
792,P38606,Q7Z417,0.018944243413147852,
793,P38606,Q96HC4,0.013872568275955018,
794,P38606,Q96KR1,0.0026907883072852445,
795,P38606,Q9UHD8,0.009211995722426146,
796,P38606,Q9UJZ1,0.03493085566486676,
797,P38606,Q9UMS6,0.048528282953588756,
798,P38606,Q9UNH7,0.0030733897166965733,
799,P42765,O94925,0.01767391601109382,
800,P42765,P00568,0.005072669986042115,
801,P42765,P04179,0.09562889531191071,
802,P42765,P06753,0.007380040975072527,
803,P42765,P07339,0.010716981581031685,
804,P42765,P12956,0.029020578524678948,
805,P42765,P13010,0.01058430359348635,
806,P42765,P15374,0.004471694874064004,
807,P42765,P18859,0.03643077201268514,
808,P42765,P21281,0.0033415350240125195,
809,P42765,P23246,0.03786722556904298,
810,P42765,P26022,0.011865110782787581,
811,P42765,P27816,0.004332832554810762,
812,P42765,P30048,0.0036300645147291375,
813,P42765,P30085,0.014367097469722933,
814,P42765,P35222,0.0007478440751641627,
815,P42765,P38606,0.010464940048081644,
816,P42765,P46379,0.033823733754684,
817,P42765,P49756,0.0065140656803206,
818,P42765,P53621,0.036805149024297025,
819,P42765,P61981,0.015430072061488899,
820,P42765,P62328,0.018610064393855943,
821,P42765,P62854,0.041393925713620265,
822,P42765,P62906,0.01673756845225091,
823,P42765,P62913,0.020961765482998808,
824,P42765,P81644,0.012893621318565454,
825,P42765,Q01995,0.0382206656494369,
826,P42765,Q02218,0.02357361037125104,
827,P42765,Q02818,0.009301350493619567,
828,P42765,Q07065,0.0019816499694268,
829,P42765,Q07866,0.025333400553141726,
830,P42765,Q07954,0.002206634399734005,
831,P42765,Q13162,0.0037573252309534427,
832,P42765,Q13263,0.04701072438204547,
833,P42765,Q14011,0.004798088006764508,
834,P42765,Q14444,0.07006211636179738,
835,P42765,Q15233,0.0042117969704712965,
836,P42765,Q15459,0.0053653207602980466,
837,P42765,Q15843,0.02001136108960417,
838,P42765,Q16629,0.010320203864378437,
839,P42765,Q7Z417,0.02454373855452376,
840,P42765,Q96HC4,0.003906609553315011,
841,P42765,Q96KR1,0.011447308834496534,
842,P42765,Q9UHD8,0.025482207814129708,
843,P42765,Q9UJZ1,0.010616299864449872,
844,P42765,Q9UMS6,0.026717944969390874,
845,P42765,Q9UNH7,0.042433293221803635,
846,P46379,O94925,0.0012677640294066434,
847,P46379,P00568,0.003050420412657355,
848,P46379,P04179,0.02114066216701631,
849,P46379,P06753,0.007849618312245461,
850,P46379,P07339,0.03818725590001506,
851,P46379,P12956,0.061589074265361955,
852,P46379,P13010,0.04099727484715593,
853,P46379,P15374,0.023295117696818943,
854,P46379,P18859,0.009539495213282963,
855,P46379,P21281,0.020987752189130356,
856,P46379,P23246,0.04770725996980962,
857,P46379,P26022,0.03546248373463478,
858,P46379,P27816,7.203637272923305e-06,
859,P46379,P30048,0.0020831417259507415,
860,P46379,P30085,0.011819169070949547,
861,P46379,P35222,0.000337622933007644,
862,P46379,P38606,0.004146082018956214,
863,P46379,P42765,0.04996839994004943,
864,P46379,P49756,0.0023083165708519264,
865,P46379,P53621,0.027853029396548403,
866,P46379,P61981,8.416620129721104e-05,
867,P46379,P62328,0.0012760936983072227,
868,P46379,P62854,0.08359356564094096,
869,P46379,P62906,0.0009591167947080348,
870,P46379,P62913,0.0022272079851399203,
871,P46379,P81644,0.005094725902519613,
872,P46379,Q01995,0.0734090999976583,
873,P46379,Q02218,0.019180046895053388,
874,P46379,Q02818,0.0012296782958190762,
875,P46379,Q07065,0.002819185760473475,
876,P46379,Q07866,0.02279734445285483,
877,P46379,Q07954,0.004110140238878148,
878,P46379,Q13162,0.014164810747700833,
879,P46379,Q13263,0.002335021819233219,
880,P46379,Q14011,0.0005864245539297335,
881,P46379,Q14444,0.01795120672173469,
882,P46379,Q15233,0.055917041433908986,
883,P46379,Q15459,0.028981694936715385,
884,P46379,Q15843,0.009515766363934338,
885,P46379,Q16629,0.08214153058651545,
886,P46379,Q7Z417,0.0022311837881668966,
887,P46379,Q96HC4,0.001679155615832851,
888,P46379,Q96KR1,0.010067102792959404,
889,P46379,Q9UHD8,0.08227462425871558,
890,P46379,Q9UJZ1,0.0018233721973241951,
891,P46379,Q9UMS6,0.0007847561460837903,
892,P46379,Q9UNH7,0.016907952570137618,
893,P49756,O94925,0.03377367845217475,
894,P49756,P00568,0.008749368450911933,
895,P49756,P04179,0.13204282623572416,
896,P49756,P06753,0.002091438729471427,
897,P49756,P07339,0.043985593960892765,
898,P49756,P12956,0.0022520609050241504,
899,P49756,P13010,0.002742113833320409,
900,P49756,P15374,0.0840416093393352,
901,P49756,P18859,0.044889514965088737,
902,P49756,P21281,0.010418629570746876,
903,P49756,P23246,0.010360680342402352,
904,P49756,P26022,0.009796734805123266,
905,P49756,P27816,0.0018355065120651682,
906,P49756,P30048,0.008787631436638419,
907,P49756,P30085,0.016996981547847193,
908,P49756,P35222,0.00725738448278923,
909,P49756,P38606,0.015433731112944903,
910,P49756,P42765,0.011701282919124657,
911,P49756,P46379,0.1248454230168535,
912,P49756,P53621,0.004898760056232677,
913,P49756,P61981,0.002409591737772431,
914,P49756,P62328,0.0459882171831288,
915,P49756,P62854,0.0016406255764067556,
916,P49756,P62906,0.0027654812164482783,
917,P49756,P62913,0.009656367620377708,
918,P49756,P81644,0.026492014347086007,
919,P49756,Q01995,0.06826778020473692,
920,P49756,Q02218,0.022300014236856625,
921,P49756,Q02818,0.007670254341522368,
922,P49756,Q07065,0.0006737993805283444,
923,P49756,Q07866,0.011164985180128506,
924,P49756,Q07954,0.03257341371436467,
925,P49756,Q13162,0.003098311161866871,
926,P49756,Q13263,0.025026383540448227,
927,P49756,Q14011,0.008199661493880748,
928,P49756,Q14444,0.015778978046860095,
929,P49756,Q15233,0.01950879386823137,
930,P49756,Q15459,0.0029171561292887344,
931,P49756,Q15843,0.06957974037016948,
932,P49756,Q16629,0.001312165858301917,
933,P49756,Q7Z417,0.00810311696831916,
934,P49756,Q96HC4,0.00277655080895064,
935,P49756,Q96KR1,0.011302023685638563,
936,P49756,Q9UHD8,0.003355332079637332,
937,P49756,Q9UJZ1,0.0017401674543373153,
938,P49756,Q9UMS6,0.0027701607640445805,
939,P49756,Q9UNH7,0.013351834045534871,
940,P53621,O94925,0.01074960372787394,
941,P53621,P00568,0.004874327170550493,
942,P53621,P04179,0.05279731889602765,
943,P53621,P06753,0.006155035537107347,
944,P53621,P07339,0.011575534372664014,
945,P53621,P12956,0.018818910990006793,
946,P53621,P13010,0.06187147260672409,
947,P53621,P15374,0.022170009274759064,
948,P53621,P18859,0.000661653554109439,
949,P53621,P21281,0.019553758630557097,
950,P53621,P23246,0.04095907527600317,
951,P53621,P26022,0.03093039846794253,
952,P53621,P27816,0.01140442257523397,
953,P53621,P30048,0.00230477968461886,
954,P53621,P30085,0.011052698642901516,
955,P53621,P35222,0.0028309973913115643,
956,P53621,P38606,0.012133224137609831,
957,P53621,P42765,0.044440394651831736,
958,P53621,P46379,0.027190109382882653,
959,P53621,P49756,0.009280679375634426,
960,P53621,P61981,0.003972056780740557,
961,P53621,P62328,0.016658936995994043,
962,P53621,P62854,0.036434516599151284,
963,P53621,P62906,0.009151787119645642,
964,P53621,P62913,0.06297058602804816,
965,P53621,P81644,0.0026837364187232526,
966,P53621,Q01995,0.004169954238856756,
967,P53621,Q02218,0.01587443282679622,
968,P53621,Q02818,0.049951450298270916,
969,P53621,Q07065,0.017407117820312096,
970,P53621,Q07866,0.004508159320112974,
971,P53621,Q07954,0.0007093176975864825,
972,P53621,Q13162,0.0015114355271256756,
973,P53621,Q13263,0.042450107548595524,
974,P53621,Q14011,0.0032270619929137255,
975,P53621,Q14444,0.10140763343295012,
976,P53621,Q15233,0.021349255141799386,
977,P53621,Q15459,0.008345192061753022,
978,P53621,Q15843,0.02294632304501511,
979,P53621,Q16629,0.00252164207178332,
980,P53621,Q7Z417,0.015288198471593501,
981,P53621,Q96HC4,0.002659833370918141,
982,P53621,Q96KR1,0.005336347636335448,
983,P53621,Q9UHD8,0.014450927541859756,
984,P53621,Q9UJZ1,0.03523662800395224,
985,P53621,Q9UMS6,0.0025240297373241914,
986,P53621,Q9UNH7,0.0666898482921061,
987,P61981,O94925,0.013127448987314416,
988,P61981,P00568,0.032233368572202145,
989,P61981,P04179,0.031071556201097333,
990,P61981,P06753,0.08271488927010363,
991,P61981,P07339,0.03433443972956146,
992,P61981,P12956,0.0025048077306101257,
993,P61981,P13010,0.001336698416074663,
994,P61981,P15374,0.00709233719968306,
995,P61981,P18859,0.018997743082141947,
996,P61981,P21281,0.016259731221332147,
997,P61981,P23246,0.0033511154513431217,
998,P61981,P26022,0.010373593027611667,
999,P61981,P27816,0.009479423798228182,
1000,P61981,P30048,0.005299169572984836,
1001,P61981,P30085,0.014817527170657518,
1002,P61981,P35222,0.004133131515113239,
1003,P61981,P38606,0.0032712529387362004,
1004,P61981,P42765,0.011021297896783397,
1005,P61981,P46379,0.009184857246222613,
1006,P61981,P49756,0.042924563015347215,
1007,P61981,P53621,0.0013894734819461972,
1008,P61981,P62328,0.0824017678860462,
1009,P61981,P62854,0.0034116473914803853,
1010,P61981,P62906,0.004741686485672205,
1011,P61981,P62913,0.012499138546629873,
1012,P61981,P81644,0.08058779607988503,
1013,P61981,Q01995,0.0035629127539792416,
1014,P61981,Q02218,0.0062689280122903215,
1015,P61981,Q02818,0.01609426050902762,
1016,P61981,Q07065,0.006293371767935231,
1017,P61981,Q07866,0.000337299564416549,
1018,P61981,Q07954,0.007292556579638134,
1019,P61981,Q13162,0.034886786185288586,
1020,P61981,Q13263,0.005745568087363683,
1021,P61981,Q14011,0.04908623148331758,
1022,P61981,Q14444,0.014706837823664387,
1023,P61981,Q15233,0.02164160047610892,
1024,P61981,Q15459,0.014311175112862212,
1025,P61981,Q15843,0.028626346641908045,
1026,P61981,Q16629,0.009778133014856982,
1027,P61981,Q7Z417,0.06005707434474829,
1028,P61981,Q96HC4,0.04361074786591747,
1029,P61981,Q96KR1,0.037981467395040755,
1030,P61981,Q9UHD8,0.004515184148663105,
1031,P61981,Q9UJZ1,0.029511026987595813,
1032,P61981,Q9UMS6,0.06247350080706128,
1033,P61981,Q9UNH7,0.0026992005354558924,
1034,P62328,O94925,0.0055282470398799344,
1035,P62328,P00568,0.020290367966681287,
1036,P62328,P04179,0.04239982684107983,
1037,P62328,P06753,0.0162835972886037,
1038,P62328,P07339,0.0008843833173758221,
1039,P62328,P12956,0.029956387157586795,
1040,P62328,P13010,0.05004858447373094,
1041,P62328,P15374,0.013715506533011656,
1042,P62328,P18859,0.011419052900248371,
1043,P62328,P21281,0.0009567158864798595,
1044,P62328,P23246,0.04459488136705195,
1045,P62328,P26022,0.0033428500119682884,
1046,P62328,P27816,0.0013980385043599977,
1047,P62328,P30048,0.004184316549168909,
1048,P62328,P30085,0.001058538233029316,
1049,P62328,P35222,0.0026975063240094552,
1050,P62328,P38606,0.027440832956429947,
1051,P62328,P42765,0.07685688210318785,
1052,P62328,P46379,0.020226994839619972,
1053,P62328,P49756,0.0032249714341900265,
1054,P62328,P53621,0.009704694092910592,
1055,P62328,P61981,0.015256060052584303,
1056,P62328,P62854,0.0015690924244441972,
1057,P62328,P62906,0.009294426814742627,
1058,P62328,P62913,0.030274749067724586,
1059,P62328,P81644,0.05119632521599681,
1060,P62328,Q01995,0.042626147852913895,
1061,P62328,Q02218,0.022665423058609826,
1062,P62328,Q02818,0.002812259950923542,
1063,P62328,Q07065,0.056309845584805,
1064,P62328,Q07866,0.024717365766932075,
1065,P62328,Q07954,0.08250047597348226,
1066,P62328,Q13162,0.006245046841092031,
1067,P62328,Q13263,0.006013442435162505,
1068,P62328,Q14011,0.009048002173518574,
1069,P62328,Q14444,0.003758059406103909,
1070,P62328,Q15233,0.016855151650198262,
1071,P62328,Q15459,0.000610956990892281,
1072,P62328,Q15843,0.09979804174330888,
1073,P62328,Q16629,0.006797849715443893,
1074,P62328,Q7Z417,0.023092301540810246,
1075,P62328,Q96HC4,0.018286733265680574,
1076,P62328,Q96KR1,0.010798148178447433,
1077,P62328,Q9UHD8,0.03616066690014161,
1078,P62328,Q9UJZ1,0.0022964648880808222,
1079,P62328,Q9UMS6,0.001715187284399104,
1080,P62328,Q9UNH7,0.02110039867634274,
1081,P62854,O94925,0.009458693912418038,
1082,P62854,P00568,0.0006808367395692806,
1083,P62854,P04179,0.01895532159783967,
1084,P62854,P06753,0.0028299391773788,
1085,P62854,P07339,0.018948680311952633,
1086,P62854,P12956,0.03636378866546734,
1087,P62854,P13010,0.05419221476502185,
1088,P62854,P15374,0.02382988194013464,
1089,P62854,P18859,0.030127773912281598,
1090,P62854,P21281,0.00036666393162552936,
1091,P62854,P23246,0.08730971934433303,
1092,P62854,P26022,0.009043776055372155,
1093,P62854,P27816,0.007709845050614398,
1094,P62854,P30048,0.0027394397862110682,
1095,P62854,P30085,0.019595965028352286,
1096,P62854,P35222,0.0008938139945639234,
1097,P62854,P38606,0.0046494586595889524,
1098,P62854,P42765,0.04977651171123302,
1099,P62854,P46379,0.05098789957907155,
1100,P62854,P49756,0.010096658973914423,
1101,P62854,P53621,0.06390478482273071,
1102,P62854,P61981,0.010816690673464368,
1103,P62854,P62328,0.0073883437684346236,
1104,P62854,P62906,0.02831689640133582,
1105,P62854,P62913,0.042988041241385784,
1106,P62854,P81644,0.03189042447278075,
1107,P62854,Q01995,0.062381280964143145,
1108,P62854,Q02218,0.0056926487061193624,
1109,P62854,Q02818,0.008081694343479873,
1110,P62854,Q07065,0.011506302186065567,
1111,P62854,Q07866,0.00854272983769164,
1112,P62854,Q07954,0.004126424969760349,
1113,P62854,Q13162,0.00991735971412288,
1114,P62854,Q13263,0.021331542055967042,
1115,P62854,Q14011,0.002109034874638227,
1116,P62854,Q14444,0.03397685485769325,
1117,P62854,Q15233,0.014659507915037943,
1118,P62854,Q15459,0.06112096321213472,
1119,P62854,Q15843,0.0006435236892795321,
1120,P62854,Q16629,0.02768329365121989,
1121,P62854,Q7Z417,0.0010235233858864837,
1122,P62854,Q96HC4,0.001553692036291029,
1123,P62854,Q96KR1,0.0038429292424117362,
1124,P62854,Q9UHD8,0.0220735741662863,
1125,P62854,Q9UJZ1,0.0003260218185455202,
1126,P62854,Q9UMS6,0.002534771533537983,
1127,P62854,Q9UNH7,0.03427283776415999,
1128,P62906,O94925,0.00496501503044887,
1129,P62906,P00568,0.039959012693600415,
1130,P62906,P04179,0.016225431859137326,
1131,P62906,P06753,0.009076348595535905,
1132,P62906,P07339,0.004128914846759873,
1133,P62906,P12956,0.021051417317924547,
1134,P62906,P13010,0.019011867550010896,
1135,P62906,P15374,0.0030355118812959766,
1136,P62906,P18859,0.0102257022687732,
1137,P62906,P21281,0.004063585475669716,
1138,P62906,P23246,0.004344018836371066,
1139,P62906,P26022,0.026542794029305438,
1140,P62906,P27816,0.11959532874275776,
1141,P62906,P30048,0.011070438002307621,
1142,P62906,P30085,0.019380866321986618,
1143,P62906,P35222,0.0075790758000451085,
1144,P62906,P38606,0.02714133716165875,
1145,P62906,P42765,0.048931165976339404,
1146,P62906,P46379,0.009764579096335756,
1147,P62906,P49756,0.02932057484444953,
1148,P62906,P53621,0.009753076592764906,
1149,P62906,P61981,0.007240710911164516,
1150,P62906,P62328,0.003947260473570565,
1151,P62906,P62854,0.010162068886931368,
1152,P62906,P62913,0.0625944092949252,
1153,P62906,P81644,0.04138674301984923,
1154,P62906,Q01995,0.00011706495766890493,
1155,P62906,Q02218,0.011703579118760332,
1156,P62906,Q02818,0.044207469695409944,
1157,P62906,Q07065,0.009602712050256172,
1158,P62906,Q07866,0.03036146409664811,
1159,P62906,Q07954,0.00034831599719571725,
1160,P62906,Q13162,0.045575819594014695,
1161,P62906,Q13263,0.0019894358792177775,
1162,P62906,Q14011,0.002721876478321923,
1163,P62906,Q14444,0.07364375338487619,
1164,P62906,Q15233,0.04650067526448707,
1165,P62906,Q15459,0.0021435828566059465,
1166,P62906,Q15843,0.019814886028142447,
1167,P62906,Q16629,0.0023642462176004294,
1168,P62906,Q7Z417,0.011524618692679392,
1169,P62906,Q96HC4,0.009479249274013073,
1170,P62906,Q96KR1,0.02600781709017038,
1171,P62906,Q9UHD8,0.0010846624122210617,
1172,P62906,Q9UJZ1,0.03136758092013003,
1173,P62906,Q9UMS6,0.006933161131273935,
1174,P62906,Q9UNH7,0.034882221092263965,
1175,P62913,O94925,0.01993783557385027,
1176,P62913,P00568,0.03121568927884994,
1177,P62913,P04179,0.06098170110664066,
1178,P62913,P06753,0.001964471696078233,
1179,P62913,P07339,0.016824925937651045,
1180,P62913,P12956,0.03926228002164728,
1181,P62913,P13010,0.0020679592211140904,
1182,P62913,P15374,0.010854220973023753,
1183,P62913,P18859,0.040246775512616184,
1184,P62913,P21281,0.004976905280006256,
1185,P62913,P23246,0.009168228050873625,
1186,P62913,P26022,0.08194461453800601,
1187,P62913,P27816,0.015171139103436461,
1188,P62913,P30048,0.01373760577745386,
1189,P62913,P30085,0.013156067671555258,
1190,P62913,P35222,0.00957669013296598,
1191,P62913,P38606,0.020425410403502996,
1192,P62913,P42765,0.027072531374816414,
1193,P62913,P46379,0.10612182421778503,
1194,P62913,P49756,0.01585680737172101,
1195,P62913,P53621,0.018292263741450307,
1196,P62913,P61981,0.0012830473067245057,
1197,P62913,P62328,0.015924850236440736,
1198,P62913,P62854,0.056637769512214546,
1199,P62913,P62906,0.004859551648583761,
1200,P62913,P81644,0.014202759231522442,
1201,P62913,Q01995,0.06298246440841636,
1202,P62913,Q02218,0.003276138870654707,
1203,P62913,Q02818,0.03623471763837415,
1204,P62913,Q07065,0.012422258352895012,
1205,P62913,Q07866,0.0012382313025197963,
1206,P62913,Q07954,0.008146618269234383,
1207,P62913,Q13162,0.01144865867806781,
1208,P62913,Q13263,0.02062599442068323,
1209,P62913,Q14011,0.00032404832788865753,
1210,P62913,Q14444,0.02083131568557114,
1211,P62913,Q15233,0.004049715183394952,
1212,P62913,Q15459,0.004680180131974751,
1213,P62913,Q15843,0.005985792013643076,
1214,P62913,Q16629,0.01239229214291436,
1215,P62913,Q7Z417,0.006263591693252187,
1216,P62913,Q96HC4,0.0029850536785895414,
1217,P62913,Q96KR1,0.01418599196278424,
1218,P62913,Q9UHD8,0.003469998103817101,
1219,P62913,Q9UJZ1,0.06061221855303945,
1220,P62913,Q9UMS6,0.05502751648042233,
1221,P62913,Q9UNH7,0.0002842561543317397,
1222,P81644,O94925,0.010256131327312923,
1223,P81644,P00568,0.024329147482799417,
1224,P81644,P04179,0.010403806820170341,
1225,P81644,P06753,0.07854234908609108,
1226,P81644,P07339,0.009798849251920322,
1227,P81644,P12956,0.01670136149546529,
1228,P81644,P13010,0.00953145670623526,
1229,P81644,P15374,0.04459896794895989,
1230,P81644,P18859,0.014922271679576944,
1231,P81644,P21281,0.0018045584293167754,
1232,P81644,P23246,0.0020840516580074714,
1233,P81644,P26022,0.005741408579079093,
1234,P81644,P27816,0.08512854420459366,
1235,P81644,P30048,0.04890795094500833,
1236,P81644,P30085,0.005089398338450326,
1237,P81644,P35222,0.002206768185921898,
1238,P81644,P38606,0.023621802093008647,
1239,P81644,P42765,0.04958512602708012,
1240,P81644,P46379,0.02593611304726154,
1241,P81644,P49756,0.026255606069842542,
1242,P81644,P53621,0.013764460819439404,
1243,P81644,P61981,0.004023558589198779,
1244,P81644,P62328,0.061657321046398234,
1245,P81644,P62854,0.0012602773150333436,
1246,P81644,P62906,0.004378073174450497,
1247,P81644,P62913,0.005966134550154422,
1248,P81644,Q01995,0.01516984739568158,
1249,P81644,Q02218,0.0018547129142027915,
1250,P81644,Q02818,0.0011378584930240973,
1251,P81644,Q07065,0.00713302199570945,
1252,P81644,Q07866,0.004585254105508435,
1253,P81644,Q07954,0.037253541684560076,
1254,P81644,Q13162,0.011657018711418936,
1255,P81644,Q13263,0.008664072157817847,
1256,P81644,Q14011,0.0512597487106122,
1257,P81644,Q14444,0.0027662129483295664,
1258,P81644,Q15233,0.0007473598174972147,
1259,P81644,Q15459,0.0037469653883042842,
1260,P81644,Q15843,0.009226616995232534,
1261,P81644,Q16629,0.02226700969494772,
1262,P81644,Q7Z417,0.02231799437469617,
1263,P81644,Q96HC4,0.039816630641329544,
1264,P81644,Q96KR1,0.035426386363265984,
1265,P81644,Q9UHD8,0.00524411367293329,
1266,P81644,Q9UJZ1,0.02474084420267117,
1267,P81644,Q9UMS6,0.06747710816924686,
1268,P81644,Q9UNH7,0.01327732235463285,
1269,Q01995,O94925,0.020833616822569512,
1270,Q01995,P00568,0.002287524873581211,
1271,Q01995,P04179,0.0358944226061764,
1272,Q01995,P06753,0.040391118621563554,
1273,Q01995,P07339,0.009722486174185651,
1274,Q01995,P12956,0.06709440348650696,
1275,Q01995,P13010,0.13904940018493145,
1276,Q01995,P15374,0.010854989540158488,
1277,Q01995,P18859,0.019437958290914405,
1278,Q01995,P21281,0.005091751902355598,
1279,Q01995,P23246,0.058763061483499995,
1280,Q01995,P26022,0.007096522770143786,
1281,Q01995,P27816,0.0009995351543586244,
1282,Q01995,P30048,0.009744402434185227,
1283,Q01995,P30085,0.003556634320567578,
1284,Q01995,P35222,0.0030798926252077123,
1285,Q01995,P38606,0.008368823449136047,
1286,Q01995,P42765,0.05649250039987248,
1287,Q01995,P46379,0.011414600570399776,
1288,Q01995,P49756,0.003494943866135624,
1289,Q01995,P53621,0.04374111323869056,
1290,Q01995,P61981,0.016543374394502167,
1291,Q01995,P62328,0.005393829452501146,
1292,Q01995,P62854,0.009245640296904301,
1293,Q01995,P62906,0.0009570482709118451,
1294,Q01995,P62913,0.027722607762571818,
1295,Q01995,P81644,0.0043976724226163855,
1296,Q01995,Q02218,0.008899844751507216,
1297,Q01995,Q02818,0.001338222691208534,
1298,Q01995,Q07065,0.05657636039815509,
1299,Q01995,Q07866,0.022372114652613937,
1300,Q01995,Q07954,0.009794574519578565,
1301,Q01995,Q13162,0.00544445379280845,
1302,Q01995,Q13263,0.020952610893505395,
1303,Q01995,Q14011,0.009702199326265839,
1304,Q01995,Q14444,0.01838893005126783,
1305,Q01995,Q15233,0.035584013987690545,
1306,Q01995,Q15459,0.0028093246018884707,
1307,Q01995,Q15843,0.00878960450526672,
1308,Q01995,Q16629,0.010521423731861167,
1309,Q01995,Q7Z417,0.042662763171212564,
