,Entry,ctr_1,ctr_2,ctr_3,ctr_4,ctr_7,ctr_8,ctr_9,ctr_10,ctr_11,ctr_14,ctr_21,mg_1,mg_2,mg_3,mg_4,mg_7,mg_8,mg_9,mg_10,mg_11,mg_14,mg_21
587,P10599,8.461708570064365,8.495058433016688,8.841640982246709,8.802308404843316,8.319355941066902,8.143014800254095,8.307709923404806,7.9853411337943205,8.409002703401772,8.214446445718394,8.264156436745886,8.465843672937085,8.714136883464825,8.814454036366318,8.840313150840341,8.29214526781412,8.41077723337721,8.636538042936401,8.305673745669694,8.295720999848836,8.298328988073495,8.357172257723034
588,P11387,6.983914818950555,6.960846401072955,,6.762460986955384,,,,,,,,7.369512709425735,7.203929937244626,,,,,,,,,
589,P13798,7.4609879983425005,7.481270596619722,7.6653839661143275,7.650424096607849,7.549542727884881,,,7.162803292382674,7.565906822067658,,7.517156294823795,7.434329337337729,7.448829944865182,7.222352239247803,7.816877357197421,7.4809980733630566,,7.8409086716903,7.489522560757887,7.741254051888921,,7.3625201722887965
590,P18621,8.511990251080793,8.453394793613278,8.444325902788053,8.349296958553701,7.59641014384427,,,7.616654026317602,8.006936451364293,7.593574023997561,7.77232170672292,8.718053046085947,8.150817819901667,8.342738416555417,8.160348460761098,7.883252494933286,7.539226695042995,7.997727045217769,8.11186714680447,7.885886805344396,7.785835031358666,7.692300403995181
591,P20073,7.782329268996837,7.3876033612845555,7.4513872536625,7.3413553748637055,7.663125881873513,,,,7.55182801119153,7.538397768685742,,7.438384107034714,,7.280692164285117,7.620188125530969,7.428717783203831,,,,7.537479079368278,7.5489664558490714,7.741246171744091
592,P20908,7.235982703481839,7.155821689717967,7.472185788875804,7.3955360621184365,,,,8.29230038485908,7.929970384909012,,7.8064377598099215,,,,7.77724552642262,,7.618278264109301,7.755951041004132,8.148756851321792,8.141794563523657,7.868873572590635,7.880287548922705
593,P22087,8.007363654312279,7.837998551821702,7.836254471065984,6.961867025499326,7.643472416695818,7.85186349246625,7.286905352972375,7.56220956711611,7.339749481680876,,7.476947502174075,7.977632165246,7.849499262584219,6.990196731091037,7.448257884196469,7.78895278751719,,7.45391432123785,7.678745937065704,7.571720474936312,7.766360788146931,
594,P24534,8.501360560788756,8.635925858675863,8.618560575660247,8.623104501437766,8.203902781110061,8.213305206162794,8.273070753622466,8.21545249288325,8.331488032760532,7.832445041174111,8.234188147853201,8.374913236658887,8.498434620204357,8.679000660579852,8.643067562949414,8.262284934377744,8.096144981294344,8.13614958608853,8.133698546115777,8.2316479611536,8.08618180464975,8.307923703611882
595,P24752,7.382881167181435,7.4076797714411935,7.315907399666257,,7.524253281297611,,,7.575776515429534,7.639117780142108,7.559415822360962,7.516178272753106,7.156246190397344,,7.138870857319504,7.133602770510161,7.384872894492921,,7.463878064520472,7.574366992330269,7.548045286195813,7.4819153651083745,7.603609825420037
596,P25398,7.904899391943835,7.884330811177464,7.801972791064626,7.886710636820261,7.473297152848887,,,7.802390556452736,7.858031630056686,7.6933399555568,7.756742577203719,7.555251685522227,7.860751138549722,7.765757937220531,7.895135131450826,7.567414586029773,,7.827058951867415,7.674521284839618,7.639257328519408,7.643600706192297,7.648847708372894
597,P26358,7.066735795350929,7.269769709122922,7.011274328904725,,,,,,,,,6.943524193330478,7.422113594696833,7.046221937221636,,,,,,,,
598,P26368,7.823161111289468,7.803142889638393,8.050341081834084,7.849812373825431,,,,,,,7.096736260462468,7.765027441549848,7.866984014675952,8.034106829707644,8.145165317350655,7.420615770625765,,,7.62874643714092,,,7.124536828301277
599,P27635,8.179982425292591,8.229425847920695,7.969019647603179,7.680444300076152,7.702576999963827,7.824086765189422,7.509807155476508,7.69837026403494,7.881436015761719,,7.838238131270208,8.007875743767585,7.658764792559011,8.019282495761733,8.083180004129977,7.802616393283927,7.668134213914741,7.860607485040609,8.006466042249231,8.201069231151306,7.814154332302257,
600,P29279,7.040523226445596,,6.960190036491744,,,,,,,,,,,,,,,,,6.98359922743532,,
601,P30520,7.521974471987394,7.633033943805569,7.562934907501182,7.378761175316373,7.562114350588686,7.316683094199447,,7.301919388035856,7.1525940779274695,,,7.560862694727465,7.7170960558366,7.617178637999464,7.7813172700601925,7.369438515442143,,,7.444638030501577,7.23656245185336,,
602,P32969,8.235730397379406,7.807338807112571,7.531057191233289,8.140633725134817,8.07903645708749,8.163101715043975,,8.158483112699248,7.907298472538227,7.838275947525585,7.951983136728111,8.01924095039585,8.246818521210052,8.180871051650543,8.14705767102836,8.314014771096096,7.898176483497677,7.807392945887168,8.184208613111503,7.972878293591312,8.039691661649027,7.826035908916132
603,P36957,7.9024543664012254,7.763734886376667,7.874789020204597,7.738606171678072,7.508300728187254,,,,6.933962827883625,7.3733350499545685,7.478739601747163,7.781762553014333,7.871917199255484,7.815086066560983,7.7445433149874665,7.203739808633858,,7.174699288370776,6.89141478979051,6.792118418302425,6.994484326066005,7.939099731248341
604,P38159,8.253943462669259,8.333830010445647,8.279050648199027,8.170026898151116,7.929720272605199,8.00552369267328,8.155001836231254,7.864943973124559,7.980253416828985,7.358658068619549,7.9787236161559,8.18791535464999,8.184890082199722,8.047469574619857,8.157698479275517,8.091174360706882,7.930281548067035,7.928319024503722,8.072727689585266,8.031448861859383,8.030235296012245,7.5900947140528165
605,P39019,8.272700056789585,8.105407985809176,8.203005674728484,8.227501064971431,8.139721704815205,8.352857562406996,8.562804197914277,8.151706857022576,7.832285321234867,,7.972480549876476,8.34964656951508,8.171580201932063,8.134113329842323,8.19780415317341,8.074743320941003,8.497537787603678,7.8143275198769,7.6228561794324845,7.746416218696146,8.048635988432649,7.5906746805752014
606,P46063,7.798912938088413,7.596586100690273,7.10893692358826,,,,,,,,,7.461363445295965,,,,,,,,,,
607,P47895,7.56425168933163,7.349335818117248,7.479906267005072,7.143451999021631,,7.745660225706076,,,,,,7.464340484627667,7.330373183183088,7.31011953734681,7.62408605170941,7.575199395159225,,,7.190835747532066,,7.132163596050864,7.219977256744623
608,P49591,8.005223424858135,7.811467759424338,7.669112239670427,7.694227769062064,7.494210269229327,7.758427391461484,,7.444871979160645,7.23618444288015,,7.344195715871435,7.864819486734081,7.81356764598284,7.847214712241026,7.604550032571261,7.8641371420812325,7.370142847051102,7.1192558892779365,7.363950259396645,7.336739833491843,,7.04493154614916
609,P49792,7.316683094199447,7.263754388840006,7.094715634328187,7.047858727407457,,,,,,,,7.415974411376566,7.224584853731531,,,,,,,,,
610,P52565,8.605003198204287,8.698283276396564,8.62220365781917,8.74070209615659,8.480452513280989,8.204228542706959,8.370790564519268,8.170232370181804,8.57016919245616,8.455058145267179,8.689850279440748,8.670922750442564,8.226006694729179,8.760226403462088,8.649266690551421,8.499205793663373,8.256597492762845,8.63031598147135,8.622607715359779,8.725454239433493,8.36679638328673,8.483016420144132
611,P53999,7.884155058047701,7.820739887269882,7.860056372643241,7.925925447286674,7.707067466152118,,7.6867345552447714,7.7633905527696125,7.460115709378327,,7.72297924672686,7.930989760275862,7.811494573518868,7.697665162647675,7.914089171353498,7.581517309425811,,7.9982767796189345,7.771499290306903,7.389396465218475,7.430139581884708,7.651132578550482
612,P54687,7.490351836684478,7.644832328825636,7.786893325261316,7.844713208736979,7.648828210988801,7.618842703814803,,7.772255677204719,7.583096708442514,,7.587385402713526,7.598188422187391,7.5709630216317905,7.616758999363144,7.725364337774282,,,7.6308853214172645,7.58441038541748,7.500620636267675,7.443841661071163,7.179752806897498
613,P55010,7.49739964883159,7.750400386346239,7.580662723988436,7.358125285276649,,7.772439067751036,,7.6514137098223705,,,7.409222800799023,7.326929537043505,7.394644268735318,7.738368258583775,7.682145076373832,7.712632868181526,,,7.276116989163544,,,
614,P55263,7.309587587448228,7.356924127614772,7.450803173223646,7.394346596868313,7.087071205906535,,,7.379758615842701,,,,,,7.327992031718778,7.407577840330906,7.346587664800529,,,,,,
615,P59998,8.214048679411942,8.207957342972938,8.208924831080264,8.362501323929012,8.396791955141481,8.308244176740606,8.243062864804807,8.235907027040692,8.14323345465317,8.259713305390731,8.069409070671792,8.27763213161403,8.385463272450526,8.300877965988569,8.181271771559462,8.451494761801086,8.317394675120275,8.357820543938365,8.104589527179373,8.167021795790257,8.214790882076304,8.228708259801973
616,P60900,7.8558703257848075,7.912811701203373,7.875506910333481,8.030154270922102,8.019324037153691,7.918014601192498,7.734911787951127,7.505502699312945,7.642484305417037,7.8790671933161125,7.844122885558104,7.7646915977812645,7.88696424273555,7.830165073164758,7.917579023556938,7.709091795839467,8.207876621591973,7.98161930224629,7.619521150455864,7.301225384221708,7.78812592986727,7.800173870604433
617,P61201,7.194236748723829,7.2641564367458855,7.103632705209741,7.132995700692265,,7.283549972002684,,,,,,7.199151571205089,7.2637070646074315,,,,,,,,,
618,P61221,7.591532057117499,7.003417445202194,7.254886293888967,,7.808966784258827,,,7.414053675030946,,,,7.5375924475173415,7.476614282032504,7.391288048595298,7.076567630444938,7.681874122128647,,7.504511639404632,,,,
619,P61923,8.149496233465742,7.868303450981031,7.969914226247422,8.140884980265866,7.6975257478615475,,7.351815625616891,7.815909650886774,7.836450713720154,7.693084703074858,7.806803824016762,8.050534419540124,8.210906813654374,8.100267129357603,7.99471738154741,7.512244009684343,7.29813229177961,7.648779463698686,7.780317312140151,7.942315672711381,7.654898161232969,6.8408710839962055
620,P62263,8.347212886404863,8.285309713090268,8.206475061816686,7.846485563500898,7.94483785871521,,7.993162781404318,7.749055748537427,7.96214668492423,7.227655361923043,8.009790719354298,8.416923289055086,8.082174775484667,8.161547673125728,8.133475036838092,7.8832979517558,7.624003480331562,,8.101059354908115,8.063370893585704,8.009408399151868,7.620864475265121
621,P62750,8.163370120225883,,8.216324278686667,7.631808909894799,8.259999795081887,,8.166311680659591,8.249907329935917,,7.97276270796838,8.094471128641645,8.330373183183088,8.394784279047038,8.339848783037636,7.770844650656341,8.529494518433276,8.083180004129977,8.529379016287619,8.109848420756105,7.968646361965884,8.040681439373358,8.010172703286779
622,P67809,8.713213245341475,8.669939511767957,8.893778401374506,8.60985042877394,8.573347439656937,8.046065730230687,8.205988850752451,8.200221026191876,8.760497875226527,8.645363311345259,8.645058567420241,8.856003453997221,8.606359864851589,8.68278566209135,8.480495608739412,8.352491239988165,8.502822994219365,8.61106446479997,8.720465269808178,8.87464993655673,8.5429871684208,8.576352869800544
623,P80723,7.976794593624339,7.804514250082592,7.8457304085026545,7.731274412396142,7.824477294394357,6.939529236285058,7.45250710370913,7.159025491224905,8.274942566083686,8.16387665564692,7.957765270646993,7.960798871744882,7.789164548963006,7.631372733732714,7.423180315104786,7.458849280081279,7.721901255455373,7.80962704189405,8.121100029976308,8.417471693203293,8.104964845527823,8.011612729219424
624,Q04917,7.8354495821561745,7.832777070610699,7.688117134324986,8.003675902548784,,,,7.394416655665352,7.7262625180036,,7.768549309653908,7.884143716693356,7.793971884645713,7.779949842979918,7.711478221249808,7.89272887738381,,,,7.888465932665956,7.619093330626742,7.618236424563806
625,Q06323,7.501702691990101,7.341474094026657,7.531108331329542,7.653154603983685,7.773808378492064,7.696102903504588,7.39375064034808,7.582869810246655,7.430526538680641,,7.629154656634639,7.526817255213138,7.523382234911784,7.510732627784333,7.7180696707527,7.793455108440067,7.253919260574912,7.819879397138954,7.619302075875608,7.070222633460959,7.510035353549736,7.4054488163115755
626,Q07955,7.769672664055492,7.769672664055492,7.817664512233857,7.937342333364344,,,,7.77451696572855,7.523941465459712,7.4145221155206515,7.584568664243272,7.9195748921627,7.625374194603022,7.725364337774282,7.9047263619430295,,,,7.534229237248755,7.407305907018282,7.3883321478572155,7.579634996768946
627,Q08378,,,,,,,,,7.3026988189917885,,,,,,,,,,6.936096337767455,7.424751002104017,,
628,Q12792,7.754317750515619,7.641424530678496,7.629399404276913,7.793343292146478,7.937688366780664,7.278822168352688,7.712531853803205,7.699534220501395,7.670236573178357,7.605294269469391,7.640809270136008,7.868820706197518,7.742497322199888,7.72215659440878,7.5677907105335365,7.843419665204919,7.65266205873643,7.809748204663544,7.662842794029814,7.5150521443644145,7.6939993964225195,7.456441952101687
629,Q12884,,,,,,,,,,,,,,,,,,,,,7.043480170022551,8.040523226445597
630,Q13126,7.866688949589185,7.975422616994392,7.969089602954922,7.867379087855645,8.078311787334997,7.992800858280878,,8.077440584471324,7.935643276439143,7.910528358634626,7.758495557074709,7.693682989767589,7.826858418190827,7.933962827883625,8.074304344001435,7.895328604503477,,7.811997031498767,7.898960908799661,7.817677729547203,7.763869551333374,7.745722625459326
631,Q13838,8.20682587603185,8.18974290024157,8.24293877002958,8.15554857715353,8.006166425485432,8.059374059065957,7.512857759284724,7.962165638368427,7.336419704862658,,7.983630796908823,8.185853669934142,8.128786858642599,8.074194530401819,8.145786670174154,8.174088895463685,7.461168253387383,8.018492453401473,7.994022242731556,7.435637358142704,7.56301806585125,7.764833430163149
632,Q14008,7.110791660771106,7.177796133292215,7.063220735581995,,,,,,,,,7.424914289123989,7.216245097705822,7.398963736125521,,,,,,,,
633,Q14166,7.329275812236455,7.577618163443966,7.4101189683595505,7.527784518264025,7.701921838351167,,,7.207715133805567,7.334674863340148,,7.253313769466734,7.51731468566477,7.398460849608223,7.593430069375079,7.43207092726408,7.365581572755048,,7.556869126540601,7.444871979160645,7.4038408865808965,,
634,Q14566,7.314225470926496,7.502945778404678,7.349588320562463,7.423393345135083,,,,,,,,7.4044231656375095,7.6205004178372615,7.458652954657967,7.244969460136198,,,,,,,
635,Q14847,8.28744340112945,8.345393337090858,8.405773101373358,8.294311880902013,8.419922721037603,8.330454359721998,8.610021024664146,8.365150901493603,8.36218077659253,7.6277242065126725,8.397783634509514,8.257534585980679,7.9065666755896835,8.404269108905424,8.480121972617974,8.485053860060685,8.48137095683255,8.652565415698534,8.487435348319549,8.476672251730177,8.376631696608534,8.009153331907708
636,Q15365,8.324529377211993,8.342994782927477,8.280623891512912,7.876050327705097,7.793378237830888,7.884619798754941,7.835436894801858,7.715911463929855,8.144885418287142,,8.079615323526944,8.062318695658776,8.022139570398393,8.186984572160062,8.239399593115788,8.056904851336473,7.805528043190608,8.080373916701308,8.159627340658673,8.19506899646859,8.067405658437824,7.855507041287351
637,Q6UB35,7.293274139710753,7.331973617137496,7.424309820245756,7.282803314291728,,,,,,,,7.277907045047425,7.372746350604846,7.422409256609699,7.341236623238692,,,,,,,
638,Q7L1Q6,7.57744584031743,7.8164534225831686,7.634799596537456,7.479632886004571,7.2208400158341774,,,,7.094575933649249,,7.044853217267732,7.5855622410293595,7.689912366491131,7.694262892657943,7.706879865941036,7.327930804554236,,,7.075510464524414,,,
639,Q7L576,7.308137378638039,7.216429830876251,7.154971441544471,7.153296449355305,,,,,,,,7.405636589806667,7.315676520348013,7.08246222116863,7.087497472404264,6.841378243585781,,,,,,
640,Q7L5N1,6.902177009617832,7.2249472187770865,7.092580300691311,7.172923863628545,7.254354692053167,,,7.43930110762843,7.152257759187656,,7.333124708716883,7.180068500901219,7.115377494279117,7.2951490965789185,7.369531255941311,7.6754667106456935,,,,,,7.523642431721379
641,Q8TDX7,7.554089206917581,7.423524388618717,7.3956233943558365,7.199755177253475,,,,7.181786440174192,,,,7.41965841096058,7.113909943754037,7.427226363584512,7.429332312828332,,,,6.648837959790263,,,
642,Q96FW1,7.749720859974408,7.8005864954381545,7.990316651025644,7.965648469800588,8.36189774409588,8.257198426139345,7.481628919507578,8.363837528836141,7.858398826871144,6.968305458630811,7.766018531042229,7.855688721521717,7.9600567399283495,7.893562040517563,8.13833428207102,8.380681472737827,8.17906322239498,7.547774705387822,7.635332923933763,7.873320601815399,7.620063145703663,7.584082338518372
643,Q96I24,7.71811954093498,7.439900852983485,7.271469858615745,,7.307966447028274,7.453394793613278,7.4471890512688,6.969075612786006,,,,7.238998998615434,,,7.21133416373255,,7.211654400553183,7.203685470881907,,,,
644,Q99497,8.067480023931482,8.056447458474917,8.163101715043975,7.7436900300745615,8.075108796416501,7.64846735140684,7.898708730729365,7.971275848738105,8.1773921920761,8.085540306036949,7.959728084371596,7.847196189719209,7.379994040165742,7.8530590733504395,8.027594211826226,8.072286669509891,7.934165027520354,7.99004567368463,8.039414119176136,8.361293324243576,8.093561757565288,7.988077131134809
645,Q99615,7.202079441007388,7.442024854357228,7.298066706546508,6.94411237698898,,,,,,,,6.842097269173376,7.374931553978188,7.3209351954685955,7.208844289340738,7.4302686057959075,,,,,,
646,Q99729,7.990813743413904,8.016699138064972,8.026737494238748,7.850756479308865,8.047508505594012,7.513297524212919,7.229374630928843,7.7595771998605745,,,7.423753619612828,7.948711196278679,7.933016293769447,7.930526241124949,7.982831834767969,7.438795415721324,,7.070887144018541,7.665374581746167,7.5229004594615825,,
647,Q9HB07,7.742842916727444,7.509000790741858,8.020692678682028,6.680045282357464,,,,7.004665233247877,,,,7.299681591662354,7.576491081109501,7.7184767764233975,7.89242298331131,7.290991232025503,,,,7.355164066515204,7.1304302676581415,6.846658692656829
648,Q9HB71,7.657256691523987,7.882740777563016,7.432536383264256,7.902068193881775,7.794460161688091,,,7.297059824075058,,,7.150295812825538,7.695490432339068,7.824984457921046,7.7161870447508,7.707425387137801,7.767029642507057,7.542215244076814,7.5411547258325475,,7.056485592951115,,
649,Q9UG63,7.71893327765521,7.779964259394256,7.5155957002684515,,,,,,,,,7.087852375163169,7.1283023171643505,7.187323269375047,7.180469961659198,,,,,,,
650,Q9UKK3,6.787311669515777,6.918119494373996,6.802363174309547,,,,,,,,,,6.956922026642047,,,,,,,,,
651,Q9UKK9,7.470866011274125,7.46566534842533,7.802144054990114,7.838049000584704,7.462368045522524,,,,7.556435181589331,7.034708651341069,7.367113543177637,7.616065707908696,7.350248018334163,7.685652184115525,7.863049108844999,,,,7.127039973455082,7.564535874732224,7.526041890680879,7.370383540607654
652,Q9UKY7,8.27932466544261,8.220892249219519,8.350984143686027,8.217273326129321,8.118958777766434,8.07382828440111,7.938079203279628,7.553603920969493,8.167080919673257,7.587643627320985,8.135514280998786,8.096388546687367,7.97776017591595,8.24039946573864,8.325884943969,7.453195986339536,7.758790817827381,8.152685756036785,8.13023724788523,8.452108584004117,8.035709837827861,7.777093179301813
653,Q9Y2B0,7.827492047292751,7.772563729103062,7.983752543386126,8.102021856924152,7.956466185215803,7.450680108762096,7.928237059917442,8.298787599944236,8.181786440174191,8.619197715792946,8.183155915434012,7.8384334798219895,7.836450713720154,8.060471192797678,7.8492228003672935,7.952763392274363,7.7124897575435245,8.171316824656573,8.148016208239872,8.341078237211443,8.399033054106898,8.502399805007103
654,Q9Y5B9,7.302006060586541,7.415724361768716,7.247506824149921,,,,,,,,,7.373518854969121,7.473764246075135,,,,,,,,,
655,p_7,7.107854147536859,,6.981818607170664,7.303671144664021,,,,,,,,7.103906298088718,,7.285782273779395,7.450618563451726,,,,,7.057399817266062,7.315634529100032,7.154484837032048
656,P13717,7.24206911233894,,,,,,,,,,,,,,,,,,,,,
657,P34955,7.443904174221353,7.107277822859771,7.064495426792728,7.434105622462423,,,,,,7.768719477597614,7.853174796694758,7.304231942185673,7.258804839227013,7.306360682861051,7.516495710488137,7.211520997240229,,,,,7.4193277969967575,8.231979026831505
658,Q3SZV7,,,7.264558112800327,7.500881123850456,7.490716778256952,,,,,,,,,7.3045766887661125,7.589212126277639,7.1834406800379496,,7.261476988621374,,7.007192823557041,7.162265614298022,7.223080397831155
659,O00203,7.269419537511049,7.164352855784437,7.042023927248867,7.2197940266919804,7.296379953771385,7.145165317350655,,,7.256525324848108,,,7.416773604023939,7.409696478217953,7.150019201915149,,,,,,7.184208613111503,7.146840934035067,
660,O14979,7.570566288419948,7.636708498020547,7.637399659105415,7.532053338514362,7.52146498961477,,7.546011808977598,,,,7.162415036106447,7.411670202385809,7.433641846159436,7.689965576899223,7.686948920211501,,,7.473516165350916,,7.311605540054468,7.3160962096751305,
661,O15212,7.612476564128437,7.6521302556954005,7.686081877334635,7.841340696512393,7.929980590515514,7.966676641791788,7.466986182866968,7.6070258784347855,7.54206568075828,7.517446633919386,7.5071674686681344,7.530775813010409,7.6556377784532454,7.5496039884441215,7.733662617918564,7.827000741951291,7.307474643569412,7.652420410806234,7.413299764081252,7.6182050422592695,7.396530610090025,7.220813896785491
662,O43491,6.652362395290364,,6.828563232703952,,,,,,,,,,,,,,,,,,,
663,O43795,7.08464776085473,7.149988456491476,7.008727886652385,6.930684198818169,,7.205285583500525,,7.408172101497054,,,,7.499315849600331,7.352085997501586,7.109207196320066,,7.516284111113981,,7.177680759848778,,7.416340890574481,7.044029909946466,
664,O75131,7.643176219297447,7.543794973416078,7.249858472417371,7.441962070088528,,,,,,,7.032860415952143,7.679854712765105,7.626740596252816,7.479272911776857,7.444154136878365,7.12260902357599,,,,,,
665,O75390,7.707723429460193,7.4272750777026655,7.7226585976556565,7.861151919960177,7.85934248182454,,,7.840212772194745,7.63208256422914,7.503994848765824,7.2155318184912955,7.746634198937579,7.483102099521368,7.460852757944295,7.903269096526926,7.914924648205148,,7.777281791671014,7.741821046886808,,7.477656554546929,
666,O94760,6.999265421431709,7.24504357393061,7.443560240488408,7.430252479903108,7.148108857729697,,,,,,,,7.201752062778252,7.287600206359952,7.419757546090986,,,,,7.205961823059634,,
667,O95793,7.38737202701981,7.729691133696481,7.620281836804235,7.38524868240322,,,,,,,7.0848264166974335,7.301160264469209,7.2854672904600575,7.440783181359334,7.390758528738717,6.925394609927012,,7.313466472658235,,7.2182991258851725,,
668,P00352,7.417919872997741,7.288249225571986,7.530212509060796,7.568448145605873,,,,,,,,7.339530938740656,7.424979586745809,7.6444976731332455,7.777013357095503,,,,,,,
669,P00390,7.523486332343228,7.296511624661298,7.469350661182847,7.8111056070179306,,,,,,,,7.491431735682969,,7.683758266003198,7.565847818673518,,,,,,6.885349910132114,7.1038379160256095
670,P05997,,,,,,7.694052108460684,,,,,7.28856219839382,,,7.055607651708711,7.275725867573664,,,,7.196921944819459,7.126033948051813,,7.419178938561058
671,P09601,7.583742718699248,7.232284402080395,,,,,,,,,,7.8105483758726235,,,,,,,,,,
672,P12004,7.799250923884519,7.851570194739571,7.863519140661796,7.9224244088727875,,7.45574299644849,,,,,7.123099955255574,7.810400556101999,7.960466020723124,7.921681274320938,7.869126067682581,7.881316168666469,,7.5887645614604695,,,,6.970686181520763
673,P13861,7.446552699502676,7.5057467230644646,7.437750562820388,7.41251094618621,7.132227660733368,7.42719388446982,,7.060999853218289,,,7.354972325018976,7.430026654510014,7.3429947829274775,7.371086342494794,7.220735530213102,7.62131132843788,,7.357820543938364,7.150725746586194,,7.332499054918179,
674,P14550,7.189602592521581,7.65878384892066,7.655186473579409,7.077295213932091,7.667340862430716,7.641107085692552,,,,7.369679599559816,7.3338904116161245,6.984149109993263,6.708335902682263,7.749736315569061,7.3196264841556395,,,7.163697945892569,7.403395087002509,7.464608760852755,7.27932466544261,
675,P15121,,,,,7.901937578999015,7.366422957225972,,7.358791162391724,,,,7.209327315878065,,,7.601907961652551,,,7.51146891316651,7.271167578948088,,,7.2558270827032345
676,P16949,,8.173448514744315,7.494112832925867,8.627591139628175,7.389803762974429,,,7.506396783530457,7.873140335105006,,7.716312250975609,,8.255344881485758,8.425517917846864,8.376248374775516,8.027757204690554,,7.8180740620144284,7.391305688142909,7.575314880582951,,7.303520036907281
677,P18754,7.343585820691403,7.21192108430851,7.246892320153599,7.115577231128523,7.060999853218289,,,,,,7.1644718242776895,7.361633413910057,,6.94552274546544,6.964099274728929,6.874789020204597,,,,,,
678,P21589,7.237945676609235,7.717728737821343,7.058426024457005,,6.967388830550475,,,,,7.597014697073458,7.3589242153885115,7.0950995796456136,7.186617351853637,7.1117328566110976,,,7.348849823480575,,7.318063334962762,7.49464151028204,7.174815456482182,7.636628292196984
679,P25205,7.622379831685271,7.607551522377804,7.660039723601575,7.6464037262230695,,,,,,,,7.642563437104388,7.73925580326851,7.571172910229627,7.456092614887902,,,,,,,
680,P25787,7.749063488247508,7.867160957549899,7.797232906715949,7.807954237795756,8.070555015835032,7.959532678421886,7.608258528498269,8.056409320649918,7.3808983308391545,8.190611797813604,7.5768249102949845,7.5455421410420085,7.8968567727372045,7.897665571375189,7.909876817990392,7.704502273039984,7.691973929801271,7.777093179301813,7.829843892181681,7.640928420866833,7.79861612145925,7.858344669812124
681,P25789,7.746571930031902,7.693172738119736,7.771829912660453,7.653926100357292,7.678855122580575,7.273001272063738,7.456441952101687,7.749357495069688,7.691426314152591,7.902106282490821,7.659079115650728,,7.869090844620728,7.875952100447837,7.837070511102528,7.765124414751525,7.6112133232356705,,,7.468509791154421,7.667966330984331,7.764743857205855
682,P26022,7.732811768093105,7.700963178159549,7.694842022250481,7.804807064260687,,,,,,7.6754392030514795,7.061075323629792,7.758222830403816,7.635493799811566,7.76381718658969,7.74671202251666,7.187069271230423,,,,,,7.800359600295649
683,P26373,8.566955743428291,8.490379920003178,8.342323966312883,,8.054957596012407,8.200084063662151,8.231189145482668,7.87836666262515,7.925678147497901,,7.860972511322973,8.412073962537521,8.286501378953568,,7.94002812721193,8.005309236848516,7.950880637828699,,8.136117842896477,7.869266931369597,7.883252494933286,7.526067758480154
684,P30048,7.976249075216721,8.124471618919488,8.062694773342393,8.181957860931066,7.85329048921132,,,8.007577098304338,7.742308700116073,8.351641726193522,7.897500632715404,8.156670276554127,7.781374751585933,7.774692108014255,8.093106356977907,7.9389048156294315,,7.633508853187346,7.913702616381913,7.674098390094781,8.005094675072549,8.595441104815295
685,P30050,8.527397871520467,8.471218344307873,8.414505394200718,8.501593239327352,8.39866901121082,8.191059581827398,8.410034503205365,8.231265648430266,8.349160922692949,8.29804484260098,8.182471717605374,8.550460730175386,8.600482813465959,8.544985297642722,8.394083775678256,7.8262562609882025,8.403223503703725,8.344195715871434,8.299180310745347,8.28438560999577,8.22081389678549,8.130783914588957
686,P30533,7.292521884574141,7.313972618860607,7.311859773623503,7.044853217267732,7.35479968526329,6.860966529758465,,7.519013748840418,7.747287483980356,7.986722481583814,7.4657247980653265,7.401503931921636,7.395501124305626,7.258876629372131,7.26252227971205,7.198437135325562,,7.5955733738902715,7.774502367349352,7.717104386586375,7.777318053891376,8.136086097384098
687,P30626,7.169086357487023,6.943044159498229,7.314814887210721,7.16423385469261,7.125220936316564,,,,,6.617031810595345,6.823826217152749,,,,7.035869813695553,7.109477300958735,,,,,,7.419955748489758
688,P31350,7.606907789240003,7.769975177192112,7.589502796263764,7.421636826720754,8.099473456014168,,,,7.612635535718449,7.490393960981564,7.4339777336311075,7.616926903478089,7.40671045860979,7.72565849220122,7.551364594593804,,,,,,7.2326912353484625,
689,P31942,7.760995133157881,7.8291300202854375,7.909721799680346,8.028245816572474,8.117204986092784,7.706051751857066,,7.546209412044009,,,7.413299764081252,7.795678457939073,7.9967042600632805,7.966090083837676,7.894000198032623,7.6693912715361305,,7.639476528271741,7.481241918012922,7.234542591311529,,7.40257086822233
690,P33316,7.426153268215979,7.697874200948724,7.684243752370627,7.6271711998820475,,,,,,,,7.31107540830008,7.74958173486556,7.748660840313466,7.569830205803096,,,,,,,
691,P35637,8.002813779224674,8.449107972426487,8.367747168950206,8.25120005547218,8.194708551575124,,7.603025223127586,7.7909463085290565,,,7.783317457827,8.207418916816811,8.236914963627505,7.809613577277269,8.272352240906795,7.965902217855054,7.305372868641297,7.629480956183245,7.56504457564496,7.808670015227186,,7.457139784659526
692,P35659,7.365656428528389,7.4481495716859465,7.3899807298820175,,,,,,,,,7.296314103353241,7.158060793936605,,7.101781431327967,7.122936373016304,,,,,,
693,P39748,7.552437017464064,7.451817126629345,7.283278608610214,,,,,,,,,7.741718727536139,7.3697722885969625,6.954710330322716,6.72956972630197,,,,,,,
