"","ctr_1","ctr_2","ctr_3","ctr_4","mg_1","mg_2","mg_3","mg_4"
"Q92841",8.44534750709759,8.46748261616038,8.10007054213359,7.87222262215987,8.42936605054064,8.11344310864274,7.95617011864622,8.15226824872038
"Q92879",6.98569630460269,6.80777851998522,6.90105772042847,6.92198912697456,6.92230249624124,7.04016726338687,7.08272393923685,6.92440384933034
"Q92882",7.25422022861671,7.24351227531106,7.01899884461125,7.09912750268522,7.77450595060432,7.21158547268412,6.97737437766566,6.9841866792625
"Q92888",6.90059033076418,6.75007564899399,6.86439969801477,6.88601665504148,6.65695780588385,6.66186262507023,6.82797903895384,6.79423461490946
"Q92900",7.6084192382258,7.52340379362567,7.62042633819598,7.21818497482307,7.77766624678259,7.52717973380679,7.45707472542502,7.38662130587864
"Q92905",7.21083730557673,7.0705754605758,7.07195550542674,7.20554264267089,7.1574982245826,7.03727078622346,6.9443026212755,6.96090071725715
"Q92922",7.04277363464518,7.08230549078106,6.98649775275318,7.08195244688546,7.01650451405963,7.05403515096027,6.99202956353223,6.98920745914507
"Q92945",8.38782349649736,8.45812221119879,8.46338899622284,8.18343481203423,8.45438505543445,8.32792368086145,8.24963593995718,8.13402796487618
"Q92973",7.89624930667613,8.01084195650628,7.89962524612473,7.8500645939461,7.89297004793365,7.80678130152919,7.98884574454349,7.89328065921936
"Q92974",7.12982620065159,7.16094923575677,7.04707098361252,7.02965496605658,7.11225446119616,7.25303670150886,6.92236469030986,7.13388340099927
"Q93009",7.69100295318996,7.49515846272176,7.20183344703596,7.27633913059217,7.50079601546921,7.43417761933153,7.33441413770367,7.40831352106585
"Q93052",7.33112581550799,7.38463110813141,7.43414807267435,7.33241215900417,7.07123994527535,7.21737713311347,7.53340970090579,7.38797858787439
"Q93062",6.97540773221364,6.99440811911911,6.89763490202777,6.94441241469505,6.72508071151928,6.94182045201942,6.94835891759451,7.16780169965377
