"","ctr_1","ctr_2","ctr_3","ctr_4","ctr_7","ctr_8","ctr_9","ctr_10","ctr_11","ctr_14","mg_1","mg_2","mg_3","mg_4","mg_7","mg_8","mg_9","mg_10","mg_11","mg_14"
"Q96TA1",8.11364298956797,8.13198675387552,8.15846687303871,7.74639176382478,7.45326956209062,7.91227392086654,7.19377600282471,7.72120684732352,7.55075410138676,7.37522002021885,8.15947057624535,8.17671604503268,8.22726857678423,8.00913631693957,7.70173599930608,7.40455990587764,7.55869426710259,7.60589906151567,7.38080798452641,7.35850873039624
"Q99426",7.91452443496087,7.66966493868586,8.01815365872334,7.81443118114325,7.72856362207736,6.91409560741866,7.10173715206236,7.59206846547965,7.82103004728542,7.59806541470515,8.19298223472028,7.76023724686652,7.6992067185661,7.40343633993273,7.59895115222519,7.19705978998743,7.78126169008446,7.67517444528866,7.67477843824101,7.75521881983811
"Q99439",8.26949948732688,8.38903223063849,8.26559999696079,7.98749583187445,8.57147099429239,8.56479057556933,8.35568046108675,8.44794408545152,8.375576258891,7.72814209777966,7.83339852823953,7.50812793227977,7.98705769778159,8.3525736324201,8.49820318377676,8.25762841081117,8.72786802659993,8.46663648929817,8.54186629018609,8.34035654861606
"Q99460",8.35658711581718,8.46311532152256,8.35927202344505,7.87512727501572,7.26349626752508,7.65545140684679,7.34459513436137,7.76896315441477,7.82908336103572,7.8692219419443,8.06281718781852,8.07654188109625,8.0665540972199,8.31748390529478,7.80461710732397,7.53365875444083,7.52773990102632,7.87850438263118,7.93088835457334,7.78885687252801
"Q99471",7.8997943229466,7.97402833961322,8.02695875199597,7.76474535178161,7.7056824901004,7.48477890059189,7.30452673180509,7.65959736580041,7.51051324711218,7.44187427939153,7.71768879467807,7.74759521824479,7.94884144486623,7.93536104593916,7.47543823164006,7.31083270456968,7.49166649333994,7.54879161151162,7.58697260289413,7.41507613765801
"Q99497",8.26866192786228,8.2464609385923,8.34082332605491,7.79819640944954,8.01758080117834,7.51006902772924,7.64044589590933,7.93835935848323,8.10787317994661,7.96082667806624,7.9907142547328,7.48716303748906,7.96978781735069,8.11478229538215,8.0165932708012,7.67760696014713,7.9320741847547,8.04909146383316,8.35137504335958,8.08822116093456
"Q99536",7.94586036836822,7.92895808764414,7.86457655389398,7.68354255909378,7.6488816213143,7.43509939995527,7.55900641539259,7.70350452723226,7.91376911945828,7.20543410452345,7.95829433727205,7.78881997532204,7.8032158597398,8.06548694354514,7.95876661581807,7.2737375043137,7.77049466309599,8.0381948302514,8.07140126917973,8.26950532722426
"Q99613",8.3598590748661,8.40002698330933,8.41018459393144,8.12654347451533,7.81759944601904,7.47676464126366,7.32701574276175,7.69641615813715,7.26472174716845,7.10866584455317,8.33331121808,8.29833161120874,8.28727571041101,8.20860554823781,6.84203159390983,7.19379733799171,7.47556460520452,7.8614434852732,7.91387123889264,7.61900367087877
"Q99622",7.46150666058958,7.34858934761833,7.40842086857095,7.49584380136887,7.29014278134053,7.33110450246647,6.9875865542864,7.20219142855643,7.10767229247357,7.2436409723514,7.46750407348252,7.45515196778857,7.50719804767081,7.44624116554032,7.30564709379476,6.90175587232549,6.61075495418194,7.25975787505718,7.26999586967197,7.23588817054749
"Q99623",8.21913472266727,8.38169236259463,8.1574911637331,7.97526665617511,7.85080580660226,7.75682497917927,7.40223848286151,8.0657523288387,7.62527562434484,7.99164369765612,8.2560704064416,8.34417621597281,8.13381973383383,8.10109934655122,7.80168808661391,7.51790240113443,7.5446123812549,7.66365039559234,7.46468013661016,7.70129124636206
"Q99714",8.02117689335452,7.96737203976697,7.9246605235925,7.78382995603151,7.79114471709661,7.58553443910148,7.78943348469549,8.00538600899807,8.03358595463785,7.73073611816696,8.00850287059468,7.85517748316258,7.85368194903477,7.80664283144217,7.80370280165723,7.62307313319249,7.90665776123175,8.12411159524376,8.17381866209064,8.11072071879505
"Q99729",8.19008379032912,8.20577514335504,8.20149027430138,7.90601647930626,7.99017713797277,7.37734508631033,6.99299690770732,7.7275348954506,7.50826381223006,7.37825657245329,8.09408587822385,8.04821603476189,8.04840646572799,8.06953375201203,7.38747268450998,7.39103781058215,7.01958457673231,7.67460168096672,7.51397669169913,7.36152485564567
"Q99733",7.78077664818932,7.66741606965319,7.59862637049892,7.62354831616456,7.41521050653171,7.51658984918871,7.18617641122408,7.40820984100067,7.32189183233748,7.36705044510409,7.52224167298984,7.49305617321875,7.78570519083042,7.8091707270657,7.04559339629538,7.03199969491858,7.33549084505128,7.26012362631257,7.42568612060814,7.32561730515592
"Q99798",7.86433767702951,7.99180938302821,7.67591834596856,7.39943943928279,7.45246327816361,7.47649065127413,7.24680511082115,7.41914659569833,7.25572556267631,7.49991622223151,8.33098716447759,7.80631613593528,7.72119210993154,7.57481738818565,7.29252875434325,7.20413216908659,7.34969705043592,7.56035671376667,7.56669784711488,7.48756496861662
"Q99829",7.81571038662309,7.54907748873665,7.55965929285095,7.58165246612716,7.63877627871726,7.55783734211019,7.70096081901856,7.96342120952469,7.47543085504923,7.54026783704227,7.60685780296867,7.62793472405305,7.63465557494753,7.6479492688562,7.84289298112665,7.56195371830675,7.57254405877435,7.60867066028489,7.45535214041732,7.56107712221593
"Q99832",8.42949872521962,8.40815924286053,8.32534626536552,8.2357645104557,8.23042228427419,7.4512376491643,7.71609380126735,8.20400301421926,8.15829498446762,8.09749705070659,8.47106399063326,8.35586338351021,8.11608746164202,8.17723425020523,8.19869983190481,7.70600685667771,8.24372402371884,8.20354407107107,8.13896747760901,8.08120182194358
"Q99873",8.18290195006519,8.18786344931151,8.16025622557665,8.14395878960184,7.61704627537092,7.5430486919722,7.21525348568632,7.64582135210737,7.69347533980032,7.45803472009734,8.18022489215017,8.16571162400716,8.15066519631253,8.09562499836411,7.99163797348589,7.4054834982098,7.54521877161353,7.57615864663194,7.51979324762587,7.54881367083883
"Q99879",9.73174074670778,9.28727404547122,9.48543418843379,9.13521808094054,8.79088910078845,9.02952784212288,9.07480125104851,9.01714675914015,8.98198125158225,8.49725967657494,9.39471566479854,9.26997847927123,9.40989492412756,9.56479093249441,9.21332668918714,8.92143596336203,8.86019110407165,8.90855210278193,8.79441027351488,8.96757608011499
"Q99961",7.82565573989058,7.67425611896137,7.62334689337116,7.4228025132785,7.45040895842388,7.35292144372065,7.36738671696611,7.32789239320809,7.35271363215814,7.33468188351638,7.59906141166357,7.72288174560079,7.48738836729222,7.72528965027452,7.35493228056517,7.28355604790495,7.31135016556458,7.47662677465731,7.52436557223111,7.3843434290046
"Q9BQE5",7.03517080996903,6.89324875986264,6.88247021243475,6.6797226236396,6.92675570342776,6.77713708809984,6.8525871045536,6.9389207213389,7.25700754911557,7.05232221737442,7.195676451259,6.81533968497512,6.72992159638519,6.71249350232356,6.95714766079009,6.53375976540311,6.92088482185209,7.08252669921719,7.12844482603597,7.34956292978465
"Q9BR76",7.6739205627622,7.68888898318604,7.76010506227378,7.16320889892743,7.52151941104269,7.53415911896994,7.56184055630279,7.53495793682164,7.48212976458412,7.64138080947647,7.62307623901445,7.40251284605972,7.56014564192613,7.8169849721754,7.47707426258002,7.24941469800375,7.63280459915614,7.58637147898328,7.88345525549253,7.74932325369488
"Q9BRA2",7.69076212774901,7.67817004469359,7.71993724655023,7.5711171575919,7.33426611501234,7.46977775481345,7.20859430571925,7.25473227399496,7.26269899916607,7.23367592140481,7.71151439214761,7.64228380061518,7.71180638153303,7.62028537418327,7.22858044902758,7.03199969491858,7.28035973486842,7.17193323478314,7.37649341637646,7.23364616922593
"Q9BRF8",7.26164993801095,7.35037229010746,7.41300753317936,7.15145804513356,7.23911556716578,7.06639458034889,6.96159482230011,6.90695816988058,7.29706751515206,7.36325201017263,7.5804122428299,7.24633022445513,7.18451715760094,7.40366535495345,7.22383333723547,7.26762715578961,7.25637276056764,7.20878998381646,7.27947945779846,7.31966359411541
"Q9BS26",7.66343275155944,7.70404842340892,7.59942111231652,7.52932535641172,7.42050581281033,7.35816567493564,7.38097944399447,7.91399528947332,7.36722905450511,8.0189500242821,7.51905958943083,7.61268833512431,7.54227149069436,7.52101785136137,7.54517811874438,7.32318637294828,7.45143702441648,7.73583232647967,7.33193480683615,7.85382630801944
"Q9BT78",7.6350117027517,7.726797312225,7.40844578922645,7.69723362389919,7.20799688161793,7.34300599396276,7.81159616935247,7.24366280481517,7.09977327294535,7.82549650228187,7.97173395502503,7.7628386475886,7.73577435928262,7.64031870113062,6.9718431514531,7.16896711874178,7.15966272803841,7.28969972387547,7.04906623856381,7.06992881936709
"Q9BUF5",9.00886385204939,9.00114426489002,8.95980755478248,8.5517792856148,8.73039306086958,8.489350598415,8.42650159049475,8.61274475790302,8.42544771081651,8.311476062618,8.8426678796694,8.67323520822334,8.80452215855438,8.84498628901139,8.61054672287654,8.38587088000912,8.59911747869672,8.31995238237328,8.42778907879659,8.30846551874784
"Q9BUJ2",7.38117710402867,7.68723023391668,7.37866070742885,7.1413004727057,7.0304442044716,7.05881787232693,7.15837998550289,7.18782803505113,7.1850452407199,7.36639871624704,7.06217690472355,7.26349845251855,7.11069777193382,7.45673120132476,6.86043219995778,6.95932008806874,7.143843542956,6.96048746069592,7.26493280435139,7.13862077604509
"Q9BWD1",7.46217647206837,7.47553235701412,7.42469159541391,7.34741453144516,7.37729229974671,7.39634241358442,7.45703704431853,7.53910680048358,7.1913393702399,7.52956511571602,7.43729268667479,7.40211522749972,7.22265928286216,7.5823901133354,7.5048513976454,7.28768240515797,7.11198884675979,7.32231221906088,7.25775336005512,7.11310467405541
"Q9BWF3",7.66943299919981,7.65811447863761,7.68675058946636,7.71292280993024,7.17639441609992,7.34542930912756,7.252632388575,7.22850864011699,7.24380945290148,7.1679741289993,7.56084217683253,7.66262848042602,7.8008005875742,7.59986679401995,7.11692771768517,7.03190877081604,7.18841197530595,7.29304113252889,7.19083116852223,7.24580919056837
"Q9BY44",7.95574413241577,7.72929067265274,7.87935014010428,7.33106791349896,7.2910542012556,7.24536250374774,7.81159616935247,6.59743095869665,7.25131042504852,7.21164557924477,7.92074546511535,7.67564385906909,7.66901182570171,7.24516191011713,7.09388787350235,7.20585506083876,6.93907812579608,7.30643555990456,7.11383287924126,7.1903489727924
"Q9C0C2",7.52691743432038,7.53541414635448,7.44550515637247,7.17089306434415,7.01412998550457,7.03047698831981,6.78814211118047,6.46149008854552,7.63534012922598,7.16143576774286,7.70831122124644,7.16867515513209,7.31018240937956,7.66118277900603,6.767432232707,7.08282321474905,7.18893152966557,7.5686352783259,7.96433863203945,7.38116126488115
"Q9GZQ8",8.0429923572453,7.81448689643685,7.82874622876931,7.47136782585349,7.25899047398177,7.28338365349917,7.34740404501515,7.29140442192515,7.34156028294093,7.2812531247622,7.67854099179318,7.57720380298287,7.7246384503212,7.74743166474365,7.34310433516847,7.24274300293573,7.05527319018769,7.54273895963961,7.34284388860861,7.31848164752149
"Q9H0U4",7.71262006090025,7.81205616972425,7.66665714752261,7.4672255995508,7.38233280821184,7.39774095110298,7.20550618703895,7.17116986072089,7.14806476960455,7.01383468335397,7.17885196247563,7.55894146619531,7.45580800384683,7.52413626104039,7.38799057190414,7.10905812777379,7.24656761845307,7.35074685187803,7.29178341597655,7.28129667280532
"Q9H223",7.80231186886509,7.58903604568306,7.61238801971253,7.30636530190026,7.30694881148405,7.42082799504596,7.81159616935247,6.94653142257284,7.29618513060765,7.39846217235212,7.67856646262585,7.72483525321448,7.61898784293994,7.58505569324125,7.38432059754729,7.15777787141177,7.25008240059821,7.26382551128239,7.39500677380132,7.3218055536125
"Q9H299",8.23442068094937,8.15818419311343,8.41924234031572,7.65439798091694,7.84109595947902,7.75291893704575,7.60058707996119,7.86398161808405,8.11749598006451,7.73972591996448,8.15852516520549,8.02629394336091,7.8505654982679,7.96339738103864,7.88385853058807,7.59712654485773,7.89407105854165,7.89188193692865,8.39539288041941,8.05735711745388
"Q9H2U2",7.36969724304993,6.7632277647585,7.09275415489192,7.29903980400887,7.19720690617389,7.30862640784631,7.18375543327105,7.61099447808364,7.28879767248409,7.43624561462639,7.39941183554248,6.54695298677545,7.25410874874154,7.1126907542829,7.4632428134397,7.21983803374524,7.238307170381,7.55268921524111,7.32837636715939,7.42230922475729
"Q9H3P7",7.58397167614771,7.62794704424622,7.61731801347412,7.22939254734372,7.42976327298758,7.36705448205076,7.10415569120144,7.18105033821072,7.54345056162106,7.52464720865885,7.76907948036928,7.5660898255736,7.33719657931648,7.23344940334305,7.19993631561926,6.71304166034905,7.45119485432554,7.51803965695831,7.52330979166464,7.57400467885194
"Q9H444",7.46427814547413,7.44010513341784,7.40204526189056,7.19776952331636,7.43715698912181,7.22426887741454,7.4623939109945,7.32830918873964,7.55439307305088,7.70727993091321,7.58939910047753,7.22660481630263,7.64279200129373,7.20181788240164,7.32815905608256,7.25142225387471,7.5712930252755,7.51008856891811,7.63539032359295,7.49498550789886
"Q9H488",7.53826819037667,7.7027903289895,7.72027059123039,7.46256648295764,7.35656298897053,7.43696217290043,7.36228684750554,7.52185571738658,7.21469305505056,7.48402889908825,7.39241388157287,7.40970991774892,7.61211069611773,7.72487927972894,7.38102099586703,7.22347477348544,7.31472879080074,7.41039614924455,7.41903199639921,7.28700113089449
"Q9H4M9",8.48080145153217,8.39944630421607,8.21650486731587,7.33150396824525,7.81104414207581,7.7338271764751,7.54521661132304,7.81259135800642,7.3603818046726,7.60498361523121,8.35527007211761,8.29891403180059,8.22644055327636,8.16129623417884,7.80687364371233,7.48305873780674,7.73994457869113,8.04901203790208,8.02232513758243,7.6780493513146
"Q9H8M2",8.17329967777078,8.23391116115443,8.09019663152521,8.13924462594492,7.40120582581166,7.48250812274648,7.00734011891041,7.48263019644829,7.53501393886873,7.54398860494954,8.03692114515133,8.25090478473164,8.07715653600907,8.16780676473848,7.67911573190566,7.17426526057909,7.42614983498025,7.47427985792082,7.57949422315045,7.48584407298931
"Q9H8S9",7.50739482007905,7.32741043881756,7.50424932813367,7.48118636446697,7.3129040220234,7.31153345240194,6.9875865542864,7.19120501474481,7.09702791233383,7.27630618667798,7.64174847591408,7.38284943937467,7.64576777943818,7.46424710602702,7.3316275597624,6.90175587232549,7.14177456156974,7.15862594851329,7.24318968373111,7.23531731024408
"Q9H8Y8",7.5539919230692,7.49902460655195,7.57325565971328,7.56532292444817,7.41418758310756,7.36369227890175,7.28208408769071,7.70154360984331,7.39000042923408,7.24491260667696,7.46452168771312,7.32596274483339,7.56534509688578,7.48882123862433,7.32361264634734,7.2053453732322,7.33645080519074,7.41235835538769,7.51224253699293,7.39234606593671
"Q9HAV7",7.52675604763265,7.6049849857837,7.564348943468,7.56781557284557,7.24658739079895,7.21908379967473,6.9875865542864,7.11073263133866,7.10603368397491,7.12506768253819,7.45798532385348,7.4656522609364,7.49487859439505,7.34123294808968,7.07989144147873,6.90175587232549,7.21632682018784,7.3328722280262,7.46681795199836,7.24040115333177
"Q9HB07",7.93592921817516,7.6861025939631,8.19531385504836,6.72706486617191,7.38501478325296,7.18972729638554,7.26728422558063,6.975740253199,7.30437324698742,7.49788828509935,7.43318611377731,7.68651352123242,7.83320507418502,7.97814296570827,7.24068825118607,7.30879125242201,7.26000877574458,7.33413158836778,7.34643926996393,7.1257252004697
"Q9HB71",7.84820869580759,8.06865733889209,7.59435261268802,7.95768936739852,7.73893153930413,7.541570584379,7.25496009432799,7.26692743333281,7.38038013557055,7.25751312210176,7.83623393734113,7.9386154085508,7.83088130768603,7.79113610182052,7.7134423138637,7.29833121090868,7.48644014902514,7.38265020152574,7.04811509290397,7.45523270427162
"Q9HBL0",7.61423593385169,7.48355252333199,7.63383174710626,7.43497604205364,7.27525944138371,7.84270000503258,7.14318568699971,7.31396656689589,7.28565078027253,7.36270793440072,7.75324266302453,7.54947320654489,7.41715640927326,7.23610980849111,7.02019352045414,6.95994899462016,7.58790768311981,7.59526874322918,7.76443360462183,7.17567458441627
"Q9NP97",7.58471626909795,7.66884978512567,7.56340091014309,7.79767528296893,7.41149373210124,7.95406574117298,7.32416253566097,7.5909453395902,7.49090179993252,7.59420938850254,7.64339245708093,7.64809654759287,7.72691828888707,7.67802469449565,7.48269393574181,7.35947872640061,7.44347576451778,7.4816784791378,7.57615843630382,7.43557436237105
"Q9NQC3",8.29348806157183,8.5675170020202,8.31081262638659,8.01716359365404,8.09762831661691,8.28886630691663,7.83075272815292,8.00153022243693,7.85494939787567,7.6765753499626,8.21559440831179,8.17882318015149,8.316064975697,8.2298110479181,8.38159283895136,7.80303211919452,7.73668793666717,8.17539994475238,8.19487587038166,8.02538155992418
"Q9NQP4",7.9236836328177,7.73006464984663,7.85096120090674,7.66473369192027,7.57470239739359,7.55729983783781,7.40754473539411,7.41088727255084,7.42204034338407,7.50424868255478,7.77002287060759,7.50667186229473,7.5282311684913,7.4108495629801,7.53675165262285,7.27238101301268,7.67692194108845,7.5644551796789,7.56775671619797,7.50755377795448
"Q9NQW7",7.26977433223501,7.3416213011988,7.34661707266261,7.38964884087229,7.66897054014583,7.39998738779807,7.15015519275215,7.62265577748783,7.24808739179388,7.4900132066016,7.45497625086444,7.38015311659357,7.43057458658393,7.30706400990469,7.30472636855848,7.81644917790121,7.25400926085247,7.25620756007363,7.36864017802301,7.37946798735755
"Q9NR12",8.00315577110431,8.13197665362141,8.02081984952172,7.70943738274566,7.75575140811408,8.04105406820032,8.13402210339651,7.93692455225996,7.80941379898677,7.60484394390251,7.74124949471816,7.76112581463182,7.87785830280421,7.83938720104629,7.84621777050049,7.98800416134874,7.79717466310505,8.23809955721923,8.30952899048165,7.81853336085714
"Q9NR30",8.38678431632587,8.42370250855832,8.23696105066742,7.96842295388088,7.34856084742569,7.07538478015782,7.23395963458505,7.31766983935233,7.22002073413553,7.74409157694342,8.44896166182433,8.42861104769842,8.23532900851733,7.45772606575022,7.45595734426389,7.17553312525936,7.26199822454887,6.49456460670008,7.29774943695157,7.24605129294781
"Q9NR31",8.05661211967064,8.08740898716145,8.16816623302533,8.23480594757918,7.57787166784759,7.71582943319228,7.34060343449963,7.95917061473709,7.69905847253809,7.36057969936645,8.05040765428538,8.09858076086957,8.13569056385383,7.85678917048747,7.78397794787571,7.31120347128525,7.97990160320477,7.63423365639701,7.56565948983348,7.25597177683195
"Q9NR45",7.50970694275671,7.44814966875205,7.22682298784473,7.28403567304031,6.94330764802295,7.6311416589378,7.27009007584391,7.41665289978173,7.40899576738237,7.41526452841407,7.3697326321974,7.66394622683202,7.45014298183295,7.44688296755295,7.47192801231318,7.1861167048339,7.12038848545464,7.48896771227737,7.63692200407231,7.39708464373852
"Q9NRX4",7.73852388835773,7.70844356616148,7.83927125978776,7.74605406130727,7.56341243745538,7.62968225007832,7.35437790687537,7.56222823683588,7.31281532126045,7.44022055762566,7.3544689807002,7.22610683058833,7.59579290048631,7.8814776562693,7.48132691661857,7.19513435541081,7.69597921321863,7.6317937024709,7.28572534426002,7.52443635267441
"Q9NT62",7.41500508207143,7.51676611469582,7.43722177411414,7.49652068203251,7.20361385933318,7.16909874290645,7.04702927693434,7.25138604584453,6.93384692164733,7.87464410999763,7.4683689535439,7.44772229352373,7.54356760573032,7.44699612939789,7.44714515492202,6.90175587232549,7.19392597906954,6.86871598608352,7.07531476091416,6.90338489587203
"Q9NTK5",7.63805473598255,7.76176029379857,7.62504793706376,7.69430138078019,7.48405631553489,7.52980100168288,7.35151753527507,7.46351318377463,7.32683990767177,7.10563493374269,7.60756115674054,7.84878952181524,7.84960026630367,7.7564697888994,7.70632628523416,7.25302165167168,7.34451739507873,7.19532473669524,7.33861721227062,7.14793546634353
"Q9NVD7",7.95291817976564,7.84925640030147,7.92222452044122,7.83637062304166,7.48154896427158,7.64731856064983,7.5612328100542,7.81692658234968,7.62144880617855,7.55484254947353,7.96094519928981,7.84869250872562,7.86635429188454,7.62109791173553,7.59816184570388,7.35563907263564,7.54043114093835,7.72195056074026,7.66446209974839,7.7641842100755
"Q9NY33",7.66516593791565,7.31324021572017,7.76963667125403,7.52436804595289,7.61333886506449,7.7738881839636,7.29391628962848,7.35567741432258,7.44489718581511,7.44021496231106,7.64673063156107,7.6320389286965,7.58360967560903,7.6541455625431,7.54464398983403,7.12405362186654,7.51185526039467,7.21134912939526,7.33603341540089,7.24876975456152
"Q9NYL9",8.27452962530115,8.26282424650417,8.32154240192481,8.00630636640286,7.91257148045538,7.43993757159505,7.47160545555971,7.91108172306303,7.90081402633221,8.11250986806901,8.21766913837333,7.49876419775773,8.1380601925908,8.18555279565025,7.63254624706418,7.23298207088697,7.93532194384443,8.01378423702047,7.95803131568827,7.9714303126591
"Q9NYU2",8.30081552891229,8.3810872164139,8.27474979848085,8.20818989530531,7.88167160926209,7.86863156599125,6.8291772613449,8.6000646961605,8.13892476342888,8.50552193573679,8.08824460150693,8.11858911500639,8.25981592569129,8.20996754595347,8.18063529113689,7.22585008875819,7.67757518890117,8.1376981700127,8.12197282669854,8.32750509059706
"Q9NZI8",7.76358392286038,7.75428791628417,7.79089433172396,7.59789347596872,7.32415218727589,7.508819879732,7.4393685495865,7.23575777130555,7.28352054283978,7.18996207866141,7.77934771322292,7.89123427047474,7.77048268611787,7.55499614106494,7.39295662449586,7.24716251354,7.3594277133366,7.49468963922034,7.58700348406932,7.47641999253898
"Q9NZM1",7.54922159435,8.43216272908403,7.98138311171992,7.1540814710216,7.22902697891274,7.36196544245756,7.24182686930611,6.98892972556246,7.34797820192359,7.24942594811002,7.67926633625991,7.78981915516119,7.78535774068009,7.91900263897629,7.6124233622847,7.24885954670757,7.21427268005534,7.21757560669421,7.40186853110256,7.43190635483593
"Q9NZN4",8.154002969245,8.14690405082157,8.19204394952054,7.74335195812155,7.78408400943893,7.55901770556519,7.33872149228901,7.94230589123924,7.24668546826946,7.30281927441582,8.20569130405939,8.08052499258178,7.98152443642307,7.9404156408513,7.82141811410526,7.23731264526106,7.48197746819911,7.8530730470314,7.85889946261748,7.73150654363342
"Q9NZZ3",7.52852809111676,7.66953632956184,7.57754924457122,7.70225434501333,7.32177060191912,7.24999007459291,7.07307177261226,7.45001401055329,7.20666910454832,7.46809110692031,7.32952955599216,7.58552441463309,7.58279230224529,7.60207115098792,7.33605402551981,7.26281891991824,7.38260852959871,7.35275642554782,7.47800262145082,7.2815719546115
"Q9P0K7",7.98467717820597,7.70160845403808,7.60216739655019,7.45893061524728,7.40030971808744,7.54372758363397,7.50798271420889,7.31291326148125,7.27426835099506,7.37749814569299,8.00046435280105,7.67863933044535,7.49229247551544,7.47948187778836,7.42040922145999,7.36211402674171,7.34850770255551,7.49585339130856,7.48951912060414,7.38349239806666
"Q9P289",7.4968606001287,7.47520055486845,7.41605551263866,7.28661051020065,7.27815618347951,7.20839761174838,6.9875865542864,7.18087446394106,7.14583622512882,7.23810119964107,7.39527469990339,7.48970876024346,7.43273343427893,7.3862354933571,7.11258352209747,6.96383326121876,7.14584569986118,7.25894237517201,7.27780507835478,6.79024840963556
"Q9P2J5",7.94794092587026,7.49555040643544,7.37903365108915,7.37459127869021,7.6448110341953,7.44082211046188,7.2977809595915,7.61367518738298,7.27901511255831,7.36400730271891,7.85266878681881,7.59155104521097,7.47498841540292,7.07060734418976,7.76739414296814,7.23950687174709,7.40492668039936,7.45565636467511,7.19519463361529,7.38879473038183
"Q9UBQ0",7.19436766538862,7.20548118962386,7.54011104084426,7.28038977317315,7.06988540625487,6.9517856248152,7.81159616935247,7.19527230371861,7.13026925552993,7.18838540534647,7.16698581063699,7.026767077282,7.03886321908354,6.83343598819822,7.04829505203931,7.81644917790121,6.98652489193312,7.08094708001578,7.03488956090069,7.1368627620573
"Q9UBQ5",7.79767039060352,7.75778206874129,7.67885457543003,7.81153988113233,7.26442255883986,7.40377045264377,7.28969136861442,6.93268886597568,7.30813083834001,7.44720520789154,7.68646759947047,7.78824534664003,7.562581765681,7.75641387456767,7.32710603266185,7.10048340683018,7.29455284535986,7.25664878927588,7.21086355073064,7.16429697014709
"Q9UBQ7",7.56829779792047,7.6718507907608,7.61958458183551,7.60511890811743,7.43801511743481,7.48954192792161,7.2333890631384,7.46378206254276,7.54884127153404,7.5791358875753,7.45955536171028,7.62822820023631,7.61340036862198,7.72781348507404,7.43503209825444,7.35190096647121,7.44773892514042,7.38849679396604,7.72506514327901,7.46571609705492
"Q9UBR2",7.56831617669184,7.61656595914025,7.54234244535326,7.78162263359406,7.54529620855482,7.51492185577359,7.29329923526413,7.77087985214359,7.89919070244204,7.58922258758329,7.7054563332883,7.32007109170957,7.10869614003699,7.15039812817174,7.30122727113901,7.21508704691151,7.52700682668241,7.60855036829707,7.70138565145555,7.68475834573568
"Q9UBS4",7.85531544197406,7.70952906432599,7.52832406883511,7.61191290016546,7.42012902859944,7.59229457345878,7.31875952376223,7.63419764563972,7.534038523419,7.95634364967842,7.69313471377967,7.6257408106475,7.64214546499996,7.75180449384375,7.50761759097573,7.28458046310252,7.4931297867687,7.48945701486386,7.72331787292724,7.64759307890112
"Q9UH65",7.44600761667607,7.38007443074568,7.19165726726504,7.36731449148647,7.30273574754707,7.24731294331625,7.81159616935247,6.88858990991347,7.21805586745328,7.35088843943916,7.27231574999965,7.4292620901807,7.31868676564502,7.36702277516933,7.19579293589548,7.81644917790121,7.29824459287112,7.2970615525719,7.28239558551107,7.28156114797508
"Q9UHB6",8.26495014264375,8.43493036602169,8.40221401036418,8.11982496432672,8.25537028348283,7.94299865027897,7.90329022945962,8.09937956390696,8.17118568129084,7.77911700954903,8.29419627851919,8.2438387902066,8.29955663491508,8.26189670258123,8.0490459891811,7.9296182065582,8.22002414159711,8.26380634661931,8.29644328594367,8.07076497625006
"Q9UHB9",7.39349319292411,7.20629231553828,7.16899207539935,7.24294186941487,7.3415118787715,7.26628853292399,7.81159616935247,7.33438482631398,7.29903719890026,7.49492524588787,7.69204901410692,7.55935918060205,7.44510327937178,7.33088616647622,7.08562052469087,7.22310441963999,7.09458741050048,7.31204689689342,7.33439114127921,7.31601611448527
"Q9UHD8",8.42557854147632,8.24238258490342,8.2254101085693,8.10681113506658,8.03353191255802,7.36125980442684,7.48671932000548,7.74350193609506,7.97649980084525,7.3465875594804,8.32756609099509,8.14321534641202,8.12373466758284,7.84566048548406,7.85538885277378,7.40505188265408,7.78025284441119,7.90810688266214,8.02272805356517,7.82470299799738
"Q9UHV9",8.00112385240075,8.06080262843988,8.10676293586527,8.13812158590979,7.76516735954764,7.57521687120339,7.47953778014344,7.38307127744616,7.80026179435445,7.78611680314636,7.963995087379,8.032852791351,8.12049674064353,8.06739111220257,7.47230225185441,7.48281127904607,7.68045517533865,7.66173838626693,7.87856421514735,7.77276553455973
"Q9UHX1",7.96372296670511,7.91374238282383,7.68389310583072,7.8840173564826,7.63004400185521,7.4563228095503,7.41097102720868,7.48327913033606,7.39232169664424,7.37674428634799,7.9272739621942,8.0850260296009,7.9339878568375,7.88256975975862,7.5080689882103,7.27381981430205,7.41752907363546,7.52686890730053,7.6216385181766,7.60842660952842
"Q9UI30",7.35173808239528,7.36516361829216,7.45138030814529,7.32014053464734,7.25479888995881,7.34384206750943,7.81159616935247,7.2561665502012,7.16661095546093,7.51552167196317,7.25926448650946,7.38351724403101,7.33789719156563,7.30607729202026,7.19467324783371,7.02591065011203,7.11785926595428,7.33456298455838,7.20475994635144,7.23612846748281
"Q9UI42",7.34856570221232,7.28697923483664,6.95611032871293,7.58110835163519,7.0889825266417,7.34731733374484,7.07082000486166,7.66667597804622,7.09753652733457,7.31408981252335,7.30448143414903,7.17338534828409,7.23077858376457,7.29400694711208,7.33237264891974,7.0533341252077,7.21633454712641,7.27570791170545,7.22309512643462,7.29223515083761
